,4432
1303 TT Equity,1.0
1326 TT Equity,-1.0
1402 TT Equity,1.0
1434 TT Equity,-1.0
2356 TT Equity,-1.0
2912 TT Equity,-1.0
6415 TT Equity,-1.0
8299 TT Equity,1.0
9904 TT Equity,-1.0
