,4478
000150 KS Equity,-1.0
000270 KS Equity,-1.0
008770 KS Equity,1.0
009540 KS Equity,-1.0
010120 KS Equity,1.0
010130 KS Equity,1.0
011210 KS Equity,-1.0
016360 KS Equity,1.0
021240 KS Equity,1.0
031430 KS Equity,-1.0
051900 KS Equity,-1.0
078930 KS Equity,1.0
081660 KS Equity,1.0
086280 KS Equity,-1.0
096770 KS Equity,-1.0
112610 KS Equity,1.0
