,3070
AMAT US Equity,1.0
AMT US Equity,-2.0
AZO US Equity,-1.0
CMA US Equity,1.0
CNC US Equity,-1.0
HFC US Equity,-1.0
HII US Equity,-1.0
HON US Equity,-1.0
IEX US Equity,1.0
INTC US Equity,-1.0
LEN US Equity,1.0
LLY US Equity,1.0
PFE US Equity,1.0
RE US Equity,1.0
ROST US Equity,-1.0
SLB US Equity,1.0
UAL US Equity,1.0
WMB US Equity,-1.0
WRK US Equity,-1.0
