,3080
AMT US Equity,1.0
AVY US Equity,-1.0
BAX US Equity,-1.0
FIS US Equity,-1.0
FMC US Equity,-1.0
HSIC US Equity,1.0
IBM US Equity,-1.0
JPM US Equity,1.0
KHC US Equity,1.0
LYB US Equity,1.0
M US Equity,-2.0
MAS US Equity,-1.0
NWSA US Equity,1.0
O US Equity,-2.0
OMC US Equity,-1.0
ROST US Equity,-1.0
STT US Equity,-1.0
SYF US Equity,-1.0
TGT US Equity,-1.0
UA US Equity,-1.0
UNP US Equity,2.0
USB US Equity,-1.0
ZTS US Equity,2.0
