,4466
1802 JT Equity,-1.0
1808 JT Equity,-1.0
3289 JT Equity,-1.0
3659 JT Equity,1.0
3861 JT Equity,-1.0
5108 JT Equity,1.0
5332 JT Equity,-1.0
5411 JT Equity,1.0
6098 JT Equity,1.0
6113 JT Equity,1.0
6506 JT Equity,1.0
6724 JT Equity,1.0
6770 JT Equity,-1.0
7201 JT Equity,1.0
7269 JT Equity,-1.0
8058 JT Equity,-1.0
9064 JT Equity,2.0
9434 JT Equity,-1.0
