,3106
BDX US Equity,-1.0
BIIB US Equity,1.0
CMCSA US Equity,-1.0
DGX US Equity,-1.0
FANG US Equity,1.0
GIS US Equity,-1.0
GM US Equity,-1.0
INTC US Equity,2.0
IRM US Equity,-1.0
PPL US Equity,-1.0
SEE US Equity,-1.0
SO US Equity,-1.0
TGT US Equity,-1.0
