cal_sig_date,sig,r_get_close,index_code
2022-03-31,0,0,000300
2022-04-01,0,0,000300
2022-04-06,0,0,000300
2022-04-07,0,0,000300
2022-03-31,1,-0.00588140730376832,000905
2022-04-01,1,0.006255,000905
2022-04-06,1,-0.001193,000905
2022-04-07,1,-0.02129,000905
2022-04-04,0,0.00207067060078137,RTY
2022-04-05,0,-0.000309979765586232,RTY
2022-04-06,0,0,RTY
2022-04-07,0,0,RTY
2022-04-01,1,0.00341,SPX
2022-04-04,1,0.008091,SPX
2022-04-05,1,-0.012552,SPX
2022-04-06,1,-0.009717,SPX
2022-04-05,0,0,as51
2022-04-06,0,0,as51
2022-04-07,0,0,as51
2022-04-08,0,0,as51
2022-04-05,-1,0,hsce
2022-04-06,-1,0.0208699546260573,hsce
2022-04-07,-1,0.0148853958574283,hsce
2022-04-08,-1,0.000689743500801865,hsce
2022-04-05,-1,0,kosdaq
2022-04-06,-1,0.000907281815582384,kosdaq
2022-04-07,-1,0.0160953421055421,kosdaq
2022-04-08,-1,-0.00730642814806837,kosdaq
2022-04-05,-1,0.000548035293472915,kospi
2022-04-06,-1,0.0102264626857488,kospi
2022-04-07,-1,0.0146256336389573,kospi
2022-04-08,-1,-0.000787113822280805,kospi
2022-04-05,0,0,msci
2022-04-06,0,0,msci
2022-04-07,0,0,msci
2022-04-08,0,0,msci
2022-04-04,0,0,ndx
2022-04-05,0,0,ndx
2022-04-06,0,0,ndx
2022-04-07,0,0,ndx
2022-04-05,0,0,nifty
2022-04-06,0,0,nifty
2022-04-07,0,0,nifty
2022-04-08,0,0,nifty
2022-04-05,0,0,nky
2022-04-06,0,0,nky
2022-04-07,0,0,nky
2022-04-08,0,0,nky
2022-04-05,1,-0.00145677105229702,set50
2022-04-06,1,0,set50
2022-04-07,1,-0.0128069557043826,set50
2022-04-08,1,-0.00158692374831393,set50
2022-04-04,0,0,sx5e
2022-04-05,0,0,sx5e
2022-04-06,1,0,sx5e
2022-04-07,1,-0.00907963226516107,sx5e
2022-04-05,1,-0.00230852310826524,topix
2022-04-06,1,-0.0134470940732226,topix
2022-04-07,1,-0.0156065546489436,topix
2022-04-08,1,0.00205504781023813,topix
2022-04-05,-1,0,twse
2022-04-06,-1,-0.00239054918154682,twse
2022-04-07,-1,0.0196261948922815,twse
2022-04-08,-1,-0.00616464671160633,twse
2022-04-04,0,-0.0001,ukx
2022-04-05,0,0,ukx
2022-04-06,0,0,ukx
2022-04-07,0,0,ukx
2022-04-05,-1,0,xin9i
2022-04-06,-1,0.00295511649154867,xin9i
2022-04-07,-1,0.00838332784467577,xin9i
2022-04-08,-1,-0.00581903242341775,xin9i
