,4516
1812 JT Equity,-1.0
2503 JT Equity,1.0
3405 JT Equity,-1.0
4188 JT Equity,1.0
4452 JT Equity,-1.0
4901 JT Equity,1.0
5713 JT Equity,-1.0
6178 JT Equity,-1.0
6724 JT Equity,1.0
6770 JT Equity,1.0
7735 JT Equity,-1.0
8331 JT Equity,1.0
8354 JT Equity,-1.0
8804 JT Equity,1.0
9020 JT Equity,1.0
9021 JT Equity,1.0
9984 JT Equity,1.0
