,4499
000240 KS Equity,1.0
002790 KS Equity,1.0
003000 KS Equity,-1.0
003550 KS Equity,-1.0
004990 KS Equity,1.0
008560 KS Equity,-1.0
012630 KS Equity,1.0
030200 KS Equity,-1.0
034220 KS Equity,1.0
035250 KS Equity,-1.0
035720 KS Equity,-1.0
051900 KS Equity,-1.0
069260 KS Equity,-1.0
115390 KS Equity,-1.0
267250 KS Equity,1.0
