,4461
000080 KS Equity,1.0
000100 KS Equity,1.0
000660 KS Equity,-1.0
000720 KS Equity,1.0
004990 KS Equity,1.0
011170 KS Equity,-1.0
016380 KS Equity,-1.0
030200 KS Equity,1.0
035420 KS Equity,1.0
047810 KS Equity,1.0
055550 KS Equity,2.0
097950 KS Equity,1.0
111770 KS Equity,1.0
145990 KS Equity,1.0
