,3183
006730 KS Equity,-1.0
028300 KS Equity,-1.0
032190 KS Equity,1.0
036540 KS Equity,-1.0
045390 KS Equity,-1.0
060150 KS Equity,1.0
078130 KS Equity,1.0
088800 KS Equity,1.0
090460 KS Equity,-2.0
095700 KS Equity,-1.0
096530 KS Equity,1.0
140410 KS Equity,1.0
140860 KS Equity,1.0
144510 KS Equity,-1.0
222080 KS Equity,-1.0
237690 KS Equity,1.0
243070 KS Equity,1.0
