,3188
BBVA US Equity,-1.0
BCH US Equity,-1.0
BP US Equity,-1.0
CCJ US Equity,1.0
CNHI US Equity,-1.0
CP US Equity,-1.0
CVE US Equity,-1.0
CX US Equity,1.0
EC US Equity,-1.0
GIL US Equity,1.0
GOLD US Equity,1.0
IMO US Equity,1.0
NMR US Equity,-1.0
NOK US Equity,1.0
RIO US Equity,-1.0
TECK US Equity,-1.0
