,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
1038 HK Equity,2022-05-03,SELL,长江基建集团,-148491,0,0,52.85,7.8478,1000000,0,0,Quant,Pattern 87,HIS
1177 HK Equity,2022-05-03,BUY,中国生物制药,1891036,0,0,4.15,7.8478,1000000,0,0,Quant,Pattern 87,HIS
1398 HK Equity,2022-05-03,BUY,工商银行,1655654,0,0,4.74,7.8478,1000000,0,0,Quant,Pattern 87,HIS
1268 HK Equity,2022-05-03,BUY,美东汽车,300107,0,0,26.15,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
135 HK Equity,2022-05-03,BUY,昆仑能源,1189060,0,0,6.6,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
2428 JT Equity,2022-05-03,SELL,Wellnet有限公司,-135835,0,0,479.0,130.13,500000,0,0,Quant,Pattern 87,topix
3275 JT Equity,2022-05-03,SELL,Housecom公司,-55706,0,0,1168.0,130.13,500000,0,0,Quant,Pattern 87,topix
3608 JT Equity,2022-05-03,BUY,TSI株式会社,211250,0,0,308.0,130.13,500000,0,0,Quant,Pattern 87,topix
3611 JT Equity,2022-05-03,SELL,Matsuoka Corp,-59150,0,0,1100.0,130.13,500000,0,0,Quant,Pattern 87,topix
4550 JT Equity,2022-05-03,SELL,日水制药株式会社,-65722,0,0,990.0,130.13,500000,0,0,Quant,Pattern 87,topix
4719 JT Equity,2022-05-03,SELL,Alpha系统股份有限公司,-33111,0,0,3930.0,130.13,500000,0,0,Quant,Pattern 87,topix
4765 JT Equity,2022-05-03,BUY,晨星日本有限公司,117445,0,0,554.0,130.13,500000,0,0,Quant,Pattern 87,topix
5938 JT Equity,2022-05-03,BUY,骊住集团,26886,0,0,2420.0,130.13,500000,0,0,Quant,Pattern 87,topix
6200 JT Equity,2022-05-03,SELL,Insource Co Ltd,-28549,0,0,2279.0,130.13,500000,0,0,Quant,Pattern 87,topix
6292 JT Equity,2022-05-03,BUY,Kawata制造有限公司,65655,0,0,991.0,130.13,500000,0,0,Quant,Pattern 87,topix
002475 CH Equity,2022-05-03,SELL,立讯精密,-216220,0,0,30.88,6.6769,1000000,0,0,Quant,Pattern 87,CN
600031 CH Equity,2022-05-03,BUY,三一重工,404660,0,0,16.5,6.6769,1000000,0,0,Quant,Pattern 87,CN
600519 CH Equity,2022-05-03,SELL,贵州茅台,-3651,0,0,1828.38,6.6769,1000000,0,0,Quant,Pattern 87,CN
601288 CH Equity,2022-05-03,BUY,农业银行,2181993,0,0,3.06,6.6769,1000000,0,0,Quant,Pattern 87,CN
601998 CH Equity,2022-05-03,SELL,中信银行,-1327415,0,0,5.03,6.6769,1000000,0,0,Quant,Pattern 87,CN
966 HK Equity,2022-05-03,BUY,中国太平,866203,0,0,9.06,7.8478,1000000,0,0,Quant,Pattern 87,HK
2313 HK Equity,2022-05-03,BUY,申洲国际,72064,0,0,108.9,7.8478,1000000,0,0,Quant,Pattern 87,HK
1434 TT Equity,2022-05-03,SELL,福懋兴业,-1085635,0,0,27.15,29.475,1000000,0,0,Quant,Pattern 87,TW
2327 TT Equity,2022-05-03,BUY,国巨,72867,0,0,404.5,29.475,1000000,0,0,Quant,Pattern 87,TW
2888 TT Equity,2022-05-03,SELL,新光金,-2998474,0,0,9.83,29.475,1000000,0,0,Quant,Pattern 87,TW
1359 HK Equity,2022-05-03,BUY,中国信达,5900601,0,0,1.33,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
1378 HK Equity,2022-05-03,SELL,中国宏桥,-785565,0,0,9.99,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
1717 HK Equity,2022-05-03,SELL,澳优,-1072103,0,0,7.32,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
2005 HK Equity,2022-05-03,BUY,石四药集团,2012256,0,0,3.9,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
2018 HK Equity,2022-05-03,BUY,瑞声科技,424205,0,0,18.5,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
2611 HK Equity,2022-05-03,SELL,国泰君安,-769392,0,0,10.2,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
268 HK Equity,2022-05-03,SELL,金蝶国际,-480870,0,0,16.32,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
317 HK Equity,2022-05-03,BUY,中船防务,1461415,0,0,5.37,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
3690 HK Equity,2022-05-03,SELL,美团－Ｗ,-45626,0,0,172.0,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
3808 HK Equity,2022-05-03,SELL,中国重汽,-817479,0,0,9.6,7.8478,1000000,0,0,Quant,Pattern 87,HK-Conn
000685 CH Equity,2022-05-03,BUY,中山公用,435260,0,0,7.67,6.6769,500000,0,0,Quant,Pattern 87,CN-500
000761 CH Equity,2022-05-03,BUY,本钢板材,812274,0,0,4.11,6.6769,500000,0,0,Quant,Pattern 87,CN-500
000980 CH Equity,2022-05-03,BUY,*ST众泰,1040015,0,0,3.21,6.6769,500000,0,0,Quant,Pattern 87,CN-500
000997 CH Equity,2022-05-03,SELL,新 大 陆,-281725,0,0,11.85,6.6769,500000,0,0,Quant,Pattern 87,CN-500
002110 CH Equity,2022-05-03,BUY,三钢闽光,484535,0,0,6.89,6.6769,500000,0,0,Quant,Pattern 87,CN-500
002572 CH Equity,2022-05-03,SELL,索菲亚,-163649,0,0,20.4,6.6769,500000,0,0,Quant,Pattern 87,CN-500
002839 CH Equity,2022-05-03,SELL,张家港行,-535008,0,0,6.24,6.6769,500000,0,0,Quant,Pattern 87,CN-500
002941 CH Equity,2022-05-03,SELL,新疆交建,-368482,0,0,18.12,6.6769,500000,0,0,Quant,Pattern 87,CN-500
002946 CH Equity,2022-05-03,SELL,新乳业,-587755,0,0,11.36,6.6769,500000,0,0,Quant,Pattern 87,CN-500
300027 CH Equity,2022-05-03,BUY,华谊兄弟,1319545,0,0,2.5300000000000002,6.6769,500000,0,0,Quant,Pattern 87,CN-500
PDL AU Equity,2022-05-03,SELL,Pendal集团有限公司,-276070,0,0,5.14,1.419,1000000,0,0,Quant,Pattern 87,AU
PRN AU Equity,2022-05-03,SELL,Perenti全球有限公司,-2027142,0,0,0.7,1.419,1000000,0,0,Quant,Pattern 87,AU
REH AU Equity,2022-05-03,BUY,Reece有限公司,84414,0,0,16.81,1.419,1000000,0,0,Quant,Pattern 87,AU
SCG AU Equity,2022-05-03,BUY,Scentre集团,487628,0,0,2.91,1.419,1000000,0,0,Quant,Pattern 87,AU
TAH AU Equity,2022-05-03,BUY,泰博控股有限公司,265730,0,0,5.34,1.419,1000000,0,0,Quant,Pattern 87,AU
TCL AU Equity,2022-05-03,SELL,Transurban集团,-98473,0,0,14.41,1.419,1000000,0,0,Quant,Pattern 87,AU
VUK AU Equity,2022-05-03,SELL,Virgin Money英国公共有限公司,-465245,0,0,3.05,1.419,1000000,0,0,Quant,Pattern 87,AU
WGX AU Equity,2022-05-03,SELL,西金资源,-889655,0,0,1.595,1.419,1000000,0,0,Quant,Pattern 87,AU
WOW AU Equity,2022-05-03,BUY,伍尔沃斯集团有限公司,37049,0,0,38.3,1.419,1000000,0,0,Quant,Pattern 87,AU
000776 CH Equity,2022-05-03,BUY,广发证券,207744,0,0,16.07,6.6769,500000,0,0,Quant,Pattern 87,CN-300
000990 KS Equity,2022-05-03,BUY,DB HiTek股份有限公司,18915,0,0,66900.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
001040 KS Equity,2022-05-03,BUY,希杰集团,14545,0,0,87000.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
001450 KS Equity,2022-05-03,BUY,现代海上火灾保险有限公司,40559,0,0,31200.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
003490 KS Equity,2022-05-03,BUY,大韩航空有限公司,42252,0,0,29950.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
005250 KS Equity,2022-05-03,SELL,绿十字控股公司,-57390,0,0,22050.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
007570 KS Equity,2022-05-03,BUY,一洋制药有限公司,51651,0,0,24500.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
010120 KS Equity,2022-05-03,BUY,乐星产电株式会社,25334,0,0,49950.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
010130 KS Equity,2022-05-03,BUY,高丽亚铅公司,2193,0,0,577000.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
012330 KS Equity,2022-05-03,BUY,现代摩比斯株式会社,6069,0,0,208500.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
6367 JT Equity,2022-05-03,SELL,大金工业,-6680,0,0,19480.0,130.13,1000000,0,0,Quant,Pattern 87,JT
8031 JT Equity,2022-05-03,BUY,三井物产,40767,0,0,3192.0,130.13,1000000,0,0,Quant,Pattern 87,JT
8604 JT Equity,2022-05-03,BUY,野村控股,259844,0,0,500.8,130.13,1000000,0,0,Quant,Pattern 87,JT
9434 JT Equity,2022-05-03,SELL,SoftBank Corp,-86782,0,0,1499.5,130.13,1000000,0,0,Quant,Pattern 87,JT
9501 JT Equity,2022-05-03,SELL,东京电力控股株式会社,-285372,0,0,456.0,130.13,1000000,0,0,Quant,Pattern 87,JT
CTSH US Equity,2022-05-03,BUY,高知特科技公司,6180,0,0,80.9,1.0,500000,0,0,Quant,Pattern 87,NDX
FOXA US Equity,2022-05-03,SELL,福克斯公司,-13950,0,0,35.84,1.0,500000,0,0,Quant,Pattern 87,NDX
LULU US Equity,2022-05-03,SELL,Lululemon Athletica股份有限,-1409,0,0,354.63,1.0,500000,0,0,Quant,Pattern 87,NDX
NXPI US Equity,2022-05-03,SELL,恩智浦半导体公司,-2925,0,0,170.9,1.0,500000,0,0,Quant,Pattern 87,NDX
SWKS US Equity,2022-05-03,BUY,思佳讯解决方案公司,4413,0,0,113.3,1.0,500000,0,0,Quant,Pattern 87,NDX
016360 KS Equity,2022-05-03,BUY,三星证券有限公司,31835,0,0,39750.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
018880 KS Equity,2022-05-03,BUY,Hanon系统公司,111986,0,0,11300.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
021240 KS Equity,2022-05-03,SELL,熊津豪威有限公司,-17502,0,0,72300.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
034020 KS Equity,2022-05-03,BUY,Doosan Enerbility,61880,0,0,20450.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
034730 KS Equity,2022-05-03,BUY,SK股份有限公司,4704,0,0,269000.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
047050 KS Equity,2022-05-03,SELL,浦项大宇公司,-51545,0,0,24550.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
066570 KS Equity,2022-05-03,BUY,LG电子株式会社,10862,0,0,116500.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
081660 KS Equity,2022-05-03,BUY,斐乐韩国有限公司,39299,0,0,32200.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
294870 KS Equity,2022-05-03,SELL,HDC Hyundai Development Co-E,-83804,0,0,15100.0,1265.45,1000000,0,0,Quant,Pattern 87,KR
022100 KS Equity,2022-05-03,SELL,Posco ICT Co Ltd,-205097,0,0,6170.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
VRSN US Equity,2022-05-03,SELL,威瑞信股份有限公司,-2798,0,0,178.69,1.0,500000,0,0,Quant,Pattern 87,NDX
ALX AU Equity,2022-05-03,SELL,Atlas Arteria,-205057,0,0,6.92,1.419,1000000,0,0,Quant,Pattern 87,AU
AUB AU Equity,2022-05-03,BUY,AUB集团有限公司,62926,0,0,22.55,1.419,1000000,0,0,Quant,Pattern 87,AU
CBA AU Equity,2022-05-03,SELL,澳大利亚联邦银行,-27561,0,0,102.97,1.419,1000000,0,0,Quant,Pattern 87,AU
CUV AU Equity,2022-05-03,SELL,Clinuvel制药有限公司,-89301,0,0,15.89,1.419,1000000,0,0,Quant,Pattern 87,AU
HLS AU Equity,2022-05-03,BUY,Healius有限公司,330769,0,0,4.29,1.419,1000000,0,0,Quant,Pattern 87,AU
ING AU Equity,2022-05-03,BUY,Inghams集团股份有限公司,473000,0,0,3.0,1.419,1000000,0,0,Quant,Pattern 87,AU
NEC AU Equity,2022-05-03,SELL,Nine Entertainment控股有限公,-545769,0,0,2.6,1.419,1000000,0,0,Quant,Pattern 87,AU
NHF AU Equity,2022-05-03,SELL,NIB 控股有限公司/澳大利亚,-200707,0,0,7.07,1.419,1000000,0,0,Quant,Pattern 87,AU
OBL AU Equity,2022-05-03,BUY,Omni Bridgeway有限公司,423582,0,0,3.35,1.419,1000000,0,0,Quant,Pattern 87,AU
2891 TT Equity,2022-05-03,SELL,中信金,-1007692,0,0,29.25,29.475,1000000,0,0,Quant,Pattern 87,TW
4938 TT Equity,2022-05-03,BUY,和硕,419274,0,0,70.3,29.475,1000000,0,0,Quant,Pattern 87,TW
6239 TT Equity,2022-05-03,BUY,力成,315578,0,0,93.4,29.475,1000000,0,0,Quant,Pattern 87,TW
HUVR IS Equity,2022-05-03,SELL,Hindustan Unilever有限公司,-34237,0,0,2234.85,76.515,1000000,0,0,Quant,Pattern 87,IN
PWGR IS Equity,2022-05-03,BUY,印度电网有限公司,335960,0,0,227.75,76.515,1000000,0,0,Quant,Pattern 87,IN
1925 JT Equity,2022-05-03,SELL,大和房屋工业,-41668,0,0,3123.0,130.13,1000000,0,0,Quant,Pattern 87,JT
2282 JT Equity,2022-05-03,BUY,日本火腿,31933,0,0,4075.0,130.13,1000000,0,0,Quant,Pattern 87,JT
2871 JT Equity,2022-05-03,SELL,日冷,-55023,0,0,2365.0,130.13,1000000,0,0,Quant,Pattern 87,JT
3105 JT Equity,2022-05-03,BUY,日清纺控股株式会社,134431,0,0,968.0,130.13,1000000,0,0,Quant,Pattern 87,JT
4578 JT Equity,2022-05-03,SELL,大塚控股株式会社,-29421,0,0,4423.0,130.13,1000000,0,0,Quant,Pattern 87,JT
603806 CH Equity,2022-05-03,BUY,福斯特,35997,0,0,92.74,6.6769,500000,0,0,Quant,Pattern 87,CN-500
ADM US Equity,2022-05-03,BUY,Archer-Daniels-Midland公司,5582,0,0,89.56,1.0,500000,0,0,Quant,Pattern 87,SPX
AZO US Equity,2022-05-03,BUY,AutoZone公司,255,0,0,1955.47,1.0,500000,0,0,Quant,Pattern 87,SPX
DGX US Equity,2022-05-03,SELL,Quest Diagnostics股份有限公,-3735,0,0,133.84,1.0,500000,0,0,Quant,Pattern 87,SPX
DISH US Equity,2022-05-03,BUY,DISH网络公司,17537,0,0,28.51,1.0,500000,0,0,Quant,Pattern 87,SPX
DLR US Equity,2022-05-03,SELL,数字房地产信托有限公司,-3421,0,0,146.12,1.0,500000,0,0,Quant,Pattern 87,SPX
EMR US Equity,2022-05-03,SELL,艾默生电气,-5544,0,0,90.18,1.0,500000,0,0,Quant,Pattern 87,SPX
FANG US Equity,2022-05-03,BUY,Diamondback能源股份有限公司,3961,0,0,126.23,1.0,500000,0,0,Quant,Pattern 87,SPX
FIS US Equity,2022-05-03,SELL,繁德信息技术有限公司,-5042,0,0,99.15,1.0,500000,0,0,Quant,Pattern 87,SPX
FISV US Equity,2022-05-03,BUY,Fiserv公司,5106,0,0,97.92,1.0,500000,0,0,Quant,Pattern 87,SPX
000876 CH Equity,2022-05-03,BUY,新 希 望,237950,0,0,14.03,6.6769,500000,0,0,Quant,Pattern 87,CN-300
002027 CH Equity,2022-05-03,SELL,分众传媒,-572632,0,0,5.83,6.6769,500000,0,0,Quant,Pattern 87,CN-300
002468 CH Equity,2022-05-03,SELL,申通快递,-398383,0,0,8.38,6.6769,500000,0,0,Quant,Pattern 87,CN-300
002773 CH Equity,2022-05-03,SELL,康弘药业,-251958,0,0,13.25,6.6769,500000,0,0,Quant,Pattern 87,CN-300
600028 CH Equity,2022-05-03,SELL,中国石化,-769228,0,0,4.34,6.6769,500000,0,0,Quant,Pattern 87,CN-300
600048 CH Equity,2022-05-03,SELL,保利发展,-184241,0,0,18.12,6.6769,500000,0,0,Quant,Pattern 87,CN-300
600837 CH Equity,2022-05-03,SELL,海通证券,-368889,0,0,9.05,6.6769,500000,0,0,Quant,Pattern 87,CN-300
600919 CH Equity,2022-05-03,BUY,江苏银行,455450,0,0,7.33,6.6769,500000,0,0,Quant,Pattern 87,CN-300
600958 CH Equity,2022-05-03,SELL,东方证券,-364459,0,0,9.16,6.6769,500000,0,0,Quant,Pattern 87,CN-300
601186 CH Equity,2022-05-03,BUY,中国铁建,396490,0,0,8.42,6.6769,500000,0,0,Quant,Pattern 87,CN-300
ORAN US Equity,2022-05-03,BUY,Orange公司,42553,0,0,11.75,1.0,500000,0,0,Quant,Pattern 87,us_adr
PUK US Equity,2022-05-03,BUY,保诚,19920,0,0,25.1,1.0,500000,0,0,Quant,Pattern 87,us_adr
SHEL US Equity,2022-05-03,SELL,壳牌公共有限公司,-9358,0,0,53.43,1.0,500000,0,0,Quant,Pattern 87,us_adr
SONY US Equity,2022-05-03,BUY,索尼集团公司,5810,0,0,86.05,1.0,500000,0,0,Quant,Pattern 87,us_adr
STM US Equity,2022-05-03,BUY,意法半导体有限公司,13653,0,0,36.62,1.0,500000,0,0,Quant,Pattern 87,us_adr
TD US Equity,2022-05-03,BUY,多伦多道明银行,6921,0,0,72.24,1.0,500000,0,0,Quant,Pattern 87,us_adr
TTE US Equity,2022-05-03,SELL,道达尔集团,-10264,0,0,48.71,1.0,500000,0,0,Quant,Pattern 87,us_adr
UBS US Equity,2022-05-03,BUY,瑞银集团,29691,0,0,16.84,1.0,500000,0,0,Quant,Pattern 87,us_adr
VOD US Equity,2022-05-03,BUY,沃达丰,32916,0,0,15.19,1.0,500000,0,0,Quant,Pattern 87,us_adr
033290 KS Equity,2022-05-03,BUY,COWELL FASHION Co Ltd,163283,0,0,7750.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
041510 KS Equity,2022-05-03,SELL,SM娱乐公司,-18887,0,0,67000.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
042000 KS Equity,2022-05-03,SELL,Cafe24 Corp,-68774,0,0,18400.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
052400 KS Equity,2022-05-03,SELL,KONA I有限公司,-51336,0,0,24650.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
056190 KS Equity,2022-05-03,BUY,SFA工程公司,32323,0,0,39150.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
069080 KS Equity,2022-05-03,BUY,网禅股份有限公司,115302,0,0,21950.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
085660 KS Equity,2022-05-03,SELL,Chabiotech有限公司,-68034,0,0,18600.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
092190 KS Equity,2022-05-03,SELL,Seoul Viosys Co Ltd,-141233,0,0,8960.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
095700 KS Equity,2022-05-03,SELL,Genexine股份有限公司,-32118,0,0,39400.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
100090 KS Equity,2022-05-03,BUY,SAM KANG M&T Co Ltd,60403,0,0,20950.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
6294 JT Equity,2022-05-03,SELL,冈田Aiyon公司,-42167,0,0,1543.0,130.13,500000,0,0,Quant,Pattern 87,topix
6444 JT Equity,2022-05-03,SELL,三电株式会社,-338880,0,0,192.0,130.13,500000,0,0,Quant,Pattern 87,topix
6841 JT Equity,2022-05-03,BUY,横河电机,31417,0,0,2071.0,130.13,500000,0,0,Quant,Pattern 87,topix
6951 JT Equity,2022-05-03,BUY,日本电子株式会社,10648,0,0,6110.0,130.13,500000,0,0,Quant,Pattern 87,topix
7283 JT Equity,2022-05-03,SELL,爱三工业株式会社,-91000,0,0,715.0,130.13,500000,0,0,Quant,Pattern 87,topix
7949 JT Equity,2022-05-03,BUY,小松墙工业有限公司,34887,0,0,1865.0,130.13,500000,0,0,Quant,Pattern 87,topix
8052 JT Equity,2022-05-03,BUY,Tsubakimoto Kogyo Co Ltd,18149,0,0,3585.0,130.13,500000,0,0,Quant,Pattern 87,topix
8125 JT Equity,2022-05-03,SELL,胁田有限公司,-60189,0,0,1081.0,130.13,500000,0,0,Quant,Pattern 87,topix
8159 JT Equity,2022-05-03,SELL,立花电子科技株式会社,-39746,0,0,1637.0,130.13,500000,0,0,Quant,Pattern 87,topix
8905 JT Equity,2022-05-03,SELL,永旺梦乐城株式会社,-41575,0,0,1565.0,130.13,500000,0,0,Quant,Pattern 87,topix
104830 KS Equity,2022-05-03,SELL,圆益材料有限公司,-33745,0,0,37500.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
151910 KS Equity,2022-05-03,SELL,SBW Life Sciences Co Ltd,-551394,0,0,4590.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
196170 KS Equity,2022-05-03,BUY,Alteogen Inc,22007,0,0,57500.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
214150 KS Equity,2022-05-03,BUY,Classys Inc,63590,0,0,19900.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
215200 KS Equity,2022-05-03,BUY,MegaStudyEdu Co Ltd,13405,0,0,94400.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
267980 KS Equity,2022-05-03,BUY,Maeil Dairies Co Ltd,18527,0,0,68300.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
290510 KS Equity,2022-05-03,SELL,Koreacenter Co Ltd,-183398,0,0,6900.0,1265.45,1000000,0,0,Quant,Pattern 87,KS150
000039 CH Equity,2022-05-03,SELL,中集集团,-267076,0,0,12.5,6.6769,500000,0,0,Quant,Pattern 87,CN-500
000519 CH Equity,2022-05-03,SELL,中兵红箭,-160117,0,0,20.85,6.6769,500000,0,0,Quant,Pattern 87,CN-500
000553 CH Equity,2022-05-03,BUY,安道麦,696235,0,0,9.59,6.6769,500000,0,0,Quant,Pattern 87,CN-500
8918 JT Equity,2022-05-03,SELL,LAND有限公司,-5915000,0,0,11.0,130.13,500000,0,0,Quant,Pattern 87,topix
9081 JT Equity,2022-05-03,BUY,神奈川中央交通株式会社,19539,0,0,3330.0,130.13,500000,0,0,Quant,Pattern 87,topix
9262 JT Equity,2022-05-03,BUY,Silver Life Co Ltd,45027,0,0,1445.0,130.13,500000,0,0,Quant,Pattern 87,topix
ABB US Equity,2022-05-03,SELL,ABB有限公司,-16739,0,0,29.87,1.0,500000,0,0,Quant,Pattern 87,us_adr
BABA US Equity,2022-05-03,BUY,阿里巴巴,5149,0,0,97.09,1.0,500000,0,0,Quant,Pattern 87,us_adr
CHT US Equity,2022-05-03,BUY,中华电,11410,0,0,43.82,1.0,500000,0,0,Quant,Pattern 87,us_adr
CNI US Equity,2022-05-03,BUY,加拿大国家铁路公司,4250,0,0,117.62,1.0,500000,0,0,Quant,Pattern 87,us_adr
CNQ US Equity,2022-05-03,SELL,加拿大自然资源有限公司,-8081,0,0,61.87,1.0,500000,0,0,Quant,Pattern 87,us_adr
FTS US Equity,2022-05-03,BUY,加拿大富通公司,10277,0,0,48.65,1.0,500000,0,0,Quant,Pattern 87,us_adr
ING US Equity,2022-05-03,SELL,荷兰国际集团,-53533,0,0,9.34,1.0,500000,0,0,Quant,Pattern 87,us_adr
300159 CH Equity,2022-05-03,BUY,新研股份,1432811,0,0,2.33,6.6769,500000,0,0,Quant,Pattern 87,CN-500
600125 CH Equity,2022-05-03,BUY,铁龙物流,708800,0,0,4.71,6.6769,500000,0,0,Quant,Pattern 87,CN-500
600291 CH Equity,2022-05-03,BUY,*ST西水,1929739,0,0,1.73,6.6769,500000,0,0,Quant,Pattern 87,CN-500
600557 CH Equity,2022-05-03,SELL,康缘药业,-234277,0,0,14.25,6.6769,500000,0,0,Quant,Pattern 87,CN-500
600623 CH Equity,2022-05-03,SELL,华谊集团,-451752,0,0,7.39,6.6769,500000,0,0,Quant,Pattern 87,CN-500
600748 CH Equity,2022-05-03,BUY,上实发展,830460,0,0,4.02,6.6769,500000,0,0,Quant,Pattern 87,CN-500
600763 CH Equity,2022-05-03,SELL,通策医疗,-26010,0,0,128.35,6.6769,500000,0,0,Quant,Pattern 87,CN-500
600804 CH Equity,2022-05-03,BUY,鹏博士,746856,0,0,4.47,6.6769,500000,0,0,Quant,Pattern 87,CN-500
600839 CH Equity,2022-05-03,BUY,四川长虹,1259792,0,0,2.65,6.6769,500000,0,0,Quant,Pattern 87,CN-500
600874 CH Equity,2022-05-03,BUY,创业环保,503536,0,0,6.63,6.6769,500000,0,0,Quant,Pattern 87,CN-500
601098 CH Equity,2022-05-03,SELL,中南传媒,-346671,0,0,9.63,6.6769,500000,0,0,Quant,Pattern 87,CN-500
601106 CH Equity,2022-05-03,SELL,中国一重,-1155173,0,0,2.89,6.6769,500000,0,0,Quant,Pattern 87,CN-500
601128 CH Equity,2022-05-03,BUY,常熟银行,412663,0,0,8.09,6.6769,500000,0,0,Quant,Pattern 87,CN-500
601598 CH Equity,2022-05-03,SELL,中国外运,-885530,0,0,3.77,6.6769,500000,0,0,Quant,Pattern 87,CN-500
601717 CH Equity,2022-05-03,BUY,郑煤机,286316,0,0,11.66,6.6769,500000,0,0,Quant,Pattern 87,CN-500
603025 CH Equity,2022-05-03,SELL,大豪科技,-192639,0,0,17.33,6.6769,500000,0,0,Quant,Pattern 87,CN-500
603198 CH Equity,2022-05-03,BUY,迎驾贡酒,57748,0,0,57.81,6.6769,500000,0,0,Quant,Pattern 87,CN-500
