,3141
ABP AU Equity,1.0
CGF AU Equity,1.0
CSR AU Equity,1.0
GPT AU Equity,1.0
IAG AU Equity,-1.0
IGO AU Equity,-1.0
LLC AU Equity,1.0
MFG AU Equity,-1.0
NWL AU Equity,1.0
SCG AU Equity,-1.0
URW AU Equity,1.0
WEB AU Equity,1.0
WOR AU Equity,-1.0
