,3223
3611 JT Equity,-1.0
3939 JT Equity,-1.0
6191 JT Equity,1.0
6292 JT Equity,1.0
6552 JT Equity,1.0
7033 JT Equity,-1.0
7451 JT Equity,-1.0
7731 JT Equity,1.0
7943 JT Equity,-1.0
8918 JT Equity,-1.0
9262 JT Equity,-1.0
9302 JT Equity,-2.0
9644 JT Equity,-1.0
9769 JT Equity,1.0
