,4523
1326 TT Equity,1.0
1402 TT Equity,-1.0
1476 TT Equity,1.0
1590 TT Equity,-1.0
2330 TT Equity,-1.0
2353 TT Equity,1.0
2377 TT Equity,1.0
2395 TT Equity,1.0
2633 TT Equity,-1.0
2801 TT Equity,1.0
2885 TT Equity,1.0
9904 TT Equity,-1.0
