,3175
006730 KS Equity,-1.0
007390 KS Equity,-1.0
032500 KS Equity,-1.0
074600 KS Equity,-1.0
078600 KS Equity,1.0
084850 KS Equity,-1.0
089980 KS Equity,-2.0
090460 KS Equity,1.0
100090 KS Equity,-1.0
131370 KS Equity,1.0
145020 KS Equity,-1.0
247540 KS Equity,-1.0
253450 KS Equity,-1.0
290650 KS Equity,1.0
299660 KS Equity,-1.0
323990 KS Equity,-2.0
