,3065
ATVI US Equity,1.0
CME US Equity,1.0
EL US Equity,-1.0
F US Equity,-1.0
FB US Equity,1.0
FCX US Equity,-1.0
FLS US Equity,1.0
ISRG US Equity,1.0
JBHT US Equity,1.0
LLY US Equity,1.0
MHK US Equity,1.0
MO US Equity,1.0
PVH US Equity,-1.0
RJF US Equity,1.0
UNP US Equity,1.0
URI US Equity,1.0
