,4497
1303 TT Equity,-1.0
2354 TT Equity,-1.0
2409 TT Equity,1.0
2888 TT Equity,1.0
2892 TT Equity,-1.0
6669 TT Equity,-1.0
8299 TT Equity,-1.0
