,3077
ADM US Equity,-1.0
AIG US Equity,-1.0
CMCSA US Equity,1.0
COP US Equity,1.0
DISH US Equity,-1.0
INTC US Equity,-1.0
IR US Equity,1.0
KMX US Equity,-1.0
M US Equity,2.0
NLSN US Equity,-1.0
NWL US Equity,1.0
PPL US Equity,-1.0
PVH US Equity,1.0
PYPL US Equity,-1.0
UNM US Equity,-1.0
WRK US Equity,1.0
ZTS US Equity,-2.0
