,tradeDate,openPrice,highPrice,lowPrice,closePrice,Volume
97,2020-03-03 20:59,8660.5,8692.75,8651.25,8687.75,86463562.75
98,2020-03-03 21:29,8688.25,8714.25,8680.0,8706.0,90584690.0
99,2020-03-03 21:59,8705.75,8710.25,8687.0,8696.5,60114439.75
100,2020-03-03 22:29,8696.25,8698.5,8668.0,8676.5,66874111.75
101,2020-03-03 22:59,8676.0,8699.25,8667.5,8693.75,49783119.5
102,2020-03-03 23:29,8693.75,8703.0,8682.25,8696.0,35625721.5
103,2020-03-03 23:59,8695.75,8717.75,8685.5,8705.75,55237904.25
104,2020-03-04 00:29,8706.0,8721.75,8694.5,8704.0,59443270.0
105,2020-03-04 00:59,8704.5,8709.5,8687.25,8697.5,38325567.75
106,2020-03-04 01:29,8697.0,8739.0,8695.75,8718.0,92742986.25
107,2020-03-04 01:59,8717.25,8733.5,8711.75,8719.0,53293764.75
108,2020-03-04 02:29,8719.0,8723.75,8682.75,8707.75,133045405.0
109,2020-03-04 02:59,8707.75,8744.0,8705.0,8739.25,87892613.0
110,2020-03-04 03:29,8739.0,8762.5,8725.75,8745.5,93992081.25
111,2020-03-04 03:59,8745.25,8776.0,8734.25,8762.0,85854629.0
112,2020-03-04 04:29,8761.25,8781.0,8751.0,8770.25,60592707.75
113,2020-03-04 04:59,8770.5,8776.0,8750.75,8756.75,46286258.25
114,2020-03-04 05:29,8756.0,8762.0,8741.75,8755.75,52862746.0
115,2020-03-04 05:59,8756.0,8769.75,8753.5,8764.25,47151097.25
116,2020-03-04 06:29,8764.5,8795.25,8743.25,8785.0,113935699.5
117,2020-03-04 06:59,8784.5,8809.0,8770.25,8770.25,97115738.75
118,2020-03-04 07:29,8770.75,8776.0,8721.0,8745.5,173525213.75
119,2020-03-04 07:59,8745.5,8769.0,8725.0,8742.75,130703102.25
120,2020-03-04 08:29,8742.75,8764.0,8727.0,8744.5,141817921.75
121,2020-03-04 08:59,8745.5,8782.5,8665.25,8694.75,822730104.75
122,2020-03-04 09:29,8694.75,8798.75,8680.0,8783.25,654237638.0
123,2020-03-04 09:59,8783.25,8787.25,8707.25,8720.0,492710496.0
124,2020-03-04 10:29,8719.75,8765.75,8699.5,8765.75,380653573.5
125,2020-03-04 10:59,8765.0,8771.25,8702.0,8720.0,422085517.0
126,2020-03-04 11:29,8720.25,8773.0,8720.25,8768.0,251120851.25
127,2020-03-04 11:59,8768.0,8818.0,8749.5,8817.5,219180152.0
128,2020-03-04 12:29,8817.25,8860.75,8814.0,8842.0,277584724.5
129,2020-03-04 12:59,8841.75,8853.75,8826.5,8835.25,220951416.75
130,2020-03-04 13:29,8835.75,8863.5,8808.75,8857.25,241975521.0
131,2020-03-04 13:59,8858.0,8866.25,8815.75,8833.5,199732891.75
132,2020-03-04 14:29,8832.75,8886.0,8827.5,8885.5,225037647.0
133,2020-03-04 14:59,8885.75,8950.0,8863.0,8943.75,622215178.75
134,2020-03-04 15:29,8944.25,8946.0,8903.5,8916.75,45814086.25
135,2020-03-04 17:29,8889.0,8899.5,8864.0,8866.25,44405736.5
136,2020-03-04 17:59,8866.25,8885.0,8858.75,8882.75,42561796.75
137,2020-03-04 18:29,8883.25,8884.5,8852.75,8871.75,58982929.75
138,2020-03-04 18:59,8871.0,8887.5,8860.25,8867.0,71923216.75
139,2020-03-04 19:29,8867.5,8875.0,8837.25,8845.0,65246160.0
140,2020-03-04 19:59,8845.0,8854.0,8827.0,8835.75,62186128.5
141,2020-03-04 20:29,8835.75,8840.5,8821.75,8834.5,47769910.25
142,2020-03-04 20:59,8834.75,8855.5,8832.0,8854.25,55072969.0
143,2020-03-04 21:29,8854.5,8858.5,8836.25,8842.5,64086025.25
144,2020-03-04 21:59,8842.5,8843.75,8816.25,8818.0,60932473.75
145,2020-03-04 22:29,8818.0,8833.0,8817.75,8829.25,30185479.5
146,2020-03-04 22:59,8829.0,8833.5,8820.5,8827.75,21733641.0
147,2020-03-04 23:29,8828.25,8857.75,8828.25,8856.0,60503449.25
148,2020-03-04 23:59,8856.25,8876.75,8852.75,8867.25,50598522.5
149,2020-03-05 00:29,8867.75,8868.25,8847.0,8849.5,45766768.25
150,2020-03-05 00:59,8850.0,8862.75,8836.0,8839.0,47862405.0
151,2020-03-05 01:29,8839.5,8839.5,8811.25,8822.0,66127261.25
152,2020-03-05 01:59,8821.75,8837.0,8814.25,8830.75,40408691.75
153,2020-03-05 02:29,8831.0,8833.75,8796.25,8801.0,109863060.0
154,2020-03-05 02:59,8801.0,8806.25,8779.0,8780.5,89488553.0
155,2020-03-05 03:29,8780.5,8783.25,8748.5,8751.0,114448156.5
156,2020-03-05 03:59,8751.5,8772.5,8748.5,8764.0,83973763.25
157,2020-03-05 04:29,8763.75,8766.0,8715.5,8722.25,122406470.0
158,2020-03-05 04:59,8722.5,8742.5,8710.0,8718.25,114278151.5
159,2020-03-05 05:29,8717.75,8747.75,8714.25,8717.25,114828976.5
160,2020-03-05 05:59,8716.75,8739.5,8707.5,8734.5,104098045.5
161,2020-03-05 06:29,8734.5,8752.5,8719.0,8745.0,93301478.75
162,2020-03-05 06:59,8746.25,8751.5,8721.25,8722.0,106182523.5
163,2020-03-05 07:29,8722.25,8745.25,8683.5,8694.0,137581085.0
164,2020-03-05 07:59,8694.5,8722.75,8685.75,8717.75,111206837.75
165,2020-03-05 08:29,8718.0,8718.0,8672.0,8716.5,161041846.5
166,2020-03-05 08:59,8716.25,8781.75,8701.5,8739.5,748220753.0
167,2020-03-05 09:29,8737.5,8818.0,8715.0,8783.0,531762614.5
168,2020-03-05 09:59,8783.25,8827.5,8770.75,8795.0,401900853.75
169,2020-03-05 10:29,8795.25,8867.75,8787.0,8852.5,411480271.25
170,2020-03-05 10:59,8852.25,8861.25,8775.0,8787.75,328680847.75
171,2020-03-05 11:29,8788.25,8799.5,8732.0,8748.0,294509345.5
172,2020-03-05 11:59,8748.0,8766.25,8674.0,8686.0,408129614.25
173,2020-03-05 12:29,8685.75,8709.25,8656.5,8709.0,386440520.75
174,2020-03-05 12:59,8709.25,8745.5,8694.75,8721.25,335408220.5
175,2020-03-05 13:29,8720.75,8720.75,8652.5,8662.75,305968113.0
176,2020-03-05 13:59,8662.75,8713.25,8662.0,8683.5,301511142.5
177,2020-03-05 14:29,8684.25,8686.0,8610.75,8625.0,376879341.5
178,2020-03-05 14:59,8624.75,8699.75,8616.25,8672.25,538975315.25
179,2020-03-05 15:29,8672.0,8680.5,8653.5,8654.0,36670683.75
180,2020-03-05 17:29,8677.0,8689.25,8657.75,8687.75,31674107.5
181,2020-03-05 17:59,8687.5,8694.75,8681.0,8693.5,22701612.0
182,2020-03-05 18:29,8694.0,8726.5,8689.5,8708.5,68844601.25
183,2020-03-05 18:59,8708.75,8719.0,8657.75,8681.5,93003043.5
184,2020-03-05 19:29,8681.5,8682.75,8639.25,8645.5,64986733.75
185,2020-03-05 19:59,8645.5,8656.25,8607.25,8609.5,74101830.0
186,2020-03-05 20:29,8609.0,8614.25,8563.0,8573.0,158521779.25
187,2020-03-05 20:59,8574.0,8598.25,8558.0,8559.0,100546934.5
188,2020-03-05 21:29,8559.25,8570.0,8554.5,8560.5,62040594.5
189,2020-03-05 21:59,8560.5,8591.0,8538.0,8544.5,79986536.0
190,2020-03-05 22:29,8544.75,8563.0,8541.25,8547.75,43378999.0
191,2020-03-05 22:59,8547.5,8552.5,8534.25,8544.75,33746366.5
192,2020-03-05 23:29,8544.5,8548.0,8520.25,8520.75,56434452.25
193,2020-03-05 23:59,8521.0,8543.5,8521.0,8541.25,45531895.0
194,2020-03-06 00:29,8540.75,8584.75,8532.25,8575.5,64098114.75
195,2020-03-06 00:59,8575.25,8582.75,8540.5,8553.25,50207194.5
196,2020-03-06 01:29,8553.0,8590.5,8553.0,8560.5,74312257.25
197,2020-03-06 01:59,8560.75,8584.5,8551.25,8554.75,58577558.0
198,2020-03-06 02:29,8555.75,8594.75,8551.75,8566.5,103952113.0
199,2020-03-06 02:59,8566.75,8572.5,8527.5,8557.5,120684037.0
200,2020-03-06 03:29,8557.75,8584.0,8524.5,8535.75,96283451.75
201,2020-03-06 03:59,8535.25,8537.75,8465.5,8466.25,121658530.75
202,2020-03-06 04:29,8466.75,8476.25,8418.5,8420.25,141330122.5
203,2020-03-06 04:59,8420.0,8436.25,8378.0,8411.75,158429856.0
204,2020-03-06 05:29,8411.75,8429.75,8379.25,8393.0,134086417.25
205,2020-03-06 05:59,8393.0,8426.75,8392.75,8402.0,92701715.0
206,2020-03-06 06:29,8402.25,8436.25,8388.25,8391.0,97714232.5
207,2020-03-06 06:59,8390.75,8412.0,8337.25,8372.0,143978062.0
208,2020-03-06 07:29,8370.75,8379.0,8340.5,8361.0,114368018.25
209,2020-03-06 07:59,8365.75,8412.0,8345.25,8392.0,184383029.0
210,2020-03-06 08:29,8391.25,8391.5,8310.5,8385.25,184872886.25
211,2020-03-06 08:59,8384.5,8461.0,8363.5,8418.25,700458900.75
212,2020-03-06 09:29,8417.75,8515.75,8391.75,8510.5,720632839.25
213,2020-03-06 09:59,8510.25,8544.75,8466.75,8509.25,550925958.5
214,2020-03-06 10:29,8509.25,8518.0,8443.0,8461.5,416013546.5
215,2020-03-06 10:59,8460.75,8492.5,8419.75,8436.0,355462257.75
216,2020-03-06 11:29,8435.5,8443.5,8385.5,8391.5,287145174.5
217,2020-03-06 11:59,8390.75,8470.5,8385.0,8420.5,290501476.0
218,2020-03-06 12:29,8420.0,8483.75,8417.75,8452.25,233828595.75
219,2020-03-06 12:59,8452.5,8464.75,8390.5,8396.75,267954788.75
220,2020-03-06 13:29,8396.5,8408.25,8366.25,8393.0,300744750.25
221,2020-03-06 13:59,8393.25,8402.75,8324.5,8338.75,319389948.5
222,2020-03-06 14:29,8338.0,8407.0,8316.5,8372.75,426844365.0
223,2020-03-06 14:59,8372.0,8570.75,8358.5,8527.0,813461349.75
224,2020-03-06 15:29,8529.0,8532.75,8506.75,8513.25,33557786.75
225,2020-03-08 17:29,8171.25,8199.5,8138.75,8157.25,64220838.5
226,2020-03-08 17:59,8159.25,8165.0,8102.0,8115.25,84561671.75
227,2020-03-08 19:29,8114.25,8159.5,8101.0,8148.5,94079253.5
228,2020-03-08 19:59,8149.0,8153.25,8121.0,8138.5,37944169.5
229,2020-03-08 20:29,8139.75,8152.25,8117.0,8126.5,44964024.5
230,2020-03-08 20:59,8126.5,8132.0,8093.25,8093.25,46250380.5
231,2020-03-08 21:29,8093.25,8093.5,8093.25,8093.25,2338952.25
232,2020-03-08 21:59,8093.25,8093.25,8093.25,8093.25,696019.5
233,2020-03-08 22:29,8093.25,8127.5,8093.25,8093.25,46019870.5
234,2020-03-08 22:59,8093.25,8099.0,8093.25,8093.25,10344426.25
235,2020-03-08 23:29,8093.25,8093.75,8093.25,8093.25,1157336.25
236,2020-03-08 23:59,8093.25,8093.25,8093.25,8093.25,865977.75
237,2020-03-09 00:29,8093.25,8093.25,8093.25,8093.25,526061.25
238,2020-03-09 00:59,8093.25,8095.0,8093.25,8093.25,2371377.0
239,2020-03-09 01:29,8093.25,8094.25,8093.25,8093.25,1149249.0
240,2020-03-09 01:59,8093.25,8093.25,8093.25,8093.25,696019.5
241,2020-03-09 02:29,8093.25,8093.25,8093.25,8093.25,1100682.0
242,2020-03-09 02:59,8093.25,8093.25,8093.25,8093.25,234704.25
243,2020-03-09 03:29,8093.25,8093.25,8093.25,8093.25,752672.25
244,2020-03-09 03:59,8093.25,8093.25,8093.25,8093.25,1489158.0
245,2020-03-09 04:29,8093.25,8131.25,8093.25,8101.5,36500127.5
246,2020-03-09 04:59,8101.0,8103.0,8093.25,8093.25,12830392.25
247,2020-03-09 05:29,8093.25,8093.25,8093.25,8093.25,712206.0
248,2020-03-09 05:59,8093.25,8093.25,8093.25,8093.25,1796701.5
249,2020-03-09 06:29,8093.25,8093.25,8093.25,8093.25,1173521.25
250,2020-03-09 06:59,8093.25,8093.25,8093.25,8093.25,275170.5
251,2020-03-09 07:29,8093.25,8093.25,8093.25,8093.25,97119.0
252,2020-03-09 07:59,8093.25,8093.25,8093.25,8093.25,218517.75
253,2020-03-09 08:29,8093.25,8093.25,8093.25,8093.25,186144.75
254,2020-03-09 08:59,7973.0,8093.25,7820.0,8070.5,156801926.25
255,2020-03-09 09:29,8070.75,8177.25,8028.75,8091.0,337551313.25
256,2020-03-09 09:59,8089.25,8134.5,8045.25,8061.25,270870191.5
257,2020-03-09 10:29,8062.5,8158.0,8041.0,8127.75,260309526.5
258,2020-03-09 10:59,8128.75,8221.0,8098.25,8193.0,263208954.5
259,2020-03-09 11:29,8192.75,8240.25,8152.0,8153.75,190186705.25
260,2020-03-09 11:59,8152.75,8173.75,8098.0,8119.0,196565092.75
261,2020-03-09 12:29,8119.0,8154.5,8085.75,8093.5,142167056.0
262,2020-03-09 12:59,8093.75,8094.5,7997.75,8011.5,220290149.25
263,2020-03-09 13:29,8011.75,8068.0,7965.0,7989.25,320937394.5
264,2020-03-09 13:59,7990.5,8062.0,7947.0,8027.75,217880957.75
265,2020-03-09 14:29,8028.0,8093.5,7993.0,8053.0,305048644.5
266,2020-03-09 14:59,8053.0,8094.0,7931.75,7932.75,369771353.5
267,2020-03-09 15:29,7932.0,7941.75,7890.0,7890.75,46013278.25
268,2020-03-09 17:29,7893.75,7938.0,7814.25,7896.25,62544605.0
269,2020-03-09 17:59,7898.5,8027.5,7880.5,8014.0,56668369.25
270,2020-03-09 18:29,8016.5,8083.0,8011.25,8082.25,53394846.25
271,2020-03-09 18:59,8081.5,8139.0,8060.25,8109.25,63021762.5
272,2020-03-09 19:29,8110.25,8130.0,8034.25,8080.75,67991264.5
273,2020-03-09 19:59,8080.0,8160.25,8077.75,8158.0,48415928.5
274,2020-03-09 20:29,8158.75,8200.75,8149.0,8188.0,54510116.75
275,2020-03-09 20:59,8189.75,8195.5,8129.75,8136.25,41811467.75
276,2020-03-09 21:29,8136.25,8161.75,8130.0,8151.75,33961551.25
277,2020-03-09 21:59,8152.0,8157.75,8105.25,8156.5,32881416.75
278,2020-03-09 22:29,8155.5,8175.25,8145.0,8172.5,23757966.75
279,2020-03-09 22:59,8172.25,8188.75,8150.5,8184.25,24086134.5
280,2020-03-09 23:29,8184.5,8199.25,8164.0,8192.5,30735047.5
281,2020-03-09 23:59,8193.25,8216.75,8182.0,8207.25,32237734.25
282,2020-03-10 00:29,8207.75,8272.0,8207.25,8259.5,47108622.75
283,2020-03-10 00:59,8259.0,8276.0,8243.25,8263.25,29225531.5
284,2020-03-10 01:29,8263.0,8267.0,8228.25,8240.0,42313370.5
285,2020-03-10 01:59,8239.75,8273.0,8239.75,8261.25,28929361.5
286,2020-03-10 02:29,8261.75,8261.75,8163.75,8179.0,52406584.5
287,2020-03-10 02:59,8180.75,8205.25,8166.5,8190.0,47771538.5
288,2020-03-10 03:29,8189.0,8224.75,8152.25,8214.25,68239440.75
289,2020-03-10 03:59,8212.5,8284.5,8207.5,8283.0,59180791.75
290,2020-03-10 04:29,8283.0,8295.75,8250.0,8283.5,71925672.0
291,2020-03-10 04:59,8284.25,8333.25,8274.0,8323.75,61716422.0
292,2020-03-10 05:29,8323.75,8337.0,8298.0,8308.0,41652441.75
293,2020-03-10 05:59,8306.25,8346.0,8298.5,8329.75,54594333.5
294,2020-03-10 06:29,8329.5,8332.0,8280.0,8282.25,53966519.0
295,2020-03-10 06:59,8282.0,8299.75,8257.5,8273.25,55092292.0
296,2020-03-10 07:29,8273.75,8293.5,8205.0,8206.25,138817669.75
297,2020-03-10 07:59,8205.75,8253.25,8171.75,8229.25,126623471.5
298,2020-03-10 08:29,8228.0,8242.25,8207.0,8236.75,85924134.75
299,2020-03-10 08:59,8237.5,8244.5,8135.0,8188.0,701059100.5
300,2020-03-10 09:29,8187.75,8254.0,8170.25,8192.25,455071039.0
301,2020-03-10 09:59,8192.25,8198.0,8083.0,8084.0,557271467.5
302,2020-03-10 10:29,8083.75,8137.0,7972.5,7982.25,625492458.0
303,2020-03-10 10:59,7982.5,8053.75,7931.25,8002.0,530687813.25
304,2020-03-10 11:29,8002.75,8137.0,8002.75,8067.0,390037783.5
305,2020-03-10 11:59,8067.0,8122.75,8024.75,8087.5,572320638.0
306,2020-03-10 12:29,8086.75,8160.5,8047.75,8117.25,321001601.0
307,2020-03-10 12:59,8117.25,8148.0,8034.5,8052.75,236192485.75
308,2020-03-10 13:29,8053.25,8095.5,8010.75,8086.0,339763090.75
309,2020-03-10 13:59,8086.5,8219.75,8074.5,8193.0,250253031.5
310,2020-03-10 14:29,8194.75,8300.0,8182.25,8236.75,274802835.25
311,2020-03-10 14:59,8236.75,8366.5,8213.75,8366.5,389428226.25
312,2020-03-10 15:29,8366.5,8378.75,8340.0,8374.75,44657775.75
313,2020-03-10 17:29,8317.0,8334.25,8250.25,8276.0,41579601.25
314,2020-03-10 17:59,8274.5,8296.5,8220.75,8238.75,30638688.0
315,2020-03-10 18:29,8237.75,8260.0,8217.5,8224.75,22738271.75
316,2020-03-10 18:59,8224.25,8234.0,8164.0,8212.0,45237197.25
317,2020-03-10 19:29,8211.0,8250.0,8190.0,8211.25,37638382.5
318,2020-03-10 19:59,8211.25,8212.75,8153.5,8189.0,47481366.25
319,2020-03-10 20:29,8189.25,8225.0,8147.5,8148.25,55354442.25
320,2020-03-10 20:59,8148.25,8174.75,8117.25,8156.25,62128245.75
321,2020-03-10 21:29,8157.0,8195.5,8115.5,8187.0,45437944.5
322,2020-03-10 21:59,8187.25,8193.25,8146.25,8160.0,28266173.25
323,2020-03-10 22:29,8160.25,8195.0,8136.25,8175.25,29572229.75
324,2020-03-10 22:59,8176.25,8184.25,8141.5,8178.0,27195467.25
325,2020-03-10 23:29,8178.0,8183.5,8159.0,8160.75,19988929.75
326,2020-03-10 23:59,8162.0,8176.75,8146.75,8151.75,17244710.25
327,2020-03-11 00:29,8153.0,8153.0,8090.5,8117.0,43113704.25
328,2020-03-11 00:59,8115.5,8120.0,8085.0,8100.5,28145933.0
329,2020-03-11 01:29,8101.0,8162.0,8101.0,8144.5,47871557.25
330,2020-03-11 01:59,8145.5,8152.25,8086.0,8104.75,37548930.0
331,2020-03-11 02:29,8104.5,8172.5,8102.75,8126.5,72466776.25
332,2020-03-11 02:59,8126.75,8177.0,8122.5,8172.75,49053774.75
333,2020-03-11 03:29,8172.75,8195.5,8104.75,8118.75,94561897.25
334,2020-03-11 03:59,8120.0,8247.0,8104.75,8218.25,81704670.5
335,2020-03-11 04:29,8219.0,8226.75,8182.75,8211.75,44937153.5
336,2020-03-11 04:59,8214.0,8220.25,8150.25,8185.75,39043694.75
337,2020-03-11 05:29,8186.25,8186.5,8125.25,8142.75,33929992.5
338,2020-03-11 05:59,8141.75,8206.0,8138.0,8178.0,46395198.5
339,2020-03-11 06:29,8179.75,8191.75,8138.5,8143.75,43000583.0
340,2020-03-11 06:59,8143.25,8157.75,8104.5,8137.25,56662346.25
341,2020-03-11 07:29,8137.75,8162.75,8102.75,8109.25,72608332.25
342,2020-03-11 07:59,8109.0,8123.0,8071.0,8077.75,97477522.5
343,2020-03-11 08:29,8077.5,8170.25,8074.5,8163.75,122240694.0
344,2020-03-11 08:59,8163.75,8216.75,8128.25,8179.75,689410799.25
345,2020-03-11 09:29,8179.0,8222.25,8128.75,8134.5,549461289.0
346,2020-03-11 09:59,8134.5,8159.25,8087.0,8116.25,439280818.75
347,2020-03-11 10:29,8116.5,8140.0,8063.5,8075.0,469928980.25
348,2020-03-11 10:59,8075.75,8115.0,8063.75,8100.5,361249576.25
349,2020-03-11 11:29,8100.5,8176.5,8075.75,8111.5,371846786.5
350,2020-03-11 11:59,8111.75,8124.25,8033.0,8057.0,368422468.5
351,2020-03-11 12:29,8056.0,8061.0,8011.0,8056.25,323818075.0
352,2020-03-11 12:59,8057.0,8068.0,8005.75,8039.5,312966510.75
353,2020-03-11 13:29,8039.5,8053.75,7962.5,7972.0,390313785.75
354,2020-03-11 13:59,7972.25,8028.75,7969.25,7978.5,402658385.0
355,2020-03-11 14:29,7978.75,7993.75,7892.75,7953.5,460474541.5
356,2020-03-11 14:59,7952.0,8068.5,7938.75,7998.25,713238704.25
