,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
300267 CH Equity,2022-04-27,SELL,尔康制药,-214644,0,0,3.07,6.5896,100000,0,0,Quant,Pattern 95,CN
300285 CH Equity,2022-04-27,BUY,国瓷材料,21046,0,0,31.31,6.5896,100000,0,0,Quant,Pattern 95,CN
300308 CH Equity,2022-04-27,SELL,中际旭创,-22016,0,0,29.93,6.5896,100000,0,0,Quant,Pattern 95,CN
300344 CH Equity,2022-04-27,SELL,立方数科,-170715,0,0,3.86,6.5896,100000,0,0,Quant,Pattern 95,CN
300346 CH Equity,2022-04-27,BUY,南大光电,22467,0,0,29.33,6.5896,100000,0,0,Quant,Pattern 95,CN
300347 CH Equity,2022-04-27,SELL,泰格医药,-7321,0,0,90.0,6.5896,100000,0,0,Quant,Pattern 95,CN
300355 CH Equity,2022-04-27,SELL,蒙草生态,-187204,0,0,3.52,6.5896,100000,0,0,Quant,Pattern 95,CN
300363 CH Equity,2022-04-27,SELL,博腾股份,-9149,0,0,72.02,6.5896,100000,0,0,Quant,Pattern 95,CN
300373 CH Equity,2022-04-27,BUY,扬杰科技,11093,0,0,59.4,6.5896,100000,0,0,Quant,Pattern 95,CN
300378 CH Equity,2022-04-27,SELL,鼎捷软件,-49921,0,0,13.2,6.5896,100000,0,0,Quant,Pattern 95,CN
300762 CH Equity,2022-04-27,SELL,上海瀚讯,-48884,0,0,13.48,6.5896,100000,0,0,Quant,Pattern 95,CN
300768 CH Equity,2022-04-27,BUY,迪普科技,33862,0,0,19.46,6.5896,100000,0,0,Quant,Pattern 95,CN
300774 CH Equity,2022-04-27,SELL,倍杰特,-35852,0,0,18.38,6.5896,100000,0,0,Quant,Pattern 95,CN
300775 CH Equity,2022-04-27,SELL,三角防务,-19239,0,0,34.25,6.5896,100000,0,0,Quant,Pattern 95,CN
300781 CH Equity,2022-04-27,BUY,因赛集团,43438,0,0,15.17,6.5896,100000,0,0,Quant,Pattern 95,CN
300783 CH Equity,2022-04-27,SELL,三只松鼠,-29523,0,0,22.32,6.5896,100000,0,0,Quant,Pattern 95,CN
300789 CH Equity,2022-04-27,SELL,唐源电气,-38991,0,0,16.9,6.5896,100000,0,0,Quant,Pattern 95,CN
300806 CH Equity,2022-04-27,SELL,斯迪克,-21827,0,0,30.19,6.5896,100000,0,0,Quant,Pattern 95,CN
300820 CH Equity,2022-04-27,BUY,英杰电气,10968,0,0,60.08,6.5896,100000,0,0,Quant,Pattern 95,CN
300837 CH Equity,2022-04-27,SELL,浙矿股份,-18838,0,0,34.98,6.5896,100000,0,0,Quant,Pattern 95,CN
002368 CH Equity,2022-04-27,SELL,太极股份,-42431,0,0,15.53,6.5896,100000,0,0,Quant,Pattern 95,CN
002378 CH Equity,2022-04-27,BUY,章源钨业,108203,0,0,6.09,6.5896,100000,0,0,Quant,Pattern 95,CN
002389 CH Equity,2022-04-27,SELL,航天彩虹,-52298,0,0,12.6,6.5896,100000,0,0,Quant,Pattern 95,CN
002409 CH Equity,2022-04-27,SELL,雅克科技,-16780,0,0,39.27,6.5896,100000,0,0,Quant,Pattern 95,CN
002422 CH Equity,2022-04-27,SELL,科伦药业,-44827,0,0,14.7,6.5896,100000,0,0,Quant,Pattern 95,CN
002458 CH Equity,2022-04-27,BUY,益生股份,76356,0,0,8.63,6.5896,100000,0,0,Quant,Pattern 95,CN
002468 CH Equity,2022-04-27,SELL,申通快递,-89048,0,0,7.4,6.5896,100000,0,0,Quant,Pattern 95,CN
002489 CH Equity,2022-04-27,BUY,浙江永强,188813,0,0,3.49,6.5896,100000,0,0,Quant,Pattern 95,CN
002500 CH Equity,2022-04-27,BUY,山西证券,136713,0,0,4.82,6.5896,100000,0,0,Quant,Pattern 95,CN
002507 CH Equity,2022-04-27,BUY,涪陵榨菜,17984,0,0,36.64,6.5896,100000,0,0,Quant,Pattern 95,CN
000002 CH Equity,2022-04-27,BUY,万 科,34755,0,0,18.96,6.5896,100000,0,0,Quant,Pattern 95,CN
000012 CH Equity,2022-04-27,BUY,南 玻,121132,0,0,5.44,6.5896,100000,0,0,Quant,Pattern 95,CN
000060 CH Equity,2022-04-27,BUY,中金岭南,167248,0,0,3.94,6.5896,100000,0,0,Quant,Pattern 95,CN
000063 CH Equity,2022-04-27,BUY,中兴通讯,29339,0,0,22.46,6.5896,100000,0,0,Quant,Pattern 95,CN
000156 CH Equity,2022-04-27,BUY,华数传媒,92033,0,0,7.16,6.5896,100000,0,0,Quant,Pattern 95,CN
000301 CH Equity,2022-04-27,SELL,东方盛虹,-60124,0,0,10.96,6.5896,100000,0,0,Quant,Pattern 95,CN
000333 CH Equity,2022-04-27,SELL,美的集团,-12723,0,0,51.79,6.5896,100000,0,0,Quant,Pattern 95,CN
000338 CH Equity,2022-04-27,SELL,潍柴动力,-62107,0,0,10.61,6.5896,100000,0,0,Quant,Pattern 95,CN
000400 CH Equity,2022-04-27,SELL,许继电气,-49620,0,0,13.28,6.5896,100000,0,0,Quant,Pattern 95,CN
000416 CH Equity,2022-04-27,SELL,民生控股,-131005,0,0,5.03,6.5896,100000,0,0,Quant,Pattern 95,CN
600397 CH Equity,2022-04-27,BUY,安源煤业,221127,0,0,2.98,6.5896,100000,0,0,Quant,Pattern 95,CN
600398 CH Equity,2022-04-27,BUY,海澜之家集团股份有限公司,134756,0,0,4.89,6.5896,100000,0,0,Quant,Pattern 95,CN
600426 CH Equity,2022-04-27,BUY,华鲁恒升,23720,0,0,27.78,6.5896,100000,0,0,Quant,Pattern 95,CN
600446 CH Equity,2022-04-27,BUY,金证股份,73055,0,0,9.02,6.5896,100000,0,0,Quant,Pattern 95,CN
600460 CH Equity,2022-04-27,SELL,士兰微,-17790,0,0,37.04,6.5896,100000,0,0,Quant,Pattern 95,CN
600467 CH Equity,2022-04-27,BUY,好当家,262533,0,0,2.51,6.5896,100000,0,0,Quant,Pattern 95,CN
600477 CH Equity,2022-04-27,SELL,杭萧钢构,-203382,0,0,3.24,6.5896,100000,0,0,Quant,Pattern 95,CN
600480 CH Equity,2022-04-27,BUY,凌云股份,94814,0,0,6.95,6.5896,100000,0,0,Quant,Pattern 95,CN
600481 CH Equity,2022-04-27,BUY,双良节能,70176,0,0,9.39,6.5896,100000,0,0,Quant,Pattern 95,CN
600498 CH Equity,2022-04-27,BUY,烽火通信,52339,0,0,12.59,6.5896,100000,0,0,Quant,Pattern 95,CN
