,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
000555 CH Equity,2022-04-26,BUY,神州信息,69341,0,0,9.49,6.5805,100000,0,0,Quant,Pattern 95,CN
000568 CH Equity,2022-04-26,SELL,泸州老窖,-3414,0,0,192.7,6.5805,100000,0,0,Quant,Pattern 95,CN
000591 CH Equity,2022-04-26,BUY,太阳能,99553,0,0,6.61,6.5805,100000,0,0,Quant,Pattern 95,CN
000598 CH Equity,2022-04-26,SELL,兴蓉环境,-141212,0,0,4.66,6.5805,100000,0,0,Quant,Pattern 95,CN
000625 CH Equity,2022-04-26,SELL,长安汽车,-69856,0,0,9.42,6.5805,100000,0,0,Quant,Pattern 95,CN
000651 CH Equity,2022-04-26,BUY,格力电器,21427,0,0,30.71,6.5805,100000,0,0,Quant,Pattern 95,CN
000656 CH Equity,2022-04-26,BUY,金科股份,160109,0,0,4.11,6.5805,100000,0,0,Quant,Pattern 95,CN
000657 CH Equity,2022-04-26,BUY,中钨高新,71839,0,0,9.16,6.5805,100000,0,0,Quant,Pattern 95,CN
000661 CH Equity,2022-04-26,SELL,长春高新技术产业(集团)股份有,-4868,0,0,135.16,6.5805,100000,0,0,Quant,Pattern 95,CN
000666 CH Equity,2022-04-26,BUY,经纬纺机,81745,0,0,8.05,6.5805,100000,0,0,Quant,Pattern 95,CN
300623 CH Equity,2022-04-26,SELL,捷捷微电,-35341,0,0,18.62,6.5805,100000,0,0,Quant,Pattern 95,CN
300629 CH Equity,2022-04-26,SELL,新劲刚,-33437,0,0,19.68,6.5805,100000,0,0,Quant,Pattern 95,CN
300630 CH Equity,2022-04-26,BUY,普利制药,27373,0,0,24.04,6.5805,100000,0,0,Quant,Pattern 95,CN
300631 CH Equity,2022-04-26,SELL,久吾高科,-28014,0,0,23.49,6.5805,100000,0,0,Quant,Pattern 95,CN
300639 CH Equity,2022-04-26,BUY,凯普生物,21935,0,0,30.0,6.5805,100000,0,0,Quant,Pattern 95,CN
300641 CH Equity,2022-04-26,SELL,正丹股份,-134570,0,0,4.89,6.5805,100000,0,0,Quant,Pattern 95,CN
300662 CH Equity,2022-04-26,SELL,科锐国际,-16164,0,0,40.71,6.5805,100000,0,0,Quant,Pattern 95,CN
300663 CH Equity,2022-04-26,SELL,科蓝软件,-54384,0,0,12.1,6.5805,100000,0,0,Quant,Pattern 95,CN
300681 CH Equity,2022-04-26,SELL,英搏尔,-10362,0,0,63.5,6.5805,100000,0,0,Quant,Pattern 95,CN
300700 CH Equity,2022-04-26,BUY,岱勒新材,40173,0,0,16.38,6.5805,100000,0,0,Quant,Pattern 95,CN
000737 CH Equity,2022-04-26,SELL,北方铜业,-105795,0,0,6.22,6.5805,100000,0,0,Quant,Pattern 95,CN
000738 CH Equity,2022-04-26,SELL,航发控制,-31410,0,0,20.95,6.5805,100000,0,0,Quant,Pattern 95,CN
000759 CH Equity,2022-04-26,SELL,中百集团,-144944,0,0,4.54,6.5805,100000,0,0,Quant,Pattern 95,CN
000766 CH Equity,2022-04-26,SELL,通化金马,-156306,0,0,4.21,6.5805,100000,0,0,Quant,Pattern 95,CN
000777 CH Equity,2022-04-26,SELL,中核科技,-63395,0,0,10.38,6.5805,100000,0,0,Quant,Pattern 95,CN
000788 CH Equity,2022-04-26,BUY,北大医药,86928,0,0,7.57,6.5805,100000,0,0,Quant,Pattern 95,CN
000799 CH Equity,2022-04-26,SELL,酒鬼酒,-4679,0,0,140.62,6.5805,100000,0,0,Quant,Pattern 95,CN
000801 CH Equity,2022-04-26,SELL,四川九洲,-122770,0,0,5.36,6.5805,100000,0,0,Quant,Pattern 95,CN
000810 CH Equity,2022-04-26,BUY,创维数字,55159,0,0,11.93,6.5805,100000,0,0,Quant,Pattern 95,CN
000813 CH Equity,2022-04-26,BUY,德展健康,210239,0,0,3.13,6.5805,100000,0,0,Quant,Pattern 95,CN
000836 CH Equity,2022-04-26,SELL,富通信息,-280021,0,0,2.35,6.5805,100000,0,0,Quant,Pattern 95,CN
000839 CH Equity,2022-04-26,BUY,中信国安,265342,0,0,2.48,6.5805,100000,0,0,Quant,Pattern 95,CN
000848 CH Equity,2022-04-26,SELL,承德露露,-78620,0,0,8.37,6.5805,100000,0,0,Quant,Pattern 95,CN
000858 CH Equity,2022-04-26,BUY,五粮液,4245,0,0,155.0,6.5805,100000,0,0,Quant,Pattern 95,CN
000877 CH Equity,2022-04-26,BUY,天山股份,55814,0,0,11.79,6.5805,100000,0,0,Quant,Pattern 95,CN
000881 CH Equity,2022-04-26,SELL,中广核技,-77326,0,0,8.51,6.5805,100000,0,0,Quant,Pattern 95,CN
000882 CH Equity,2022-04-26,BUY,华联股份,389378,0,0,1.69,6.5805,100000,0,0,Quant,Pattern 95,CN
000895 CH Equity,2022-04-26,SELL,双汇发展,-20983,0,0,31.36,6.5805,100000,0,0,Quant,Pattern 95,CN
000899 CH Equity,2022-04-26,SELL,赣能股份,-145264,0,0,4.53,6.5805,100000,0,0,Quant,Pattern 95,CN
000901 CH Equity,2022-04-26,BUY,航天科技,87857,0,0,7.49,6.5805,100000,0,0,Quant,Pattern 95,CN
002014 CH Equity,2022-04-26,SELL,永新股份,-109310,0,0,6.02,6.5805,100000,0,0,Quant,Pattern 95,CN
002015 CH Equity,2022-04-26,SELL,协鑫能科,-50502,0,0,13.03,6.5805,100000,0,0,Quant,Pattern 95,CN
002019 CH Equity,2022-04-26,BUY,亿帆医药,57825,0,0,11.38,6.5805,100000,0,0,Quant,Pattern 95,CN
002027 CH Equity,2022-04-26,SELL,分众传媒,-124395,0,0,5.29,6.5805,100000,0,0,Quant,Pattern 95,CN
002033 CH Equity,2022-04-26,BUY,丽江股份,107700,0,0,6.11,6.5805,100000,0,0,Quant,Pattern 95,CN
002039 CH Equity,2022-04-26,BUY,黔源电力,41914,0,0,15.7,6.5805,100000,0,0,Quant,Pattern 95,CN
002041 CH Equity,2022-04-26,SELL,登海种业,-30479,0,0,21.59,6.5805,100000,0,0,Quant,Pattern 95,CN
002042 CH Equity,2022-04-26,SELL,华孚时尚,-177851,0,0,3.7,6.5805,100000,0,0,Quant,Pattern 95,CN
002051 CH Equity,2022-04-26,BUY,中工国际,86019,0,0,7.65,6.5805,100000,0,0,Quant,Pattern 95,CN
002057 CH Equity,2022-04-26,SELL,中钢天源,-89408,0,0,7.36,6.5805,100000,0,0,Quant,Pattern 95,CN
000671 CH Equity,2022-04-26,SELL,阳光城,-269692,0,0,2.44,6.5805,100000,0,0,Quant,Pattern 95,CN
000676 CH Equity,2022-04-26,SELL,智度股份,-130565,0,0,5.04,6.5805,100000,0,0,Quant,Pattern 95,CN
000677 CH Equity,2022-04-26,SELL,恒天海龙,-198806,0,0,3.31,6.5805,100000,0,0,Quant,Pattern 95,CN
000683 CH Equity,2022-04-26,BUY,远兴能源,79957,0,0,8.23,6.5805,100000,0,0,Quant,Pattern 95,CN
000709 CH Equity,2022-04-26,SELL,河钢股份,-288618,0,0,2.2800000000000002,6.5805,100000,0,0,Quant,Pattern 95,CN
000710 CH Equity,2022-04-26,SELL,贝瑞基因,-47003,0,0,14.0,6.5805,100000,0,0,Quant,Pattern 95,CN
000713 CH Equity,2022-04-26,BUY,丰乐种业,69050,0,0,9.53,6.5805,100000,0,0,Quant,Pattern 95,CN
000715 CH Equity,2022-04-26,SELL,中兴商业,-78339,0,0,8.4,6.5805,100000,0,0,Quant,Pattern 95,CN
000723 CH Equity,2022-04-26,BUY,美锦能源,65477,0,0,10.05,6.5805,100000,0,0,Quant,Pattern 95,CN
000728 CH Equity,2022-04-26,SELL,国元证券,-95093,0,0,6.92,6.5805,100000,0,0,Quant,Pattern 95,CN
300477 CH Equity,2022-04-26,BUY,合纵科技,129792,0,0,5.07,6.5805,100000,0,0,Quant,Pattern 95,CN
300482 CH Equity,2022-04-26,BUY,万孚生物,14072,0,0,46.76,6.5805,100000,0,0,Quant,Pattern 95,CN
300502 CH Equity,2022-04-26,BUY,新易盛,29735,0,0,22.13,6.5805,100000,0,0,Quant,Pattern 95,CN
300504 CH Equity,2022-04-26,BUY,天邑股份,43899,0,0,14.99,6.5805,100000,0,0,Quant,Pattern 95,CN
300519 CH Equity,2022-04-26,SELL,新光药业,-42509,0,0,15.48,6.5805,100000,0,0,Quant,Pattern 95,CN
300521 CH Equity,2022-04-26,SELL,爱司凯,-53283,0,0,12.35,6.5805,100000,0,0,Quant,Pattern 95,CN
300523 CH Equity,2022-04-26,BUY,辰安科技,34398,0,0,19.13,6.5805,100000,0,0,Quant,Pattern 95,CN
300528 CH Equity,2022-04-26,SELL,幸福蓝海,-106480,0,0,6.18,6.5805,100000,0,0,Quant,Pattern 95,CN
300529 CH Equity,2022-04-26,SELL,健帆生物,-15458,0,0,42.57,6.5805,100000,0,0,Quant,Pattern 95,CN
300532 CH Equity,2022-04-26,SELL,今天国际,-56826,0,0,11.58,6.5805,100000,0,0,Quant,Pattern 95,CN
300022 CH Equity,2022-04-26,BUY,吉峰农机,148209,0,0,4.44,6.5805,100000,0,0,Quant,Pattern 95,CN
300030 CH Equity,2022-04-26,BUY,阳普医疗,99553,0,0,6.61,6.5805,100000,0,0,Quant,Pattern 95,CN
300034 CH Equity,2022-04-26,SELL,钢研高纳,-24926,0,0,26.4,6.5805,100000,0,0,Quant,Pattern 95,CN
300046 CH Equity,2022-04-26,SELL,台基股份,-49814,0,0,13.21,6.5805,100000,0,0,Quant,Pattern 95,CN
300053 CH Equity,2022-04-26,SELL,欧比特,-87274,0,0,7.54,6.5805,100000,0,0,Quant,Pattern 95,CN
300054 CH Equity,2022-04-26,SELL,鼎龙股份,-42702,0,0,15.41,6.5805,100000,0,0,Quant,Pattern 95,CN
300058 CH Equity,2022-04-26,SELL,蓝色光标,-117299,0,0,5.61,6.5805,100000,0,0,Quant,Pattern 95,CN
300062 CH Equity,2022-04-26,BUY,中能电气,72233,0,0,9.11,6.5805,100000,0,0,Quant,Pattern 95,CN
