,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
300009 CH Equity,2022-05-17,BUY,安科生物,73252,0,0,9.28,6.7978,100000,0,0,Quant,Pattern 95,CN
300020 CH Equity,2022-05-17,BUY,银江技术,97669,0,0,6.96,6.7978,100000,0,0,Quant,Pattern 95,CN
300034 CH Equity,2022-05-17,BUY,钢研高纳,19405,0,0,35.03,6.7978,100000,0,0,Quant,Pattern 95,CN
300037 CH Equity,2022-05-17,SELL,新宙邦,-16681,0,0,40.75,6.7978,100000,0,0,Quant,Pattern 95,CN
300042 CH Equity,2022-05-17,SELL,朗科科技,-53737,0,0,12.65,6.7978,100000,0,0,Quant,Pattern 95,CN
300053 CH Equity,2022-05-17,BUY,欧比特,88397,0,0,7.6899999999999995,6.7978,100000,0,0,Quant,Pattern 95,CN
300059 CH Equity,2022-05-17,SELL,东方财富,-30538,0,0,22.26,6.7978,100000,0,0,Quant,Pattern 95,CN
300070 CH Equity,2022-05-17,BUY,碧水源,142810,0,0,4.76,6.7978,100000,0,0,Quant,Pattern 95,CN
300073 CH Equity,2022-05-17,BUY,当升科技,9831,0,0,69.14,6.7978,100000,0,0,Quant,Pattern 95,CN
300075 CH Equity,2022-05-17,BUY,数字政通,40271,0,0,16.88,6.7978,100000,0,0,Quant,Pattern 95,CN
300136 CH Equity,2022-05-17,BUY,信维通信,44055,0,0,15.43,6.7978,100000,0,0,Quant,Pattern 95,CN
300138 CH Equity,2022-05-17,BUY,晨光生物,40463,0,0,16.8,6.7978,100000,0,0,Quant,Pattern 95,CN
300152 CH Equity,2022-05-17,BUY,科融环境,216490,0,0,3.14,6.7978,100000,0,0,Quant,Pattern 95,CN
300158 CH Equity,2022-05-17,SELL,振东制药,-81313,0,0,8.36,6.7978,100000,0,0,Quant,Pattern 95,CN
300164 CH Equity,2022-05-17,BUY,通源石油,147457,0,0,4.61,6.7978,100000,0,0,Quant,Pattern 95,CN
300180 CH Equity,2022-05-17,BUY,华峰超纤,181759,0,0,3.74,6.7978,100000,0,0,Quant,Pattern 95,CN
300183 CH Equity,2022-05-17,BUY,东软载波,55902,0,0,12.16,6.7978,100000,0,0,Quant,Pattern 95,CN
300199 CH Equity,2022-05-17,SELL,翰宇药业,-45138,0,0,15.06,6.7978,100000,0,0,Quant,Pattern 95,CN
300203 CH Equity,2022-05-17,BUY,聚光科技,35986,0,0,18.89,6.7978,100000,0,0,Quant,Pattern 95,CN
300207 CH Equity,2022-05-17,BUY,欣旺达,25710,0,0,26.44,6.7978,100000,0,0,Quant,Pattern 95,CN
002123 CH Equity,2022-05-17,SELL,梦网科技,-73094,0,0,9.3,6.7978,100000,0,0,Quant,Pattern 95,CN
002127 CH Equity,2022-05-17,SELL,南极电商,-124274,0,0,5.47,6.7978,100000,0,0,Quant,Pattern 95,CN
002129 CH Equity,2022-05-17,SELL,中环股份,-17187,0,0,39.55,6.7978,100000,0,0,Quant,Pattern 95,CN
002130 CH Equity,2022-05-17,BUY,沃尔核材,128260,0,0,5.3,6.7978,100000,0,0,Quant,Pattern 95,CN
002138 CH Equity,2022-05-17,BUY,顺络电子,27300,0,0,24.9,6.7978,100000,0,0,Quant,Pattern 95,CN
002142 CH Equity,2022-05-17,BUY,宁波银行,20261,0,0,33.55,6.7978,100000,0,0,Quant,Pattern 95,CN
002145 CH Equity,2022-05-17,BUY,中核钛白,66449,0,0,10.23,6.7978,100000,0,0,Quant,Pattern 95,CN
002146 CH Equity,2022-05-17,BUY,荣盛发展,197037,0,0,3.45,6.7978,100000,0,0,Quant,Pattern 95,CN
002158 CH Equity,2022-05-17,BUY,汉钟精机,41653,0,0,16.32,6.7978,100000,0,0,Quant,Pattern 95,CN
002167 CH Equity,2022-05-17,BUY,东方锆业,109641,0,0,6.2,6.7978,100000,0,0,Quant,Pattern 95,CN
300222 CH Equity,2022-05-17,SELL,科大智能,-104101,0,0,6.53,6.7978,100000,0,0,Quant,Pattern 95,CN
300224 CH Equity,2022-05-17,BUY,正海磁材,55492,0,0,12.25,6.7978,100000,0,0,Quant,Pattern 95,CN
300233 CH Equity,2022-05-17,BUY,金城医药,24991,0,0,27.2,6.7978,100000,0,0,Quant,Pattern 95,CN
300239 CH Equity,2022-05-17,SELL,东宝生物,-84027,0,0,8.09,6.7978,100000,0,0,Quant,Pattern 95,CN
300272 CH Equity,2022-05-17,BUY,开能环保,117812,0,0,5.77,6.7978,100000,0,0,Quant,Pattern 95,CN
300274 CH Equity,2022-05-17,SELL,阳光电源,-9312,0,0,73.0,6.7978,100000,0,0,Quant,Pattern 95,CN
300296 CH Equity,2022-05-17,BUY,利亚德,111439,0,0,6.1,6.7978,100000,0,0,Quant,Pattern 95,CN
300315 CH Equity,2022-05-17,BUY,掌趣科技,222150,0,0,3.06,6.7978,100000,0,0,Quant,Pattern 95,CN
300316 CH Equity,2022-05-17,BUY,晶盛机电,13197,0,0,51.51,6.7978,100000,0,0,Quant,Pattern 95,CN
300319 CH Equity,2022-05-17,SELL,麦捷科技,-88283,0,0,7.7,6.7978,100000,0,0,Quant,Pattern 95,CN
002215 CH Equity,2022-05-17,BUY,诺 普 信,109113,0,0,6.23,6.7978,100000,0,0,Quant,Pattern 95,CN
002216 CH Equity,2022-05-17,BUY,三全食品,33306,0,0,20.41,6.7978,100000,0,0,Quant,Pattern 95,CN
002218 CH Equity,2022-05-17,BUY,拓日新能,160704,0,0,4.23,6.7978,100000,0,0,Quant,Pattern 95,CN
002223 CH Equity,2022-05-17,BUY,鱼跃医疗,28902,0,0,23.52,6.7978,100000,0,0,Quant,Pattern 95,CN
002230 CH Equity,2022-05-17,SELL,科大讯飞,-19251,0,0,35.31,6.7978,100000,0,0,Quant,Pattern 95,CN
002236 CH Equity,2022-05-17,BUY,大华股份,44869,0,0,15.15,6.7978,100000,0,0,Quant,Pattern 95,CN
002240 CH Equity,2022-05-17,SELL,盛新锂能集团股份有限公司,-15187,0,0,44.76,6.7978,100000,0,0,Quant,Pattern 95,CN
002241 CH Equity,2022-05-17,BUY,歌尔股份,19422,0,0,35.0,6.7978,100000,0,0,Quant,Pattern 95,CN
002242 CH Equity,2022-05-17,BUY,九阳股份,45108,0,0,15.07,6.7978,100000,0,0,Quant,Pattern 95,CN
002244 CH Equity,2022-05-17,SELL,滨江集团,-79974,0,0,8.5,6.7978,100000,0,0,Quant,Pattern 95,CN
002169 CH Equity,2022-05-17,SELL,智光电气,-98518,0,0,6.9,6.7978,100000,0,0,Quant,Pattern 95,CN
002171 CH Equity,2022-05-17,BUY,楚江新材,87151,0,0,7.8,6.7978,100000,0,0,Quant,Pattern 95,CN
002176 CH Equity,2022-05-17,SELL,江特电机,-32903,0,0,20.66,6.7978,100000,0,0,Quant,Pattern 95,CN
002179 CH Equity,2022-05-17,SELL,中航光电,-8624,0,0,78.82,6.7978,100000,0,0,Quant,Pattern 95,CN
002181 CH Equity,2022-05-17,BUY,粤 传 媒,191487,0,0,3.55,6.7978,100000,0,0,Quant,Pattern 95,CN
002190 CH Equity,2022-05-17,SELL,成飞集成,-28951,0,0,23.48,6.7978,100000,0,0,Quant,Pattern 95,CN
002192 CH Equity,2022-05-17,SELL,融捷股份,-5536,0,0,122.78,6.7978,100000,0,0,Quant,Pattern 95,CN
002195 CH Equity,2022-05-17,SELL,二三四五,-317654,0,0,2.14,6.7978,100000,0,0,Quant,Pattern 95,CN
002205 CH Equity,2022-05-17,SELL,国统股份,-48451,0,0,14.03,6.7978,100000,0,0,Quant,Pattern 95,CN
002212 CH Equity,2022-05-17,BUY,天融信,73648,0,0,9.23,6.7978,100000,0,0,Quant,Pattern 95,CN
000006 CH Equity,2022-05-17,BUY,深振业,146504,0,0,4.64,6.7978,100000,0,0,Quant,Pattern 95,CN
000019 CH Equity,2022-05-17,BUY,深粮控股,80447,0,0,8.45,6.7978,100000,0,0,Quant,Pattern 95,CN
000027 CH Equity,2022-05-17,SELL,深圳能源,-114057,0,0,5.96,6.7978,100000,0,0,Quant,Pattern 95,CN
000030 CH Equity,2022-05-17,BUY,富奥股份,127778,0,0,5.32,6.7978,100000,0,0,Quant,Pattern 95,CN
000031 CH Equity,2022-05-17,SELL,大悦城,-169945,0,0,4.0,6.7978,100000,0,0,Quant,Pattern 95,CN
000034 CH Equity,2022-05-17,BUY,神州数码,45962,0,0,14.79,6.7978,100000,0,0,Quant,Pattern 95,CN
000035 CH Equity,2022-05-17,BUY,中国天楹,157356,0,0,4.32,6.7978,100000,0,0,Quant,Pattern 95,CN
000039 CH Equity,2022-05-17,SELL,中集集团,-52331,0,0,12.99,6.7978,100000,0,0,Quant,Pattern 95,CN
000040 CH Equity,2022-05-17,SELL,东旭蓝天,-236034,0,0,2.88,6.7978,100000,0,0,Quant,Pattern 95,CN
000050 CH Equity,2022-05-17,BUY,深天马,75447,0,0,9.01,6.7978,100000,0,0,Quant,Pattern 95,CN
000062 CH Equity,2022-05-17,SELL,深圳华强,-59998,0,0,11.33,6.7978,100000,0,0,Quant,Pattern 95,CN
000100 CH Equity,2022-05-17,BUY,TCL科技,161467,0,0,4.21,6.7978,100000,0,0,Quant,Pattern 95,CN
000151 CH Equity,2022-05-17,BUY,中成股份,86048,0,0,7.9,6.7978,100000,0,0,Quant,Pattern 95,CN
000157 CH Equity,2022-05-17,SELL,中联重科,-116003,0,0,5.86,6.7978,100000,0,0,Quant,Pattern 95,CN
000159 CH Equity,2022-05-17,BUY,国际实业,127061,0,0,5.35,6.7978,100000,0,0,Quant,Pattern 95,CN
000301 CH Equity,2022-05-17,BUY,东方盛虹,50541,0,0,13.45,6.7978,100000,0,0,Quant,Pattern 95,CN
000333 CH Equity,2022-05-17,SELL,美的集团,-12095,0,0,56.2,6.7978,100000,0,0,Quant,Pattern 95,CN
000401 CH Equity,2022-05-17,BUY,冀东水泥,63412,0,0,10.72,6.7978,100000,0,0,Quant,Pattern 95,CN
000403 CH Equity,2022-05-17,BUY,派林生物,35185,0,0,19.32,6.7978,100000,0,0,Quant,Pattern 95,CN
000413 CH Equity,2022-05-17,BUY,东旭光电,404630,0,0,1.6800000000000002,6.7978,100000,0,0,Quant,Pattern 95,CN
000547 CH Equity,2022-05-17,BUY,航天发展,71934,0,0,9.45,6.7978,100000,0,0,Quant,Pattern 95,CN
000566 CH Equity,2022-05-17,SELL,海南海药,-154145,0,0,4.41,6.7978,100000,0,0,Quant,Pattern 95,CN
000567 CH Equity,2022-05-17,SELL,海德股份,-38232,0,0,17.78,6.7978,100000,0,0,Quant,Pattern 95,CN
000572 CH Equity,2022-05-17,BUY,ST海马,141620,0,0,4.8,6.7978,100000,0,0,Quant,Pattern 95,CN
000573 CH Equity,2022-05-17,BUY,粤宏远Ａ,202315,0,0,3.36,6.7978,100000,0,0,Quant,Pattern 95,CN
000591 CH Equity,2022-05-17,BUY,太阳能,96014,0,0,7.08,6.7978,100000,0,0,Quant,Pattern 95,CN
000600 CH Equity,2022-05-17,BUY,建投能源,161467,0,0,4.21,6.7978,100000,0,0,Quant,Pattern 95,CN
000603 CH Equity,2022-05-17,BUY,盛达矿业,63117,0,0,10.77,6.7978,100000,0,0,Quant,Pattern 95,CN
000607 CH Equity,2022-05-17,BUY,华媒控股,161085,0,0,4.22,6.7978,100000,0,0,Quant,Pattern 95,CN
000620 CH Equity,2022-05-17,BUY,新华联,229655,0,0,2.96,6.7978,100000,0,0,Quant,Pattern 95,CN
000826 CH Equity,2022-05-17,BUY,启迪环境,206620,0,0,3.29,6.7978,100000,0,0,Quant,Pattern 95,CN
000829 CH Equity,2022-05-17,SELL,天音控股,-70516,0,0,9.64,6.7978,100000,0,0,Quant,Pattern 95,CN
000830 CH Equity,2022-05-17,BUY,鲁西化工,36177,0,0,18.79,6.7978,100000,0,0,Quant,Pattern 95,CN
000848 CH Equity,2022-05-17,BUY,承德露露,78769,0,0,8.63,6.7978,100000,0,0,Quant,Pattern 95,CN
000860 CH Equity,2022-05-17,BUY,北京顺鑫农业股份有限公司,33388,0,0,20.36,6.7978,100000,0,0,Quant,Pattern 95,CN
000875 CH Equity,2022-05-17,BUY,吉电股份,102376,0,0,6.64,6.7978,100000,0,0,Quant,Pattern 95,CN
000876 CH Equity,2022-05-17,SELL,新 希 望,-46881,0,0,14.5,6.7978,100000,0,0,Quant,Pattern 95,CN
000887 CH Equity,2022-05-17,SELL,中鼎股份,-49983,0,0,13.6,6.7978,100000,0,0,Quant,Pattern 95,CN
000893 CH Equity,2022-05-17,SELL,亚钾国际,-17421,0,0,39.02,6.7978,100000,0,0,Quant,Pattern 95,CN
000899 CH Equity,2022-05-17,BUY,赣能股份,122262,0,0,5.5600000000000005,6.7978,100000,0,0,Quant,Pattern 95,CN
002297 CH Equity,2022-05-17,BUY,博云新材,95878,0,0,7.09,6.7978,100000,0,0,Quant,Pattern 95,CN
002311 CH Equity,2022-05-17,BUY,海大集团,10833,0,0,62.75,6.7978,100000,0,0,Quant,Pattern 95,CN
002312 CH Equity,2022-05-17,BUY,川发龙蟒,64495,0,0,10.54,6.7978,100000,0,0,Quant,Pattern 95,CN
002334 CH Equity,2022-05-17,SELL,英威腾,-130726,0,0,5.2,6.7978,100000,0,0,Quant,Pattern 95,CN
002340 CH Equity,2022-05-17,SELL,格林美,-94413,0,0,7.2,6.7978,100000,0,0,Quant,Pattern 95,CN
002363 CH Equity,2022-05-17,BUY,隆基机械,126824,0,0,5.36,6.7978,100000,0,0,Quant,Pattern 95,CN
002371 CH Equity,2022-05-17,SELL,北方华创,-2806,0,0,242.21,6.7978,100000,0,0,Quant,Pattern 95,CN
002375 CH Equity,2022-05-17,SELL,亚厦股份,-131996,0,0,5.15,6.7978,100000,0,0,Quant,Pattern 95,CN
002383 CH Equity,2022-05-17,BUY,合众思壮,134078,0,0,5.07,6.7978,100000,0,0,Quant,Pattern 95,CN
002385 CH Equity,2022-05-17,BUY,大北农,89680,0,0,7.58,6.7978,100000,0,0,Quant,Pattern 95,CN
002838 CH Equity,2022-05-17,BUY,道恩股份,40295,0,0,16.87,6.7978,100000,0,0,Quant,Pattern 95,CN
002845 CH Equity,2022-05-17,BUY,同兴达,40803,0,0,16.66,6.7978,100000,0,0,Quant,Pattern 95,CN
002848 CH Equity,2022-05-17,BUY,高斯贝尔,74050,0,0,9.18,6.7978,100000,0,0,Quant,Pattern 95,CN
