,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
002629 CH Equity,2022-05-20,SELL,ST仁智,-187398,0,0,3.59,6.7276,100000,0,0,Quant,Pattern 95,CN
300708 CH Equity,2022-05-20,BUY,聚灿光电,57599,0,0,11.68,6.7276,100000,0,0,Quant,Pattern 95,CN
300732 CH Equity,2022-05-20,BUY,设研院,44790,0,0,15.02,6.7276,100000,0,0,Quant,Pattern 95,CN
300747 CH Equity,2022-05-20,BUY,锐科激光,20893,0,0,32.2,6.7276,100000,0,0,Quant,Pattern 95,CN
300749 CH Equity,2022-05-20,SELL,顶固集创,-96108,0,0,7.0,6.7276,100000,0,0,Quant,Pattern 95,CN
300750 CH Equity,2022-05-20,BUY,宁德时代,1605,0,0,419.0,6.7276,100000,0,0,Quant,Pattern 95,CN
300760 CH Equity,2022-05-20,BUY,迈瑞医疗,2227,0,0,302.03,6.7276,100000,0,0,Quant,Pattern 95,CN
300765 CH Equity,2022-05-20,BUY,新诺威,50812,0,0,13.24,6.7276,100000,0,0,Quant,Pattern 95,CN
300769 CH Equity,2022-05-20,BUY,德方纳米,2341,0,0,287.3,6.7276,100000,0,0,Quant,Pattern 95,CN
300772 CH Equity,2022-05-20,BUY,运达股份,35334,0,0,19.04,6.7276,100000,0,0,Quant,Pattern 95,CN
300776 CH Equity,2022-05-20,BUY,帝尔激光,2737,0,0,245.75,6.7276,100000,0,0,Quant,Pattern 95,CN
002085 CH Equity,2022-05-20,SELL,万丰奥威,-138427,0,0,4.86,6.7276,100000,0,0,Quant,Pattern 95,CN
002091 CH Equity,2022-05-20,BUY,江苏国泰,63950,0,0,10.52,6.7276,100000,0,0,Quant,Pattern 95,CN
002093 CH Equity,2022-05-20,SELL,国脉科技,-118443,0,0,5.68,6.7276,100000,0,0,Quant,Pattern 95,CN
002100 CH Equity,2022-05-20,BUY,天康生物,75591,0,0,8.9,6.7276,100000,0,0,Quant,Pattern 95,CN
002107 CH Equity,2022-05-20,BUY,沃华医药,114027,0,0,5.9,6.7276,100000,0,0,Quant,Pattern 95,CN
002124 CH Equity,2022-05-20,BUY,天邦股份,103661,0,0,6.49,6.7276,100000,0,0,Quant,Pattern 95,CN
002126 CH Equity,2022-05-20,SELL,银轮股份,-77775,0,0,8.65,6.7276,100000,0,0,Quant,Pattern 95,CN
002145 CH Equity,2022-05-20,SELL,中核钛白,-68024,0,0,9.89,6.7276,100000,0,0,Quant,Pattern 95,CN
002150 CH Equity,2022-05-20,BUY,通润装备,110108,0,0,6.11,6.7276,100000,0,0,Quant,Pattern 95,CN
002152 CH Equity,2022-05-20,SELL,广电运通,-76624,0,0,8.78,6.7276,100000,0,0,Quant,Pattern 95,CN
000963 CH Equity,2022-05-20,BUY,华东医药,19376,0,0,34.72,6.7276,100000,0,0,Quant,Pattern 95,CN
000968 CH Equity,2022-05-20,SELL,蓝焰控股,-63950,0,0,10.52,6.7276,100000,0,0,Quant,Pattern 95,CN
000970 CH Equity,2022-05-20,BUY,中科三环,57996,0,0,11.6,6.7276,100000,0,0,Quant,Pattern 95,CN
000980 CH Equity,2022-05-20,BUY,ST众泰,198454,0,0,3.39,6.7276,100000,0,0,Quant,Pattern 95,CN
000985 CH Equity,2022-05-20,BUY,大庆华科,33222,0,0,20.25,6.7276,100000,0,0,Quant,Pattern 95,CN
000987 CH Equity,2022-05-20,SELL,越秀金控,-87485,0,0,7.6899999999999995,6.7276,100000,0,0,Quant,Pattern 95,CN
000988 CH Equity,2022-05-20,SELL,华工科技,-35614,0,0,18.89,6.7276,100000,0,0,Quant,Pattern 95,CN
000990 CH Equity,2022-05-20,BUY,诚志股份,57996,0,0,11.6,6.7276,100000,0,0,Quant,Pattern 95,CN
000993 CH Equity,2022-05-20,SELL,闽东电力,-46047,0,0,14.61,6.7276,100000,0,0,Quant,Pattern 95,CN
000997 CH Equity,2022-05-20,BUY,新 大 陆,55189,0,0,12.19,6.7276,100000,0,0,Quant,Pattern 95,CN
300033 CH Equity,2022-05-20,SELL,同花顺,-8255,0,0,81.49,6.7276,100000,0,0,Quant,Pattern 95,CN
300035 CH Equity,2022-05-20,BUY,中科电气,23311,0,0,28.86,6.7276,100000,0,0,Quant,Pattern 95,CN
300047 CH Equity,2022-05-20,SELL,天源迪科,-103981,0,0,6.47,6.7276,100000,0,0,Quant,Pattern 95,CN
300054 CH Equity,2022-05-20,SELL,鼎龙股份,-34912,0,0,19.27,6.7276,100000,0,0,Quant,Pattern 95,CN
300062 CH Equity,2022-05-20,SELL,中能电气,-65443,0,0,10.28,6.7276,100000,0,0,Quant,Pattern 95,CN
300075 CH Equity,2022-05-20,SELL,数字政通,-39504,0,0,17.03,6.7276,100000,0,0,Quant,Pattern 95,CN
300083 CH Equity,2022-05-20,BUY,创世纪,69643,0,0,9.66,6.7276,100000,0,0,Quant,Pattern 95,CN
300086 CH Equity,2022-05-20,BUY,康芝药业,96522,0,0,6.97,6.7276,100000,0,0,Quant,Pattern 95,CN
300088 CH Equity,2022-05-20,SELL,长信科技,-101166,0,0,6.65,6.7276,100000,0,0,Quant,Pattern 95,CN
300102 CH Equity,2022-05-20,BUY,乾照光电,101166,0,0,6.65,6.7276,100000,0,0,Quant,Pattern 95,CN
003012 CH Equity,2022-05-20,BUY,东鹏控股,82144,0,0,8.19,6.7276,100000,0,0,Quant,Pattern 95,CN
003032 CH Equity,2022-05-20,BUY,传智教育,48963,0,0,13.74,6.7276,100000,0,0,Quant,Pattern 95,CN
003035 CH Equity,2022-05-20,BUY,南网能源,113834,0,0,5.91,6.7276,100000,0,0,Quant,Pattern 95,CN
003040 CH Equity,2022-05-20,SELL,楚天龙,-34306,0,0,19.61,6.7276,100000,0,0,Quant,Pattern 95,CN
300001 CH Equity,2022-05-20,BUY,青岛特锐德电气股份有限公司,45060,0,0,14.93,6.7276,100000,0,0,Quant,Pattern 95,CN
300003 CH Equity,2022-05-20,BUY,乐普医疗,38333,0,0,17.55,6.7276,100000,0,0,Quant,Pattern 95,CN
300005 CH Equity,2022-05-20,BUY,探路者,79148,0,0,8.5,6.7276,100000,0,0,Quant,Pattern 95,CN
300007 CH Equity,2022-05-20,BUY,汉威科技,43828,0,0,15.35,6.7276,100000,0,0,Quant,Pattern 95,CN
300022 CH Equity,2022-05-20,SELL,吉峰农机,-135911,0,0,4.95,6.7276,100000,0,0,Quant,Pattern 95,CN
300025 CH Equity,2022-05-20,BUY,华星创业,157555,0,0,4.27,6.7276,100000,0,0,Quant,Pattern 95,CN
300429 CH Equity,2022-05-20,BUY,强力新材,77596,0,0,8.67,6.7276,100000,0,0,Quant,Pattern 95,CN
300443 CH Equity,2022-05-20,BUY,金雷股份,22306,0,0,30.16,6.7276,100000,0,0,Quant,Pattern 95,CN
300456 CH Equity,2022-05-20,BUY,赛微电子,46397,0,0,14.5,6.7276,100000,0,0,Quant,Pattern 95,CN
300457 CH Equity,2022-05-20,BUY,赢合科技,33321,0,0,20.19,6.7276,100000,0,0,Quant,Pattern 95,CN
300459 CH Equity,2022-05-20,BUY,汤姆猫,200823,0,0,3.35,6.7276,100000,0,0,Quant,Pattern 95,CN
300465 CH Equity,2022-05-20,SELL,高伟达,-82446,0,0,8.16,6.7276,100000,0,0,Quant,Pattern 95,CN
300474 CH Equity,2022-05-20,BUY,景嘉微,7340,0,0,91.65,6.7276,100000,0,0,Quant,Pattern 95,CN
300479 CH Equity,2022-05-20,SELL,神思电子,-37417,0,0,17.98,6.7276,100000,0,0,Quant,Pattern 95,CN
300482 CH Equity,2022-05-20,BUY,万孚生物,16444,0,0,40.91,6.7276,100000,0,0,Quant,Pattern 95,CN
300486 CH Equity,2022-05-20,SELL,东杰智能,-79055,0,0,8.51,6.7276,100000,0,0,Quant,Pattern 95,CN
002733 CH Equity,2022-05-20,BUY,雄韬股份,50431,0,0,13.34,6.7276,100000,0,0,Quant,Pattern 95,CN
002747 CH Equity,2022-05-20,BUY,埃斯顿,42021,0,0,16.01,6.7276,100000,0,0,Quant,Pattern 95,CN
002766 CH Equity,2022-05-20,BUY,索菱股份,82345,0,0,8.17,6.7276,100000,0,0,Quant,Pattern 95,CN
002791 CH Equity,2022-05-20,BUY,坚朗五金,7822,0,0,86.0,6.7276,100000,0,0,Quant,Pattern 95,CN
002802 CH Equity,2022-05-20,BUY,洪汇新材,37375,0,0,18.0,6.7276,100000,0,0,Quant,Pattern 95,CN
002811 CH Equity,2022-05-20,SELL,郑中设计,-56203,0,0,11.97,6.7276,100000,0,0,Quant,Pattern 95,CN
002815 CH Equity,2022-05-20,SELL,崇达技术,-58450,0,0,11.51,6.7276,100000,0,0,Quant,Pattern 95,CN
002821 CH Equity,2022-05-20,SELL,凯莱英,-2568,0,0,261.96,6.7276,100000,0,0,Quant,Pattern 95,CN
002850 CH Equity,2022-05-20,BUY,科达利,4737,0,0,142.02,6.7276,100000,0,0,Quant,Pattern 95,CN
002867 CH Equity,2022-05-20,SELL,周大生,-49686,0,0,13.54,6.7276,100000,0,0,Quant,Pattern 95,CN
300327 CH Equity,2022-05-20,SELL,中颖电子,-11297,0,0,59.55,6.7276,100000,0,0,Quant,Pattern 95,CN
300346 CH Equity,2022-05-20,BUY,南大光电,22851,0,0,29.44,6.7276,100000,0,0,Quant,Pattern 95,CN
300347 CH Equity,2022-05-20,BUY,泰格医药,7935,0,0,84.78,6.7276,100000,0,0,Quant,Pattern 95,CN
300373 CH Equity,2022-05-20,SELL,扬杰科技,-8546,0,0,78.72,6.7276,100000,0,0,Quant,Pattern 95,CN
300376 CH Equity,2022-05-20,SELL,易事特,-94488,0,0,7.12,6.7276,100000,0,0,Quant,Pattern 95,CN
300379 CH Equity,2022-05-20,SELL,东方通,-40798,0,0,16.49,6.7276,100000,0,0,Quant,Pattern 95,CN
300386 CH Equity,2022-05-20,SELL,飞天诚信,-64072,0,0,10.5,6.7276,100000,0,0,Quant,Pattern 95,CN
300393 CH Equity,2022-05-20,SELL,中来股份,-40069,0,0,16.79,6.7276,100000,0,0,Quant,Pattern 95,CN
300409 CH Equity,2022-05-20,BUY,道氏技术,34184,0,0,19.68,6.7276,100000,0,0,Quant,Pattern 95,CN
300410 CH Equity,2022-05-20,BUY,正业科技,88173,0,0,7.63,6.7276,100000,0,0,Quant,Pattern 95,CN
300778 CH Equity,2022-05-20,BUY,新城市,31748,0,0,21.19,6.7276,100000,0,0,Quant,Pattern 95,CN
300791 CH Equity,2022-05-20,SELL,仙乐健康,-27996,0,0,24.03,6.7276,100000,0,0,Quant,Pattern 95,CN
300808 CH Equity,2022-05-20,BUY,久量股份,55371,0,0,12.15,6.7276,100000,0,0,Quant,Pattern 95,CN
300811 CH Equity,2022-05-20,BUY,深圳市铂科新材料股份有限公司,8247,0,0,81.57,6.7276,100000,0,0,Quant,Pattern 95,CN
300832 CH Equity,2022-05-20,BUY,新产业,16802,0,0,40.04,6.7276,100000,0,0,Quant,Pattern 95,CN
300846 CH Equity,2022-05-20,SELL,首都在线,-53777,0,0,12.51,6.7276,100000,0,0,Quant,Pattern 95,CN
300853 CH Equity,2022-05-20,SELL,申昊科技,-24087,0,0,27.93,6.7276,100000,0,0,Quant,Pattern 95,CN
300867 CH Equity,2022-05-20,BUY,圣元环保,32112,0,0,20.95,6.7276,100000,0,0,Quant,Pattern 95,CN
300870 CH Equity,2022-05-20,BUY,深圳欧陆通电子股份有限公司,16993,0,0,39.59,6.7276,100000,0,0,Quant,Pattern 95,CN
300871 CH Equity,2022-05-20,SELL,回盛生物,-31899,0,0,21.09,6.7276,100000,0,0,Quant,Pattern 95,CN
002881 CH Equity,2022-05-20,BUY,美格智能,18241,0,0,36.88,6.7276,100000,0,0,Quant,Pattern 95,CN
002884 CH Equity,2022-05-20,BUY,凌霄泵业,32051,0,0,20.99,6.7276,100000,0,0,Quant,Pattern 95,CN
002907 CH Equity,2022-05-20,SELL,华森制药,-53309,0,0,12.62,6.7276,100000,0,0,Quant,Pattern 95,CN
002916 CH Equity,2022-05-20,BUY,深南电路,6958,0,0,96.68,6.7276,100000,0,0,Quant,Pattern 95,CN
002920 CH Equity,2022-05-20,BUY,德赛西威,5215,0,0,129.0,6.7276,100000,0,0,Quant,Pattern 95,CN
002932 CH Equity,2022-05-20,BUY,明德生物,6872,0,0,97.89,6.7276,100000,0,0,Quant,Pattern 95,CN
002948 CH Equity,2022-05-20,SELL,青岛银行,-187921,0,0,3.58,6.7276,100000,0,0,Quant,Pattern 95,CN
002962 CH Equity,2022-05-20,SELL,五方光电,-67750,0,0,9.93,6.7276,100000,0,0,Quant,Pattern 95,CN
002985 CH Equity,2022-05-20,SELL,北摩高科,-11101,0,0,60.6,6.7276,100000,0,0,Quant,Pattern 95,CN
003006 CH Equity,2022-05-20,SELL,百亚股份,-63889,0,0,10.53,6.7276,100000,0,0,Quant,Pattern 95,CN
000838 CH Equity,2022-05-20,SELL,财信发展,-80666,0,0,8.34,6.7276,100000,0,0,Quant,Pattern 95,CN
000862 CH Equity,2022-05-20,SELL,银星能源,-97501,0,0,6.9,6.7276,100000,0,0,Quant,Pattern 95,CN
000887 CH Equity,2022-05-20,SELL,中鼎股份,-47679,0,0,14.11,6.7276,100000,0,0,Quant,Pattern 95,CN
000898 CH Equity,2022-05-20,BUY,鞍钢股份,199041,0,0,3.38,6.7276,100000,0,0,Quant,Pattern 95,CN
000909 CH Equity,2022-05-20,BUY,数源科技,78137,0,0,8.61,6.7276,100000,0,0,Quant,Pattern 95,CN
000913 CH Equity,2022-05-20,SELL,钱江摩托,-58910,0,0,11.42,6.7276,100000,0,0,Quant,Pattern 95,CN
000931 CH Equity,2022-05-20,BUY,中 关 村,111568,0,0,6.03,6.7276,100000,0,0,Quant,Pattern 95,CN
000932 CH Equity,2022-05-20,SELL,华菱钢铁,-128144,0,0,5.25,6.7276,100000,0,0,Quant,Pattern 95,CN
000951 CH Equity,2022-05-20,BUY,中国重汽,55554,0,0,12.11,6.7276,100000,0,0,Quant,Pattern 95,CN
000953 CH Equity,2022-05-20,SELL,河化股份,-92539,0,0,7.27,6.7276,100000,0,0,Quant,Pattern 95,CN
002216 CH Equity,2022-05-20,BUY,三全食品,33739,0,0,19.94,6.7276,100000,0,0,Quant,Pattern 95,CN
002229 CH Equity,2022-05-20,SELL,鸿博股份,-119495,0,0,5.63,6.7276,100000,0,0,Quant,Pattern 95,CN
002230 CH Equity,2022-05-20,BUY,科大讯飞,18940,0,0,35.52,6.7276,100000,0,0,Quant,Pattern 95,CN
002240 CH Equity,2022-05-20,BUY,盛新锂能集团股份有限公司,13857,0,0,48.55,6.7276,100000,0,0,Quant,Pattern 95,CN
002242 CH Equity,2022-05-20,SELL,九阳股份,-45091,0,0,14.92,6.7276,100000,0,0,Quant,Pattern 95,CN
002243 CH Equity,2022-05-20,SELL,力合科创,-78593,0,0,8.56,6.7276,100000,0,0,Quant,Pattern 95,CN
002244 CH Equity,2022-05-20,SELL,滨江集团,-81645,0,0,8.24,6.7276,100000,0,0,Quant,Pattern 95,CN
002249 CH Equity,2022-05-20,BUY,大洋电机,119708,0,0,5.62,6.7276,100000,0,0,Quant,Pattern 95,CN
002258 CH Equity,2022-05-20,SELL,利尔化学,-30060,0,0,22.38,6.7276,100000,0,0,Quant,Pattern 95,CN
002293 CH Equity,2022-05-20,BUY,罗莱生活,55371,0,0,12.15,6.7276,100000,0,0,Quant,Pattern 95,CN
000498 CH Equity,2022-05-20,BUY,山东路桥,67886,0,0,9.91,6.7276,100000,0,0,Quant,Pattern 95,CN
000501 CH Equity,2022-05-20,SELL,武商集团股份有限公司,-67478,0,0,9.97,6.7276,100000,0,0,Quant,Pattern 95,CN
000514 CH Equity,2022-05-20,SELL,渝 开 发,-110833,0,0,6.07,6.7276,100000,0,0,Quant,Pattern 95,CN
000517 CH Equity,2022-05-20,BUY,荣安地产,179882,0,0,3.74,6.7276,100000,0,0,Quant,Pattern 95,CN
000526 CH Equity,2022-05-20,BUY,学大教育,43799,0,0,15.36,6.7276,100000,0,0,Quant,Pattern 95,CN
000528 CH Equity,2022-05-20,SELL,柳 工,-109570,0,0,6.14,6.7276,100000,0,0,Quant,Pattern 95,CN
000538 CH Equity,2022-05-20,SELL,云南白药,-11811,0,0,56.96,6.7276,100000,0,0,Quant,Pattern 95,CN
000541 CH Equity,2022-05-20,BUY,佛山照明,140450,0,0,4.79,6.7276,100000,0,0,Quant,Pattern 95,CN
000558 CH Equity,2022-05-20,BUY,莱茵体育,221302,0,0,3.04,6.7276,100000,0,0,Quant,Pattern 95,CN
000559 CH Equity,2022-05-20,SELL,万向钱潮股份公司,-121218,0,0,5.55,6.7276,100000,0,0,Quant,Pattern 95,CN
002368 CH Equity,2022-05-20,SELL,太极股份,-36964,0,0,18.2,6.7276,100000,0,0,Quant,Pattern 95,CN
002373 CH Equity,2022-05-20,BUY,千方科技,78137,0,0,8.61,6.7276,100000,0,0,Quant,Pattern 95,CN
002377 CH Equity,2022-05-20,SELL,国创高新,-228829,0,0,2.94,6.7276,100000,0,0,Quant,Pattern 95,CN
002382 CH Equity,2022-05-20,BUY,蓝帆医疗,77063,0,0,8.73,6.7276,100000,0,0,Quant,Pattern 95,CN
002386 CH Equity,2022-05-20,SELL,天原股份,-68439,0,0,9.83,6.7276,100000,0,0,Quant,Pattern 95,CN
002405 CH Equity,2022-05-20,BUY,四维图新,51870,0,0,12.97,6.7276,100000,0,0,Quant,Pattern 95,CN
002407 CH Equity,2022-05-20,BUY,多氟多,17878,0,0,37.63,6.7276,100000,0,0,Quant,Pattern 95,CN
002409 CH Equity,2022-05-20,SELL,雅克科技,-13755,0,0,48.91,6.7276,100000,0,0,Quant,Pattern 95,CN
002424 CH Equity,2022-05-20,BUY,贵州百灵,94356,0,0,7.13,6.7276,100000,0,0,Quant,Pattern 95,CN
002432 CH Equity,2022-05-20,BUY,九安医疗,10039,0,0,67.01,6.7276,100000,0,0,Quant,Pattern 95,CN
000001 CH Equity,2022-05-20,SELL,平安银行,-46016,0,0,14.62,6.7276,100000,0,0,Quant,Pattern 95,CN
000027 CH Equity,2022-05-20,BUY,深圳能源,112690,0,0,5.97,6.7276,100000,0,0,Quant,Pattern 95,CN
000031 CH Equity,2022-05-20,BUY,大悦城,172946,0,0,3.89,6.7276,100000,0,0,Quant,Pattern 95,CN
000034 CH Equity,2022-05-20,SELL,神州数码,-45828,0,0,14.68,6.7276,100000,0,0,Quant,Pattern 95,CN
000037 CH Equity,2022-05-20,SELL,深南电,-92666,0,0,7.26,6.7276,100000,0,0,Quant,Pattern 95,CN
000042 CH Equity,2022-05-20,BUY,中洲控股,68509,0,0,9.82,6.7276,100000,0,0,Quant,Pattern 95,CN
000049 CH Equity,2022-05-20,SELL,德赛电池,-18828,0,0,35.73,6.7276,100000,0,0,Quant,Pattern 95,CN
000059 CH Equity,2022-05-20,BUY,华锦股份,111940,0,0,6.01,6.7276,100000,0,0,Quant,Pattern 95,CN
000063 CH Equity,2022-05-20,BUY,中兴通讯,28398,0,0,23.69,6.7276,100000,0,0,Quant,Pattern 95,CN
000068 CH Equity,2022-05-20,SELL,华控赛格,-185845,0,0,3.62,6.7276,100000,0,0,Quant,Pattern 95,CN
002489 CH Equity,2022-05-20,SELL,浙江永强,-161721,0,0,4.16,6.7276,100000,0,0,Quant,Pattern 95,CN
002493 CH Equity,2022-05-20,SELL,荣盛石化,-47578,0,0,14.14,6.7276,100000,0,0,Quant,Pattern 95,CN
002497 CH Equity,2022-05-20,BUY,雅化集团,22890,0,0,29.39,6.7276,100000,0,0,Quant,Pattern 95,CN
002517 CH Equity,2022-05-20,SELL,恺英网络,-128389,0,0,5.24,6.7276,100000,0,0,Quant,Pattern 95,CN
002531 CH Equity,2022-05-20,SELL,天顺风能,-55554,0,0,12.11,6.7276,100000,0,0,Quant,Pattern 95,CN
002533 CH Equity,2022-05-20,SELL,金杯电工,-103981,0,0,6.47,6.7276,100000,0,0,Quant,Pattern 95,CN
002555 CH Equity,2022-05-20,BUY,三七互娱网络科技集团股份有限,31218,0,0,21.55,6.7276,100000,0,0,Quant,Pattern 95,CN
002565 CH Equity,2022-05-20,BUY,顺灏股份,164087,0,0,4.1,6.7276,100000,0,0,Quant,Pattern 95,CN
002567 CH Equity,2022-05-20,BUY,唐人神,90790,0,0,7.41,6.7276,100000,0,0,Quant,Pattern 95,CN
002579 CH Equity,2022-05-20,SELL,中京电子,-105613,0,0,6.37,6.7276,100000,0,0,Quant,Pattern 95,CN
000069 CH Equity,2022-05-20,BUY,华侨城,116193,0,0,5.79,6.7276,100000,0,0,Quant,Pattern 95,CN
000088 CH Equity,2022-05-20,SELL,盐 田 港,-137860,0,0,4.88,6.7276,100000,0,0,Quant,Pattern 95,CN
000157 CH Equity,2022-05-20,SELL,中联重科,-117205,0,0,5.74,6.7276,100000,0,0,Quant,Pattern 95,CN
000301 CH Equity,2022-05-20,SELL,东方盛虹,-44940,0,0,14.97,6.7276,100000,0,0,Quant,Pattern 95,CN
000333 CH Equity,2022-05-20,BUY,美的集团,12052,0,0,55.82,6.7276,100000,0,0,Quant,Pattern 95,CN
000338 CH Equity,2022-05-20,BUY,潍柴动力,58705,0,0,11.46,6.7276,100000,0,0,Quant,Pattern 95,CN
000402 CH Equity,2022-05-20,BUY,金融街,106449,0,0,6.32,6.7276,100000,0,0,Quant,Pattern 95,CN
