,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
002293 CH Equity,2022-05-12,BUY,罗莱生活,56245,0,0,12.02,6.7607,100000,0,0,Quant,Pattern 95,CN
002301 CH Equity,2022-05-12,BUY,齐心集团,115963,0,0,5.83,6.7607,100000,0,0,Quant,Pattern 95,CN
002311 CH Equity,2022-05-12,BUY,海大集团,10765,0,0,62.8,6.7607,100000,0,0,Quant,Pattern 95,CN
002315 CH Equity,2022-05-12,SELL,焦点科技,-45131,0,0,14.98,6.7607,100000,0,0,Quant,Pattern 95,CN
002335 CH Equity,2022-05-12,SELL,科华数据,-31950,0,0,21.16,6.7607,100000,0,0,Quant,Pattern 95,CN
002372 CH Equity,2022-05-12,SELL,伟星新材,-35545,0,0,19.02,6.7607,100000,0,0,Quant,Pattern 95,CN
002375 CH Equity,2022-05-12,SELL,亚厦股份,-129515,0,0,5.22,6.7607,100000,0,0,Quant,Pattern 95,CN
002380 CH Equity,2022-05-12,BUY,科远智慧,73726,0,0,9.17,6.7607,100000,0,0,Quant,Pattern 95,CN
002382 CH Equity,2022-05-12,SELL,蓝帆医疗,-75538,0,0,8.95,6.7607,100000,0,0,Quant,Pattern 95,CN
002385 CH Equity,2022-05-12,SELL,大北农,-93379,0,0,7.24,6.7607,100000,0,0,Quant,Pattern 95,CN
001979 CH Equity,2022-05-12,BUY,招商蛇口,50985,0,0,13.26,6.7607,100000,0,0,Quant,Pattern 95,CN
002004 CH Equity,2022-05-12,BUY,华邦健康,128530,0,0,5.26,6.7607,100000,0,0,Quant,Pattern 95,CN
002008 CH Equity,2022-05-12,BUY,大族激光,23663,0,0,28.57,6.7607,100000,0,0,Quant,Pattern 95,CN
002012 CH Equity,2022-05-12,BUY,凯恩股份,147936,0,0,4.57,6.7607,100000,0,0,Quant,Pattern 95,CN
002015 CH Equity,2022-05-12,BUY,协鑫能科,43337,0,0,15.6,6.7607,100000,0,0,Quant,Pattern 95,CN
002016 CH Equity,2022-05-12,SELL,世荣兆业,-114977,0,0,5.88,6.7607,100000,0,0,Quant,Pattern 95,CN
002017 CH Equity,2022-05-12,SELL,东信和平,-69411,0,0,9.74,6.7607,100000,0,0,Quant,Pattern 95,CN
002027 CH Equity,2022-05-12,SELL,分众传媒,-114588,0,0,5.9,6.7607,100000,0,0,Quant,Pattern 95,CN
002035 CH Equity,2022-05-12,BUY,华帝股份,125198,0,0,5.4,6.7607,100000,0,0,Quant,Pattern 95,CN
002036 CH Equity,2022-05-12,BUY,联创电子,55279,0,0,12.23,6.7607,100000,0,0,Quant,Pattern 95,CN
300258 CH Equity,2022-05-12,SELL,精锻科技,-76826,0,0,8.8,6.7607,100000,0,0,Quant,Pattern 95,CN
300259 CH Equity,2022-05-12,BUY,新天科技,190980,0,0,3.54,6.7607,100000,0,0,Quant,Pattern 95,CN
300274 CH Equity,2022-05-12,BUY,阳光电源,9402,0,0,71.9,6.7607,100000,0,0,Quant,Pattern 95,CN
300284 CH Equity,2022-05-12,SELL,苏交科,-83259,0,0,8.12,6.7607,100000,0,0,Quant,Pattern 95,CN
300285 CH Equity,2022-05-12,BUY,国瓷材料,20284,0,0,33.33,6.7607,100000,0,0,Quant,Pattern 95,CN
300303 CH Equity,2022-05-12,BUY,聚飞光电,164895,0,0,4.1,6.7607,100000,0,0,Quant,Pattern 95,CN
300307 CH Equity,2022-05-12,SELL,慈星股份,-146652,0,0,4.61,6.7607,100000,0,0,Quant,Pattern 95,CN
300316 CH Equity,2022-05-12,SELL,晶盛机电,-12902,0,0,52.4,6.7607,100000,0,0,Quant,Pattern 95,CN
300353 CH Equity,2022-05-12,BUY,东土科技,92739,0,0,7.29,6.7607,100000,0,0,Quant,Pattern 95,CN
300366 CH Equity,2022-05-12,BUY,创意信息,87915,0,0,7.6899999999999995,6.7607,100000,0,0,Quant,Pattern 95,CN
