,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
002180 CH Equity,2022-05-15,SELL,纳思达,-15219,0,0,44.68,6.7999,100000,0,0,Quant,Pattern 95,CN
002183 CH Equity,2022-05-15,SELL,怡 亚 通,-88887,0,0,7.65,6.7999,100000,0,0,Quant,Pattern 95,CN
002185 CH Equity,2022-05-15,BUY,华天科技,79438,0,0,8.56,6.7999,100000,0,0,Quant,Pattern 95,CN
002190 CH Equity,2022-05-15,BUY,成飞集成,28691,0,0,23.7,6.7999,100000,0,0,Quant,Pattern 95,CN
002195 CH Equity,2022-05-15,BUY,二三四五,319244,0,0,2.13,6.7999,100000,0,0,Quant,Pattern 95,CN
002204 CH Equity,2022-05-15,SELL,大连重工,-193178,0,0,3.52,6.7999,100000,0,0,Quant,Pattern 95,CN
002205 CH Equity,2022-05-15,BUY,国统股份,47188,0,0,14.41,6.7999,100000,0,0,Quant,Pattern 95,CN
002212 CH Equity,2022-05-15,SELL,天融信,-71728,0,0,9.48,6.7999,100000,0,0,Quant,Pattern 95,CN
002214 CH Equity,2022-05-15,BUY,大立科技,59805,0,0,11.37,6.7999,100000,0,0,Quant,Pattern 95,CN
002236 CH Equity,2022-05-15,SELL,大华股份,-45002,0,0,15.11,6.7999,100000,0,0,Quant,Pattern 95,CN
002448 CH Equity,2022-05-15,BUY,中原内配,108106,0,0,6.29,6.7999,100000,0,0,Quant,Pattern 95,CN
002456 CH Equity,2022-05-15,BUY,欧菲光,121426,0,0,5.6,6.7999,100000,0,0,Quant,Pattern 95,CN
002458 CH Equity,2022-05-15,SELL,益生股份,-82623,0,0,8.23,6.7999,100000,0,0,Quant,Pattern 95,CN
002459 CH Equity,2022-05-15,SELL,晶澳科技,-8077,0,0,84.18,6.7999,100000,0,0,Quant,Pattern 95,CN
002460 CH Equity,2022-05-15,BUY,赣锋锂业,6246,0,0,108.86,6.7999,100000,0,0,Quant,Pattern 95,CN
002465 CH Equity,2022-05-15,BUY,海格通信,74642,0,0,9.11,6.7999,100000,0,0,Quant,Pattern 95,CN
002466 CH Equity,2022-05-15,SELL,天齐锂业,-8485,0,0,80.14,6.7999,100000,0,0,Quant,Pattern 95,CN
002468 CH Equity,2022-05-15,BUY,申通快递,74153,0,0,9.17,6.7999,100000,0,0,Quant,Pattern 95,CN
002482 CH Equity,2022-05-15,SELL,广田集团,-276418,0,0,2.46,6.7999,100000,0,0,Quant,Pattern 95,CN
