,18
300141 CH Equity,-1.0
300153 CH Equity,-1.0
300160 CH Equity,-1.0
300161 CH Equity,-1.0
300185 CH Equity,1.0
300187 CH Equity,-1.0
300188 CH Equity,-1.0
300200 CH Equity,1.0
300226 CH Equity,1.0
300233 CH Equity,1.0
300240 CH Equity,-1.0
300246 CH Equity,1.0
300257 CH Equity,-1.0
300274 CH Equity,-1.0
300287 CH Equity,1.0
300300 CH Equity,1.0
300308 CH Equity,-1.0
300332 CH Equity,-1.0
300358 CH Equity,-1.0
300380 CH Equity,-1.0
300389 CH Equity,-1.0
300391 CH Equity,1.0
300418 CH Equity,-1.0
300424 CH Equity,-1.0
300429 CH Equity,-1.0
300454 CH Equity,1.0
300468 CH Equity,-1.0
300474 CH Equity,1.0
300482 CH Equity,1.0
300491 CH Equity,-1.0
300494 CH Equity,-1.0
300498 CH Equity,-1.0
300525 CH Equity,-1.0
300534 CH Equity,-1.0
300546 CH Equity,1.0
300571 CH Equity,-1.0
300582 CH Equity,1.0
300603 CH Equity,-1.0
300607 CH Equity,-1.0
300610 CH Equity,1.0
300616 CH Equity,-1.0
300618 CH Equity,-1.0
300628 CH Equity,1.0
300630 CH Equity,1.0
300634 CH Equity,-1.0
300642 CH Equity,-1.0
300652 CH Equity,-1.0
300660 CH Equity,1.0
300677 CH Equity,1.0
300687 CH Equity,-1.0
300694 CH Equity,1.0
300716 CH Equity,-1.0
300723 CH Equity,-1.0
300745 CH Equity,-1.0
300747 CH Equity,1.0
300749 CH Equity,-1.0
300752 CH Equity,1.0
300759 CH Equity,-1.0
300763 CH Equity,1.0
300767 CH Equity,-1.0
300769 CH Equity,-1.0
300781 CH Equity,-1.0
300782 CH Equity,1.0
300824 CH Equity,1.0
300869 CH Equity,1.0
300872 CH Equity,1.0
300887 CH Equity,1.0
300909 CH Equity,-1.0
300911 CH Equity,1.0
300917 CH Equity,-1.0
300922 CH Equity,-1.0
300925 CH Equity,1.0
300937 CH Equity,-1.0
300942 CH Equity,-1.0
300958 CH Equity,1.0
300967 CH Equity,1.0
300977 CH Equity,-1.0
300981 CH Equity,-1.0
300989 CH Equity,-1.0
301003 CH Equity,-1.0
301046 CH Equity,1.0
301060 CH Equity,-1.0
301069 CH Equity,1.0
301073 CH Equity,-1.0
301082 CH Equity,1.0
301099 CH Equity,-1.0
301123 CH Equity,-1.0
301167 CH Equity,-1.0
301189 CH Equity,-1.0
301218 CH Equity,1.0
600000 CH Equity,1.0
600026 CH Equity,-1.0
600056 CH Equity,-1.0
600062 CH Equity,1.0
600066 CH Equity,-1.0
600100 CH Equity,1.0
600177 CH Equity,-1.0
600195 CH Equity,-1.0
600197 CH Equity,1.0
600213 CH Equity,1.0
600219 CH Equity,1.0
600229 CH Equity,-1.0
600233 CH Equity,1.0
600243 CH Equity,1.0
600248 CH Equity,1.0
600249 CH Equity,1.0
600258 CH Equity,-1.0
600282 CH Equity,-1.0
600297 CH Equity,1.0
600325 CH Equity,1.0
600327 CH Equity,-1.0
600337 CH Equity,1.0
600350 CH Equity,1.0
600352 CH Equity,-1.0
600372 CH Equity,-1.0
600392 CH Equity,-1.0
600419 CH Equity,1.0
600438 CH Equity,1.0
600477 CH Equity,-1.0
600520 CH Equity,1.0
600546 CH Equity,1.0
600548 CH Equity,-1.0
600552 CH Equity,-1.0
600598 CH Equity,-1.0
600600 CH Equity,-1.0
600655 CH Equity,-1.0
600657 CH Equity,1.0
600696 CH Equity,-1.0
600702 CH Equity,-1.0
600706 CH Equity,-1.0
600710 CH Equity,-1.0
600717 CH Equity,-1.0
600722 CH Equity,1.0
600746 CH Equity,1.0
600770 CH Equity,-1.0
600778 CH Equity,-1.0
600787 CH Equity,-1.0
600794 CH Equity,-1.0
600795 CH Equity,1.0
600804 CH Equity,1.0
600809 CH Equity,1.0
600845 CH Equity,1.0
600863 CH Equity,-1.0
600886 CH Equity,-1.0
600927 CH Equity,1.0
600941 CH Equity,-1.0
600970 CH Equity,-1.0
600998 CH Equity,-1.0
601107 CH Equity,1.0
601137 CH Equity,-1.0
601156 CH Equity,1.0
601166 CH Equity,1.0
601186 CH Equity,-1.0
601199 CH Equity,-1.0
601228 CH Equity,1.0
601238 CH Equity,1.0
601288 CH Equity,-1.0
601318 CH Equity,-1.0
601375 CH Equity,1.0
601398 CH Equity,1.0
601500 CH Equity,1.0
601628 CH Equity,1.0
601668 CH Equity,1.0
601689 CH Equity,1.0
601838 CH Equity,1.0
601857 CH Equity,1.0
601868 CH Equity,-1.0
601869 CH Equity,-1.0
601952 CH Equity,1.0
601958 CH Equity,-1.0
601991 CH Equity,-1.0
601998 CH Equity,1.0
603011 CH Equity,1.0
603018 CH Equity,1.0
603025 CH Equity,-1.0
603033 CH Equity,-1.0
603087 CH Equity,1.0
603088 CH Equity,-1.0
603113 CH Equity,-1.0
603116 CH Equity,1.0
603160 CH Equity,-1.0
603261 CH Equity,1.0
603300 CH Equity,1.0
603324 CH Equity,-1.0
603329 CH Equity,1.0
603369 CH Equity,-1.0
603387 CH Equity,1.0
603399 CH Equity,-1.0
603429 CH Equity,-1.0
603486 CH Equity,1.0
603515 CH Equity,-1.0
603517 CH Equity,1.0
603533 CH Equity,1.0
603538 CH Equity,-1.0
603565 CH Equity,-1.0
603568 CH Equity,1.0
603587 CH Equity,1.0
603588 CH Equity,1.0
603662 CH Equity,1.0
603667 CH Equity,1.0
603690 CH Equity,-1.0
603707 CH Equity,-1.0
603713 CH Equity,1.0
603728 CH Equity,1.0
603768 CH Equity,1.0
603786 CH Equity,1.0
603803 CH Equity,1.0
603816 CH Equity,-1.0
603823 CH Equity,1.0
603826 CH Equity,1.0
603868 CH Equity,1.0
603877 CH Equity,-1.0
603903 CH Equity,-1.0
603922 CH Equity,1.0
603926 CH Equity,1.0
603949 CH Equity,1.0
603956 CH Equity,1.0
603977 CH Equity,-1.0
603986 CH Equity,1.0
603992 CH Equity,1.0
603993 CH Equity,-1.0
605136 CH Equity,-1.0
605266 CH Equity,1.0
605268 CH Equity,-1.0
605287 CH Equity,1.0
605289 CH Equity,1.0
688022 CH Equity,-1.0
688026 CH Equity,-1.0
688057 CH Equity,1.0
688075 CH Equity,1.0
688076 CH Equity,1.0
688107 CH Equity,-1.0
688133 CH Equity,1.0
688139 CH Equity,1.0
688150 CH Equity,1.0
688166 CH Equity,1.0
688196 CH Equity,-1.0
688265 CH Equity,1.0
688276 CH Equity,1.0
688308 CH Equity,1.0
688318 CH Equity,-1.0
688337 CH Equity,1.0
688356 CH Equity,-1.0
688363 CH Equity,1.0
688369 CH Equity,-1.0
688388 CH Equity,-1.0
688393 CH Equity,-1.0
688560 CH Equity,1.0
688561 CH Equity,1.0
688566 CH Equity,1.0
688595 CH Equity,1.0
688599 CH Equity,1.0
688606 CH Equity,1.0
688728 CH Equity,1.0
688737 CH Equity,1.0
688778 CH Equity,-1.0
688779 CH Equity,-1.0
688798 CH Equity,-1.0
