,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
000063 CH Equity,2022-05-26,BUY,中兴通讯,12018,0,0,22.53,6.7693,40000,0,0,Quant,Pattern 95,CN
000821 CH Equity,2022-05-26,BUY,京山轻机,28592,0,0,9.47,6.7693,40000,0,0,Quant,Pattern 95,CN
000833 CH Equity,2022-05-26,SELL,粤桂股份,-33223,0,0,8.15,6.7693,40000,0,0,Quant,Pattern 95,CN
000851 CH Equity,2022-05-26,SELL,大唐高鸿网络股份有限公司,-60440,0,0,4.48,6.7693,40000,0,0,Quant,Pattern 95,CN
000860 CH Equity,2022-05-26,BUY,北京顺鑫农业股份有限公司,11933,0,0,22.69,6.7693,40000,0,0,Quant,Pattern 95,CN
000875 CH Equity,2022-05-26,SELL,吉电股份,-38792,0,0,6.98,6.7693,40000,0,0,Quant,Pattern 95,CN
000877 CH Equity,2022-05-26,BUY,天山股份,22734,0,0,11.91,6.7693,40000,0,0,Quant,Pattern 95,CN
000895 CH Equity,2022-05-26,SELL,双汇发展,-9178,0,0,29.5,6.7693,40000,0,0,Quant,Pattern 95,CN
000898 CH Equity,2022-05-26,BUY,鞍钢股份,79173,0,0,3.42,6.7693,40000,0,0,Quant,Pattern 95,CN
000901 CH Equity,2022-05-26,BUY,航天科技,33511,0,0,8.08,6.7693,40000,0,0,Quant,Pattern 95,CN
000902 CH Equity,2022-05-26,BUY,新洋丰,16673,0,0,16.24,6.7693,40000,0,0,Quant,Pattern 95,CN
000903 CH Equity,2022-05-26,SELL,云内动力,-98105,0,0,2.76,6.7693,40000,0,0,Quant,Pattern 95,CN
000909 CH Equity,2022-05-26,SELL,数源科技,-22620,0,0,11.97,6.7693,40000,0,0,Quant,Pattern 95,CN
000918 CH Equity,2022-05-26,BUY,嘉凯城,121422,0,0,2.23,6.7693,40000,0,0,Quant,Pattern 95,CN
000926 CH Equity,2022-05-26,SELL,福星股份,-54046,0,0,5.01,6.7693,40000,0,0,Quant,Pattern 95,CN
000933 CH Equity,2022-05-26,BUY,神火股份,19368,0,0,13.98,6.7693,40000,0,0,Quant,Pattern 95,CN
000948 CH Equity,2022-05-26,BUY,南天信息,24728,0,0,10.95,6.7693,40000,0,0,Quant,Pattern 95,CN
000951 CH Equity,2022-05-26,BUY,中国重汽,22085,0,0,12.26,6.7693,40000,0,0,Quant,Pattern 95,CN
000965 CH Equity,2022-05-26,SELL,天保基建,-43048,0,0,6.29,6.7693,40000,0,0,Quant,Pattern 95,CN
000968 CH Equity,2022-05-26,BUY,蓝焰控股,24638,0,0,10.99,6.7693,40000,0,0,Quant,Pattern 95,CN
000977 CH Equity,2022-05-26,BUY,浪潮信息,11230,0,0,24.11,6.7693,40000,0,0,Quant,Pattern 95,CN
300048 CH Equity,2022-05-26,BUY,合康新能,44388,0,0,6.1,6.7693,40000,0,0,Quant,Pattern 95,CN
300053 CH Equity,2022-05-26,BUY,欧比特,35911,0,0,7.54,6.7693,40000,0,0,Quant,Pattern 95,CN
300086 CH Equity,2022-05-26,SELL,康芝药业,-41150,0,0,6.58,6.7693,40000,0,0,Quant,Pattern 95,CN
300091 CH Equity,2022-05-26,BUY,金通灵科技集团股份有限公司,70330,0,0,3.85,6.7693,40000,0,0,Quant,Pattern 95,CN
300101 CH Equity,2022-05-26,BUY,振芯科技,16500,0,0,16.41,6.7693,40000,0,0,Quant,Pattern 95,CN
300118 CH Equity,2022-05-26,SELL,东方日升,-10050,0,0,26.94,6.7693,40000,0,0,Quant,Pattern 95,CN
300123 CH Equity,2022-05-26,SELL,亚光科技,-48612,0,0,5.57,6.7693,40000,0,0,Quant,Pattern 95,CN
300127 CH Equity,2022-05-26,SELL,银河磁体,-16040,0,0,16.88,6.7693,40000,0,0,Quant,Pattern 95,CN
300134 CH Equity,2022-05-26,BUY,大富科技,37503,0,0,7.22,6.7693,40000,0,0,Quant,Pattern 95,CN
300143 CH Equity,2022-05-26,SELL,盈康生命,-31930,0,0,8.48,6.7693,40000,0,0,Quant,Pattern 95,CN
300709 CH Equity,2022-05-26,BUY,精研科技,7369,0,0,36.74,6.7693,40000,0,0,Quant,Pattern 95,CN
300712 CH Equity,2022-05-26,SELL,永福股份,-6733,0,0,40.21,6.7693,40000,0,0,Quant,Pattern 95,CN
300726 CH Equity,2022-05-26,BUY,宏达电子,4841,0,0,55.93,6.7693,40000,0,0,Quant,Pattern 95,CN
300732 CH Equity,2022-05-26,SELL,设研院,-20669,0,0,13.1,6.7693,40000,0,0,Quant,Pattern 95,CN
300740 CH Equity,2022-05-26,BUY,水羊集团股份有限公司,22734,0,0,11.91,6.7693,40000,0,0,Quant,Pattern 95,CN
300747 CH Equity,2022-05-26,SELL,锐科激光,-8777,0,0,30.85,6.7693,40000,0,0,Quant,Pattern 95,CN
300748 CH Equity,2022-05-26,SELL,金力永磁,-9147,0,0,29.6,6.7693,40000,0,0,Quant,Pattern 95,CN
300751 CH Equity,2022-05-26,SELL,迈为股份,-738,0,0,366.41,6.7693,40000,0,0,Quant,Pattern 95,CN
300760 CH Equity,2022-05-26,SELL,迈瑞医疗,-928,0,0,291.6,6.7693,40000,0,0,Quant,Pattern 95,CN
300763 CH Equity,2022-05-26,BUY,锦浪科技股份有限公司,1733,0,0,156.187,6.7693,40000,0,0,Quant,Pattern 95,CN
002937 CH Equity,2022-05-26,BUY,兴瑞科技,18935,0,0,14.3,6.7693,40000,0,0,Quant,Pattern 95,CN
002938 CH Equity,2022-05-26,BUY,鹏鼎控股,10080,0,0,26.86,6.7693,40000,0,0,Quant,Pattern 95,CN
002939 CH Equity,2022-05-26,BUY,长城证券,34581,0,0,7.83,6.7693,40000,0,0,Quant,Pattern 95,CN
002948 CH Equity,2022-05-26,BUY,青岛银行,75846,0,0,3.57,6.7693,40000,0,0,Quant,Pattern 95,CN
002967 CH Equity,2022-05-26,BUY,广电计量,17639,0,0,15.35,6.7693,40000,0,0,Quant,Pattern 95,CN
002995 CH Equity,2022-05-26,BUY,天地在线,13451,0,0,20.13,6.7693,40000,0,0,Quant,Pattern 95,CN
003009 CH Equity,2022-05-26,BUY,中天火箭,7197,0,0,37.62,6.7693,40000,0,0,Quant,Pattern 95,CN
003013 CH Equity,2022-05-26,BUY,地铁设计,15927,0,0,17.0,6.7693,40000,0,0,Quant,Pattern 95,CN
003035 CH Equity,2022-05-26,SELL,南网能源,-45584,0,0,5.9399999999999995,6.7693,40000,0,0,Quant,Pattern 95,CN
003043 CH Equity,2022-05-26,SELL,华亚智能,-5014,0,0,54.0,6.7693,40000,0,0,Quant,Pattern 95,CN
002372 CH Equity,2022-05-26,BUY,伟星新材,14534,0,0,18.63,6.7693,40000,0,0,Quant,Pattern 95,CN
002373 CH Equity,2022-05-26,SELL,千方科技,-31706,0,0,8.54,6.7693,40000,0,0,Quant,Pattern 95,CN
002375 CH Equity,2022-05-26,BUY,亚厦股份,55259,0,0,4.9,6.7693,40000,0,0,Quant,Pattern 95,CN
002382 CH Equity,2022-05-26,SELL,蓝帆医疗,-31123,0,0,8.7,6.7693,40000,0,0,Quant,Pattern 95,CN
002383 CH Equity,2022-05-26,SELL,合众思壮,-49052,0,0,5.52,6.7693,40000,0,0,Quant,Pattern 95,CN
002384 CH Equity,2022-05-26,BUY,东山精密,16262,0,0,16.65,6.7693,40000,0,0,Quant,Pattern 95,CN
002386 CH Equity,2022-05-26,BUY,天原股份,26996,0,0,10.03,6.7693,40000,0,0,Quant,Pattern 95,CN
002402 CH Equity,2022-05-26,BUY,和而泰,18790,0,0,14.41,6.7693,40000,0,0,Quant,Pattern 95,CN
002405 CH Equity,2022-05-26,BUY,四维图新,21438,0,0,12.63,6.7693,40000,0,0,Quant,Pattern 95,CN
002407 CH Equity,2022-05-26,SELL,多氟多,-6854,0,0,39.5,6.7693,40000,0,0,Quant,Pattern 95,CN
002222 CH Equity,2022-05-26,BUY,福晶科技,19909,0,0,13.6,6.7693,40000,0,0,Quant,Pattern 95,CN
002230 CH Equity,2022-05-26,BUY,科大讯飞,7776,0,0,34.82,6.7693,40000,0,0,Quant,Pattern 95,CN
002232 CH Equity,2022-05-26,BUY,启明信息,20973,0,0,12.91,6.7693,40000,0,0,Quant,Pattern 95,CN
002236 CH Equity,2022-05-26,BUY,大华股份,17435,0,0,15.53,6.7693,40000,0,0,Quant,Pattern 95,CN
002240 CH Equity,2022-05-26,SELL,盛新锂能集团股份有限公司,-5416,0,0,49.99,6.7693,40000,0,0,Quant,Pattern 95,CN
002241 CH Equity,2022-05-26,SELL,歌尔股份,-7436,0,0,36.41,6.7693,40000,0,0,Quant,Pattern 95,CN
002243 CH Equity,2022-05-26,BUY,力合科创,32781,0,0,8.26,6.7693,40000,0,0,Quant,Pattern 95,CN
002249 CH Equity,2022-05-26,SELL,大洋电机,-49141,0,0,5.51,6.7693,40000,0,0,Quant,Pattern 95,CN
002265 CH Equity,2022-05-26,BUY,西仪股份,18571,0,0,14.58,6.7693,40000,0,0,Quant,Pattern 95,CN
002270 CH Equity,2022-05-26,SELL,华明装备,-40717,0,0,6.65,6.7693,40000,0,0,Quant,Pattern 95,CN
002025 CH Equity,2022-05-26,BUY,航天电器,4420,0,0,61.26,6.7693,40000,0,0,Quant,Pattern 95,CN
002027 CH Equity,2022-05-26,BUY,分众传媒,48352,0,0,5.6,6.7693,40000,0,0,Quant,Pattern 95,CN
002030 CH Equity,2022-05-26,SELL,达安基因,-14747,0,0,18.36,6.7693,40000,0,0,Quant,Pattern 95,CN
002044 CH Equity,2022-05-26,BUY,美年健康,54154,0,0,5.0,6.7693,40000,0,0,Quant,Pattern 95,CN
002051 CH Equity,2022-05-26,BUY,中工国际,30561,0,0,8.86,6.7693,40000,0,0,Quant,Pattern 95,CN
002053 CH Equity,2022-05-26,SELL,云南能投,-19424,0,0,13.94,6.7693,40000,0,0,Quant,Pattern 95,CN
002062 CH Equity,2022-05-26,BUY,宏润建设,41465,0,0,6.53,6.7693,40000,0,0,Quant,Pattern 95,CN
002065 CH Equity,2022-05-26,BUY,东华软件,46444,0,0,5.83,6.7693,40000,0,0,Quant,Pattern 95,CN
002091 CH Equity,2022-05-26,SELL,江苏国泰,-25812,0,0,10.49,6.7693,40000,0,0,Quant,Pattern 95,CN
002092 CH Equity,2022-05-26,SELL,中泰化学,-36590,0,0,7.4,6.7693,40000,0,0,Quant,Pattern 95,CN
002410 CH Equity,2022-05-26,BUY,广联达,5951,0,0,45.5,6.7693,40000,0,0,Quant,Pattern 95,CN
002414 CH Equity,2022-05-26,BUY,高德红外,22836,0,0,11.857,6.7693,40000,0,0,Quant,Pattern 95,CN
002415 CH Equity,2022-05-26,BUY,海康威视,8354,0,0,32.41,6.7693,40000,0,0,Quant,Pattern 95,CN
002418 CH Equity,2022-05-26,BUY,康盛股份,89957,0,0,3.01,6.7693,40000,0,0,Quant,Pattern 95,CN
002419 CH Equity,2022-05-26,BUY,天虹股份,38407,0,0,7.05,6.7693,40000,0,0,Quant,Pattern 95,CN
002421 CH Equity,2022-05-26,BUY,达实智能,95679,0,0,2.83,6.7693,40000,0,0,Quant,Pattern 95,CN
002422 CH Equity,2022-05-26,BUY,科伦药业,15946,0,0,16.98,6.7693,40000,0,0,Quant,Pattern 95,CN
002424 CH Equity,2022-05-26,SELL,贵州百灵,-34318,0,0,7.89,6.7693,40000,0,0,Quant,Pattern 95,CN
002438 CH Equity,2022-05-26,SELL,江苏神通,-21154,0,0,12.8,6.7693,40000,0,0,Quant,Pattern 95,CN
002443 CH Equity,2022-05-26,BUY,金洲管道,33223,0,0,8.15,6.7693,40000,0,0,Quant,Pattern 95,CN
002847 CH Equity,2022-05-26,SELL,盐津铺子,-3965,0,0,68.29,6.7693,40000,0,0,Quant,Pattern 95,CN
002859 CH Equity,2022-05-26,SELL,洁美科技,-11742,0,0,23.06,6.7693,40000,0,0,Quant,Pattern 95,CN
002877 CH Equity,2022-05-26,BUY,智能自控,46128,0,0,5.87,6.7693,40000,0,0,Quant,Pattern 95,CN
002878 CH Equity,2022-05-26,SELL,元隆雅图,-14349,0,0,18.87,6.7693,40000,0,0,Quant,Pattern 95,CN
002887 CH Equity,2022-05-26,BUY,绿茵生态,28897,0,0,9.37,6.7693,40000,0,0,Quant,Pattern 95,CN
002916 CH Equity,2022-05-26,SELL,深南电路,-2933,0,0,92.3,6.7693,40000,0,0,Quant,Pattern 95,CN
002922 CH Equity,2022-05-26,SELL,伊戈尔,-18546,0,0,14.6,6.7693,40000,0,0,Quant,Pattern 95,CN
002926 CH Equity,2022-05-26,BUY,华西证券,39586,0,0,6.84,6.7693,40000,0,0,Quant,Pattern 95,CN
002927 CH Equity,2022-05-26,SELL,泰永长征,-27545,0,0,9.83,6.7693,40000,0,0,Quant,Pattern 95,CN
002933 CH Equity,2022-05-26,BUY,新兴装备,10618,0,0,25.5,6.7693,40000,0,0,Quant,Pattern 95,CN
002579 CH Equity,2022-05-26,BUY,中京电子,41213,0,0,6.57,6.7693,40000,0,0,Quant,Pattern 95,CN
002594 CH Equity,2022-05-26,SELL,比亚迪,-942,0,0,287.2,6.7693,40000,0,0,Quant,Pattern 95,CN
002600 CH Equity,2022-05-26,BUY,领益智造,58735,0,0,4.61,6.7693,40000,0,0,Quant,Pattern 95,CN
002609 CH Equity,2022-05-26,BUY,捷顺科技,37764,0,0,7.17,6.7693,40000,0,0,Quant,Pattern 95,CN
002610 CH Equity,2022-05-26,SELL,爱康科技,-77585,0,0,3.49,6.7693,40000,0,0,Quant,Pattern 95,CN
002611 CH Equity,2022-05-26,BUY,东方精工,67862,0,0,3.99,6.7693,40000,0,0,Quant,Pattern 95,CN
002620 CH Equity,2022-05-26,SELL,瑞和股份,-46285,0,0,5.85,6.7693,40000,0,0,Quant,Pattern 95,CN
002625 CH Equity,2022-05-26,SELL,光启技术,-18015,0,0,15.03,6.7693,40000,0,0,Quant,Pattern 95,CN
002630 CH Equity,2022-05-26,BUY,华西能源,122521,0,0,2.21,6.7693,40000,0,0,Quant,Pattern 95,CN
002649 CH Equity,2022-05-26,BUY,博彦科技,27629,0,0,9.8,6.7693,40000,0,0,Quant,Pattern 95,CN
002456 CH Equity,2022-05-26,BUY,欧菲光,48265,0,0,5.61,6.7693,40000,0,0,Quant,Pattern 95,CN
002457 CH Equity,2022-05-26,BUY,青龙管业,30492,0,0,8.88,6.7693,40000,0,0,Quant,Pattern 95,CN
002466 CH Equity,2022-05-26,SELL,天齐锂业,-2776,0,0,97.52,6.7693,40000,0,0,Quant,Pattern 95,CN
002486 CH Equity,2022-05-26,SELL,嘉麟杰,-89069,0,0,3.04,6.7693,40000,0,0,Quant,Pattern 95,CN
002487 CH Equity,2022-05-26,SELL,大金重工,-8918,0,0,30.36,6.7693,40000,0,0,Quant,Pattern 95,CN
002488 CH Equity,2022-05-26,SELL,金固股份,-45128,0,0,6.0,6.7693,40000,0,0,Quant,Pattern 95,CN
002489 CH Equity,2022-05-26,BUY,浙江永强,69428,0,0,3.9,6.7693,40000,0,0,Quant,Pattern 95,CN
002496 CH Equity,2022-05-26,SELL,ST辉丰,-79873,0,0,3.39,6.7693,40000,0,0,Quant,Pattern 95,CN
002497 CH Equity,2022-05-26,SELL,雅化集团,-9421,0,0,28.74,6.7693,40000,0,0,Quant,Pattern 95,CN
002500 CH Equity,2022-05-26,BUY,山西证券,53831,0,0,5.03,6.7693,40000,0,0,Quant,Pattern 95,CN
002653 CH Equity,2022-05-26,BUY,海思科,19055,0,0,14.21,6.7693,40000,0,0,Quant,Pattern 95,CN
002664 CH Equity,2022-05-26,BUY,长鹰信质,21696,0,0,12.48,6.7693,40000,0,0,Quant,Pattern 95,CN
002665 CH Equity,2022-05-26,SELL,首航高科,-88777,0,0,3.05,6.7693,40000,0,0,Quant,Pattern 95,CN
002669 CH Equity,2022-05-26,BUY,康达新材,24262,0,0,11.16,6.7693,40000,0,0,Quant,Pattern 95,CN
002670 CH Equity,2022-05-26,BUY,国盛金控,29083,0,0,9.31,6.7693,40000,0,0,Quant,Pattern 95,CN
002676 CH Equity,2022-05-26,BUY,顺威股份,78484,0,0,3.45,6.7693,40000,0,0,Quant,Pattern 95,CN
002682 CH Equity,2022-05-26,SELL,龙洲股份,-60711,0,0,4.46,6.7693,40000,0,0,Quant,Pattern 95,CN
002688 CH Equity,2022-05-26,BUY,金河生物,59905,0,0,4.52,6.7693,40000,0,0,Quant,Pattern 95,CN
002690 CH Equity,2022-05-26,SELL,美亚光电,-14877,0,0,18.2,6.7693,40000,0,0,Quant,Pattern 95,CN
002701 CH Equity,2022-05-26,SELL,奥瑞金,-56060,0,0,4.83,6.7693,40000,0,0,Quant,Pattern 95,CN
002275 CH Equity,2022-05-26,BUY,桂林三金,21506,0,0,12.59,6.7693,40000,0,0,Quant,Pattern 95,CN
002285 CH Equity,2022-05-26,SELL,世联行,-81557,0,0,3.32,6.7693,40000,0,0,Quant,Pattern 95,CN
002297 CH Equity,2022-05-26,BUY,博云新材,37923,0,0,7.14,6.7693,40000,0,0,Quant,Pattern 95,CN
002299 CH Equity,2022-05-26,SELL,圣农发展,-15899,0,0,17.03,6.7693,40000,0,0,Quant,Pattern 95,CN
002305 CH Equity,2022-05-26,SELL,南国置业,-89659,0,0,3.02,6.7693,40000,0,0,Quant,Pattern 95,CN
002309 CH Equity,2022-05-26,SELL,中利集团,-49501,0,0,5.47,6.7693,40000,0,0,Quant,Pattern 95,CN
002312 CH Equity,2022-05-26,BUY,川发龙蟒,24932,0,0,10.86,6.7693,40000,0,0,Quant,Pattern 95,CN
002318 CH Equity,2022-05-26,BUY,久立特材,17180,0,0,15.76,6.7693,40000,0,0,Quant,Pattern 95,CN
002340 CH Equity,2022-05-26,SELL,格林美,-36839,0,0,7.35,6.7693,40000,0,0,Quant,Pattern 95,CN
002352 CH Equity,2022-05-26,BUY,顺丰控股,5582,0,0,48.5,6.7693,40000,0,0,Quant,Pattern 95,CN
000988 CH Equity,2022-05-26,BUY,华工科技,14273,0,0,18.97,6.7693,40000,0,0,Quant,Pattern 95,CN
001203 CH Equity,2022-05-26,SELL,大中矿业,-22359,0,0,12.11,6.7693,40000,0,0,Quant,Pattern 95,CN
001205 CH Equity,2022-05-26,BUY,盛航股份,13286,0,0,20.38,6.7693,40000,0,0,Quant,Pattern 95,CN
001289 CH Equity,2022-05-26,BUY,龙源电力,11875,0,0,22.8,6.7693,40000,0,0,Quant,Pattern 95,CN
001914 CH Equity,2022-05-26,BUY,招商积余,15570,0,0,17.39,6.7693,40000,0,0,Quant,Pattern 95,CN
001979 CH Equity,2022-05-26,BUY,招商蛇口,20876,0,0,12.97,6.7693,40000,0,0,Quant,Pattern 95,CN
002003 CH Equity,2022-05-26,SELL,伟星股份,-19149,0,0,14.14,6.7693,40000,0,0,Quant,Pattern 95,CN
002013 CH Equity,2022-05-26,BUY,中航机电,25886,0,0,10.46,6.7693,40000,0,0,Quant,Pattern 95,CN
002015 CH Equity,2022-05-26,SELL,协鑫能科,-17896,0,0,15.13,6.7693,40000,0,0,Quant,Pattern 95,CN
002024 CH Equity,2022-05-26,BUY,苏宁易购,114249,0,0,2.37,6.7693,40000,0,0,Quant,Pattern 95,CN
000065 CH Equity,2022-05-26,BUY,北方国际,34848,0,0,7.77,6.7693,40000,0,0,Quant,Pattern 95,CN
000069 CH Equity,2022-05-26,BUY,华侨城,48094,0,0,5.63,6.7693,40000,0,0,Quant,Pattern 95,CN
000088 CH Equity,2022-05-26,BUY,盐 田 港,54262,0,0,4.99,6.7693,40000,0,0,Quant,Pattern 95,CN
000099 CH Equity,2022-05-26,BUY,中信海直,36739,0,0,7.37,6.7693,40000,0,0,Quant,Pattern 95,CN
000100 CH Equity,2022-05-26,SELL,TCL科技,-62246,0,0,4.35,6.7693,40000,0,0,Quant,Pattern 95,CN
000156 CH Equity,2022-05-26,BUY,华数传媒,35959,0,0,7.53,6.7693,40000,0,0,Quant,Pattern 95,CN
000157 CH Equity,2022-05-26,BUY,中联重科,47090,0,0,5.75,6.7693,40000,0,0,Quant,Pattern 95,CN
000333 CH Equity,2022-05-26,BUY,美的集团,5070,0,0,53.4,6.7693,40000,0,0,Quant,Pattern 95,CN
000402 CH Equity,2022-05-26,SELL,金融街,-45971,0,0,5.89,6.7693,40000,0,0,Quant,Pattern 95,CN
000417 CH Equity,2022-05-26,BUY,合肥百货,55259,0,0,4.9,6.7693,40000,0,0,Quant,Pattern 95,CN
002153 CH Equity,2022-05-26,BUY,石基信息,14557,0,0,18.6,6.7693,40000,0,0,Quant,Pattern 95,CN
002162 CH Equity,2022-05-26,SELL,悦心健康,-57611,0,0,4.7,6.7693,40000,0,0,Quant,Pattern 95,CN
002171 CH Equity,2022-05-26,SELL,楚江新材,-33678,0,0,8.04,6.7693,40000,0,0,Quant,Pattern 95,CN
002179 CH Equity,2022-05-26,BUY,中航光电,3376,0,0,80.2,6.7693,40000,0,0,Quant,Pattern 95,CN
002185 CH Equity,2022-05-26,BUY,华天科技,31780,0,0,8.52,6.7693,40000,0,0,Quant,Pattern 95,CN
002191 CH Equity,2022-05-26,BUY,劲嘉股份,30389,0,0,8.91,6.7693,40000,0,0,Quant,Pattern 95,CN
002192 CH Equity,2022-05-26,SELL,融捷股份,-2115,0,0,127.98,6.7693,40000,0,0,Quant,Pattern 95,CN
002194 CH Equity,2022-05-26,BUY,武汉凡谷,30910,0,0,8.76,6.7693,40000,0,0,Quant,Pattern 95,CN
002204 CH Equity,2022-05-26,SELL,大连重工,-76923,0,0,3.52,6.7693,40000,0,0,Quant,Pattern 95,CN
002212 CH Equity,2022-05-26,BUY,天融信,30052,0,0,9.01,6.7693,40000,0,0,Quant,Pattern 95,CN
000426 CH Equity,2022-05-26,BUY,兴业矿业,43672,0,0,6.2,6.7693,40000,0,0,Quant,Pattern 95,CN
000498 CH Equity,2022-05-26,BUY,山东路桥,27545,0,0,9.83,6.7693,40000,0,0,Quant,Pattern 95,CN
000517 CH Equity,2022-05-26,SELL,荣安地产,-73981,0,0,3.66,6.7693,40000,0,0,Quant,Pattern 95,CN
000519 CH Equity,2022-05-26,BUY,中兵红箭,12415,0,0,21.81,6.7693,40000,0,0,Quant,Pattern 95,CN
000525 CH Equity,2022-05-26,SELL,红 太 阳,-23627,0,0,11.46,6.7693,40000,0,0,Quant,Pattern 95,CN
000529 CH Equity,2022-05-26,SELL,广弘控股,-39072,0,0,6.93,6.7693,40000,0,0,Quant,Pattern 95,CN
000538 CH Equity,2022-05-26,BUY,云南白药,4854,0,0,55.78,6.7693,40000,0,0,Quant,Pattern 95,CN
000539 CH Equity,2022-05-26,BUY,粤电力,60575,0,0,4.47,6.7693,40000,0,0,Quant,Pattern 95,CN
000541 CH Equity,2022-05-26,BUY,佛山照明,53938,0,0,5.02,6.7693,40000,0,0,Quant,Pattern 95,CN
000546 CH Equity,2022-05-26,BUY,金圆股份,20701,0,0,13.08,6.7693,40000,0,0,Quant,Pattern 95,CN
300443 CH Equity,2022-05-26,SELL,金雷股份,-8709,0,0,31.09,6.7693,40000,0,0,Quant,Pattern 95,CN
300456 CH Equity,2022-05-26,SELL,赛微电子,-18921,0,0,14.31,6.7693,40000,0,0,Quant,Pattern 95,CN
300457 CH Equity,2022-05-26,SELL,赢合科技,-14095,0,0,19.21,6.7693,40000,0,0,Quant,Pattern 95,CN
300474 CH Equity,2022-05-26,SELL,景嘉微,-3090,0,0,87.61,6.7693,40000,0,0,Quant,Pattern 95,CN
300493 CH Equity,2022-05-26,BUY,润欣科技,43462,0,0,6.23,6.7693,40000,0,0,Quant,Pattern 95,CN
300494 CH Equity,2022-05-26,BUY,盛天网络,19340,0,0,14.0,6.7693,40000,0,0,Quant,Pattern 95,CN
300502 CH Equity,2022-05-26,BUY,新易盛,11216,0,0,24.14,6.7693,40000,0,0,Quant,Pattern 95,CN
300506 CH Equity,2022-05-26,SELL,名家汇,-50050,0,0,5.41,6.7693,40000,0,0,Quant,Pattern 95,CN
300510 CH Equity,2022-05-26,SELL,金冠股份,-62824,0,0,4.31,6.7693,40000,0,0,Quant,Pattern 95,CN
300520 CH Equity,2022-05-26,BUY,科大国创,18063,0,0,14.99,6.7693,40000,0,0,Quant,Pattern 95,CN
002508 CH Equity,2022-05-26,SELL,老板电器,-9356,0,0,28.94,6.7693,40000,0,0,Quant,Pattern 95,CN
002511 CH Equity,2022-05-26,BUY,中顺洁柔,25665,0,0,10.55,6.7693,40000,0,0,Quant,Pattern 95,CN
002518 CH Equity,2022-05-26,SELL,科士达,-11896,0,0,22.76,6.7693,40000,0,0,Quant,Pattern 95,CN
002531 CH Equity,2022-05-26,SELL,天顺风能,-21170,0,0,12.79,6.7693,40000,0,0,Quant,Pattern 95,CN
002539 CH Equity,2022-05-26,SELL,云图控股,-18407,0,0,14.71,6.7693,40000,0,0,Quant,Pattern 95,CN
002541 CH Equity,2022-05-26,SELL,鸿路钢构,-6715,0,0,40.32,6.7693,40000,0,0,Quant,Pattern 95,CN
002555 CH Equity,2022-05-26,SELL,三七互娱网络科技集团股份有限,-12875,0,0,21.03,6.7693,40000,0,0,Quant,Pattern 95,CN
002559 CH Equity,2022-05-26,BUY,亚威股份,43885,0,0,6.17,6.7693,40000,0,0,Quant,Pattern 95,CN
