,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
603018 CH Equity,2022-05-07,SELL,华设集团,-76864,0,0,8.74,6.718,100000,0,0,Quant,Pattern 95,CN
603026 CH Equity,2022-05-07,BUY,石大胜华,6753,0,0,99.48,6.718,100000,0,0,Quant,Pattern 95,CN
603055 CH Equity,2022-05-07,BUY,台华新材,68831,0,0,9.76,6.718,100000,0,0,Quant,Pattern 95,CN
603066 CH Equity,2022-05-07,SELL,音飞储存,-59451,0,0,11.3,6.718,100000,0,0,Quant,Pattern 95,CN
603078 CH Equity,2022-05-07,BUY,江阴江化微电子材料股份有限公,22468,0,0,29.9,6.718,100000,0,0,Quant,Pattern 95,CN
603108 CH Equity,2022-05-07,SELL,润达医疗,-61017,0,0,11.01,6.718,100000,0,0,Quant,Pattern 95,CN
603185 CH Equity,2022-05-07,SELL,上机数控,-5842,0,0,114.99,6.718,100000,0,0,Quant,Pattern 95,CN
603226 CH Equity,2022-05-07,SELL,菲林格尔,-112907,0,0,5.95,6.718,100000,0,0,Quant,Pattern 95,CN
603260 CH Equity,2022-05-07,SELL,合盛硅业,-8758,0,0,76.7,6.718,100000,0,0,Quant,Pattern 95,CN
600760 CH Equity,2022-05-07,BUY,中航沈飞,12723,0,0,52.8,6.718,100000,0,0,Quant,Pattern 95,CN
600791 CH Equity,2022-05-07,BUY,京能置业,163058,0,0,4.12,6.718,100000,0,0,Quant,Pattern 95,CN
600795 CH Equity,2022-05-07,SELL,国电电力,-221716,0,0,3.03,6.718,100000,0,0,Quant,Pattern 95,CN
600802 CH Equity,2022-05-07,SELL,福建水泥,-111225,0,0,6.04,6.718,100000,0,0,Quant,Pattern 95,CN
600809 CH Equity,2022-05-07,BUY,山西汾酒,2648,0,0,253.66,6.718,100000,0,0,Quant,Pattern 95,CN
600812 CH Equity,2022-05-07,BUY,华北制药,106804,0,0,6.29,6.718,100000,0,0,Quant,Pattern 95,CN
600882 CH Equity,2022-05-07,BUY,妙可蓝多,21698,0,0,30.96,6.718,100000,0,0,Quant,Pattern 95,CN
600885 CH Equity,2022-05-07,BUY,宏发股份,14472,0,0,46.42,6.718,100000,0,0,Quant,Pattern 95,CN
600900 CH Equity,2022-05-07,SELL,长江电力,-29568,0,0,22.72,6.718,100000,0,0,Quant,Pattern 95,CN
600918 CH Equity,2022-05-07,BUY,中泰证券,95698,0,0,7.02,6.718,100000,0,0,Quant,Pattern 95,CN
000733 CH Equity,2022-05-07,BUY,振华科技,5998,0,0,112.0,6.718,100000,0,0,Quant,Pattern 95,CN
000738 CH Equity,2022-05-07,SELL,航发控制,-26947,0,0,24.93,6.718,100000,0,0,Quant,Pattern 95,CN
000750 CH Equity,2022-05-07,BUY,国海证券,206073,0,0,3.26,6.718,100000,0,0,Quant,Pattern 95,CN
000756 CH Equity,2022-05-07,BUY,新华制药,40421,0,0,16.62,6.718,100000,0,0,Quant,Pattern 95,CN
000799 CH Equity,2022-05-07,SELL,酒鬼酒,-4781,0,0,140.51,6.718,100000,0,0,Quant,Pattern 95,CN
000813 CH Equity,2022-05-07,BUY,德展健康,216012,0,0,3.11,6.718,100000,0,0,Quant,Pattern 95,CN
000850 CH Equity,2022-05-07,SELL,华茂股份,-186611,0,0,3.6,6.718,100000,0,0,Quant,Pattern 95,CN
000852 CH Equity,2022-05-07,SELL,石化机械,-121923,0,0,5.51,6.718,100000,0,0,Quant,Pattern 95,CN
000877 CH Equity,2022-05-07,SELL,天山股份,-55155,0,0,12.18,6.718,100000,0,0,Quant,Pattern 95,CN
000893 CH Equity,2022-05-07,BUY,亚钾国际,16964,0,0,39.6,6.718,100000,0,0,Quant,Pattern 95,CN
000932 CH Equity,2022-05-07,BUY,华菱钢铁,125805,0,0,5.34,6.718,100000,0,0,Quant,Pattern 95,CN
000950 CH Equity,2022-05-07,SELL,重药控股,-141729,0,0,4.74,6.718,100000,0,0,Quant,Pattern 95,CN
000951 CH Equity,2022-05-07,SELL,中国重汽,-68761,0,0,9.77,6.718,100000,0,0,Quant,Pattern 95,CN
000959 CH Equity,2022-05-07,SELL,首钢股份,-154436,0,0,4.35,6.718,100000,0,0,Quant,Pattern 95,CN
000962 CH Equity,2022-05-07,SELL,东方钽业,-79221,0,0,8.48,6.718,100000,0,0,Quant,Pattern 95,CN
000967 CH Equity,2022-05-07,BUY,盈峰环境,153029,0,0,4.39,6.718,100000,0,0,Quant,Pattern 95,CN
001215 CH Equity,2022-05-07,SELL,千味央厨,-14830,0,0,45.3,6.718,100000,0,0,Quant,Pattern 95,CN
001696 CH Equity,2022-05-07,SELL,宗申动力,-121923,0,0,5.51,6.718,100000,0,0,Quant,Pattern 95,CN
001979 CH Equity,2022-05-07,BUY,招商蛇口,48751,0,0,13.78,6.718,100000,0,0,Quant,Pattern 95,CN
002010 CH Equity,2022-05-07,SELL,传化智联,-113479,0,0,5.92,6.718,100000,0,0,Quant,Pattern 95,CN
300207 CH Equity,2022-05-07,BUY,欣旺达,29699,0,0,22.62,6.718,100000,0,0,Quant,Pattern 95,CN
300226 CH Equity,2022-05-07,BUY,上海钢联,23967,0,0,28.03,6.718,100000,0,0,Quant,Pattern 95,CN
300257 CH Equity,2022-05-07,BUY,开山股份,50625,0,0,13.27,6.718,100000,0,0,Quant,Pattern 95,CN
300274 CH Equity,2022-05-07,BUY,阳光电源,10772,0,0,62.36,6.718,100000,0,0,Quant,Pattern 95,CN
300301 CH Equity,2022-05-07,BUY,*ST长方,381704,0,0,1.76,6.718,100000,0,0,Quant,Pattern 95,CN
300308 CH Equity,2022-05-07,SELL,中际旭创,-21026,0,0,31.95,6.718,100000,0,0,Quant,Pattern 95,CN
300363 CH Equity,2022-05-07,SELL,博腾股份,-9535,0,0,70.45,6.718,100000,0,0,Quant,Pattern 95,CN
300371 CH Equity,2022-05-07,SELL,汇中股份,-64472,0,0,10.42,6.718,100000,0,0,Quant,Pattern 95,CN
300399 CH Equity,2022-05-07,SELL,天利科技,-72470,0,0,9.27,6.718,100000,0,0,Quant,Pattern 95,CN
300410 CH Equity,2022-05-07,BUY,正业科技,99970,0,0,6.72,6.718,100000,0,0,Quant,Pattern 95,CN
002129 CH Equity,2022-05-07,BUY,中环股份,17600,0,0,38.17,6.718,100000,0,0,Quant,Pattern 95,CN
002146 CH Equity,2022-05-07,BUY,荣盛发展,197008,0,0,3.41,6.718,100000,0,0,Quant,Pattern 95,CN
002158 CH Equity,2022-05-07,SELL,汉钟精机,-43538,0,0,15.43,6.718,100000,0,0,Quant,Pattern 95,CN
002170 CH Equity,2022-05-07,SELL,芭田股份,-125102,0,0,5.37,6.718,100000,0,0,Quant,Pattern 95,CN
002181 CH Equity,2022-05-07,SELL,粤 传 媒,-194724,0,0,3.45,6.718,100000,0,0,Quant,Pattern 95,CN
002191 CH Equity,2022-05-07,SELL,劲嘉股份,-75738,0,0,8.87,6.718,100000,0,0,Quant,Pattern 95,CN
002202 CH Equity,2022-05-07,SELL,金风科技,-60741,0,0,11.06,6.718,100000,0,0,Quant,Pattern 95,CN
002203 CH Equity,2022-05-07,BUY,海亮股份,72392,0,0,9.28,6.718,100000,0,0,Quant,Pattern 95,CN
002214 CH Equity,2022-05-07,SELL,大立科技,-62785,0,0,10.7,6.718,100000,0,0,Quant,Pattern 95,CN
002241 CH Equity,2022-05-07,SELL,歌尔股份,-19689,0,0,34.12,6.718,100000,0,0,Quant,Pattern 95,CN
600460 CH Equity,2022-05-07,BUY,士兰微,16461,0,0,40.81,6.718,100000,0,0,Quant,Pattern 95,CN
600491 CH Equity,2022-05-07,SELL,龙元建设,-135171,0,0,4.97,6.718,100000,0,0,Quant,Pattern 95,CN
600515 CH Equity,2022-05-07,SELL,海南机场设施股份有限公司,-197588,0,0,3.4,6.718,100000,0,0,Quant,Pattern 95,CN
600521 CH Equity,2022-05-07,BUY,华海药业,42145,0,0,15.94,6.718,100000,0,0,Quant,Pattern 95,CN
600528 CH Equity,2022-05-07,BUY,中铁工业,85798,0,0,7.83,6.718,100000,0,0,Quant,Pattern 95,CN
600529 CH Equity,2022-05-07,SELL,山东药玻,-31202,0,0,21.53,6.718,100000,0,0,Quant,Pattern 95,CN
600533 CH Equity,2022-05-07,SELL,栖霞建设,-182059,0,0,3.69,6.718,100000,0,0,Quant,Pattern 95,CN
600546 CH Equity,2022-05-07,BUY,山煤国际,47611,0,0,14.11,6.718,100000,0,0,Quant,Pattern 95,CN
600566 CH Equity,2022-05-07,SELL,济川药业,-28697,0,0,23.41,6.718,100000,0,0,Quant,Pattern 95,CN
600585 CH Equity,2022-05-07,SELL,海螺水泥,-17256,0,0,38.93,6.718,100000,0,0,Quant,Pattern 95,CN
300762 CH Equity,2022-05-07,BUY,上海瀚讯,42708,0,0,15.73,6.718,100000,0,0,Quant,Pattern 95,CN
300787 CH Equity,2022-05-07,BUY,海能实业,29503,0,0,22.77,6.718,100000,0,0,Quant,Pattern 95,CN
300832 CH Equity,2022-05-07,SELL,新产业,-16325,0,0,41.15,6.718,100000,0,0,Quant,Pattern 95,CN
300842 CH Equity,2022-05-07,BUY,帝科股份,19276,0,0,34.85,6.718,100000,0,0,Quant,Pattern 95,CN
300855 CH Equity,2022-05-07,BUY,图南股份,13908,0,0,48.3,6.718,100000,0,0,Quant,Pattern 95,CN
300863 CH Equity,2022-05-07,BUY,卡倍亿,10723,0,0,62.65,6.718,100000,0,0,Quant,Pattern 95,CN
300866 CH Equity,2022-05-07,BUY,安克创新,12087,0,0,55.58,6.718,100000,0,0,Quant,Pattern 95,CN
300872 CH Equity,2022-05-07,SELL,天阳科技,-29950,0,0,22.43,6.718,100000,0,0,Quant,Pattern 95,CN
300922 CH Equity,2022-05-07,BUY,天秦装备,27933,0,0,24.05,6.718,100000,0,0,Quant,Pattern 95,CN
300940 CH Equity,2022-05-07,BUY,南极光,30125,0,0,22.3,6.718,100000,0,0,Quant,Pattern 95,CN
603486 CH Equity,2022-05-07,BUY,科沃斯,6890,0,0,97.5,6.718,100000,0,0,Quant,Pattern 95,CN
603567 CH Equity,2022-05-07,BUY,珍宝岛,49652,0,0,13.53,6.718,100000,0,0,Quant,Pattern 95,CN
603568 CH Equity,2022-05-07,BUY,伟明环保,25085,0,0,26.78,6.718,100000,0,0,Quant,Pattern 95,CN
603639 CH Equity,2022-05-07,BUY,海利尔,29804,0,0,22.54,6.718,100000,0,0,Quant,Pattern 95,CN
603708 CH Equity,2022-05-07,BUY,家家悦,50209,0,0,13.38,6.718,100000,0,0,Quant,Pattern 95,CN
603713 CH Equity,2022-05-07,SELL,密尔克卫,-6369,0,0,105.47,6.718,100000,0,0,Quant,Pattern 95,CN
603777 CH Equity,2022-05-07,SELL,来伊份,-57913,0,0,11.6,6.718,100000,0,0,Quant,Pattern 95,CN
603799 CH Equity,2022-05-07,SELL,华友钴业,-8678,0,0,77.41,6.718,100000,0,0,Quant,Pattern 95,CN
603816 CH Equity,2022-05-07,BUY,顾家家居,11442,0,0,58.71,6.718,100000,0,0,Quant,Pattern 95,CN
603818 CH Equity,2022-05-07,BUY,曲美家居,72236,0,0,9.3,6.718,100000,0,0,Quant,Pattern 95,CN
600919 CH Equity,2022-05-07,SELL,江苏银行,-97503,0,0,6.89,6.718,100000,0,0,Quant,Pattern 95,CN
600926 CH Equity,2022-05-07,SELL,杭州银行,-45330,0,0,14.82,6.718,100000,0,0,Quant,Pattern 95,CN
600927 CH Equity,2022-05-07,BUY,永安期货,37136,0,0,18.09,6.718,100000,0,0,Quant,Pattern 95,CN
600962 CH Equity,2022-05-07,BUY,国投中鲁,76167,0,0,8.82,6.718,100000,0,0,Quant,Pattern 95,CN
600982 CH Equity,2022-05-07,BUY,宁波能源,111225,0,0,6.04,6.718,100000,0,0,Quant,Pattern 95,CN
600987 CH Equity,2022-05-07,BUY,航民股份,132244,0,0,5.08,6.718,100000,0,0,Quant,Pattern 95,CN
600998 CH Equity,2022-05-07,BUY,九州通,55246,0,0,12.16,6.718,100000,0,0,Quant,Pattern 95,CN
601012 CH Equity,2022-05-07,SELL,隆基股份,-10022,0,0,67.03,6.718,100000,0,0,Quant,Pattern 95,CN
601018 CH Equity,2022-05-07,SELL,宁波港,-175404,0,0,3.83,6.718,100000,0,0,Quant,Pattern 95,CN
601127 CH Equity,2022-05-07,BUY,小康股份,17706,0,0,37.94,6.718,100000,0,0,Quant,Pattern 95,CN
300630 CH Equity,2022-05-07,SELL,普利制药,-24473,0,0,27.45,6.718,100000,0,0,Quant,Pattern 95,CN
300647 CH Equity,2022-05-07,BUY,超频三,81331,0,0,8.26,6.718,100000,0,0,Quant,Pattern 95,CN
300661 CH Equity,2022-05-07,BUY,圣邦股份,2413,0,0,278.37,6.718,100000,0,0,Quant,Pattern 95,CN
300680 CH Equity,2022-05-07,BUY,隆盛科技,36118,0,0,18.6,6.718,100000,0,0,Quant,Pattern 95,CN
300687 CH Equity,2022-05-07,SELL,赛意信息,-32082,0,0,20.94,6.718,100000,0,0,Quant,Pattern 95,CN
300737 CH Equity,2022-05-07,SELL,科顺股份,-63437,0,0,10.59,6.718,100000,0,0,Quant,Pattern 95,CN
300740 CH Equity,2022-05-07,BUY,水羊集团股份有限公司,57665,0,0,11.65,6.718,100000,0,0,Quant,Pattern 95,CN
300750 CH Equity,2022-05-07,SELL,宁德时代,-1786,0,0,375.99,6.718,100000,0,0,Quant,Pattern 95,CN
300760 CH Equity,2022-05-07,BUY,迈瑞医疗,2195,0,0,306.0,6.718,100000,0,0,Quant,Pattern 95,CN
300761 CH Equity,2022-05-07,SELL,立华股份,-23245,0,0,28.9,6.718,100000,0,0,Quant,Pattern 95,CN
002267 CH Equity,2022-05-07,SELL,陕天然气,-92407,0,0,7.27,6.718,100000,0,0,Quant,Pattern 95,CN
002277 CH Equity,2022-05-07,SELL,友阿股份,-199940,0,0,3.36,6.718,100000,0,0,Quant,Pattern 95,CN
002280 CH Equity,2022-05-07,BUY,联络互动,182554,0,0,3.68,6.718,100000,0,0,Quant,Pattern 95,CN
002287 CH Equity,2022-05-07,SELL,奇正藏药,-27476,0,0,24.45,6.718,100000,0,0,Quant,Pattern 95,CN
002311 CH Equity,2022-05-07,SELL,海大集团,-10554,0,0,63.65,6.718,100000,0,0,Quant,Pattern 95,CN
002335 CH Equity,2022-05-07,BUY,科华数据,33257,0,0,20.2,6.718,100000,0,0,Quant,Pattern 95,CN
002369 CH Equity,2022-05-07,SELL,卓翼科技,-179625,0,0,3.74,6.718,100000,0,0,Quant,Pattern 95,CN
002371 CH Equity,2022-05-07,SELL,北方华创,-3026,0,0,222.0,6.718,100000,0,0,Quant,Pattern 95,CN
002378 CH Equity,2022-05-07,SELL,章源钨业,-99673,0,0,6.74,6.718,100000,0,0,Quant,Pattern 95,CN
002389 CH Equity,2022-05-07,SELL,航天彩虹,-43822,0,0,15.33,6.718,100000,0,0,Quant,Pattern 95,CN
002948 CH Equity,2022-05-07,BUY,青岛银行,188707,0,0,3.56,6.718,100000,0,0,Quant,Pattern 95,CN
002980 CH Equity,2022-05-07,BUY,华盛昌,26722,0,0,25.14,6.718,100000,0,0,Quant,Pattern 95,CN
003013 CH Equity,2022-05-07,BUY,地铁设计,42653,0,0,15.75,6.718,100000,0,0,Quant,Pattern 95,CN
300015 CH Equity,2022-05-07,SELL,爱尔眼科,-18568,0,0,36.18,6.718,100000,0,0,Quant,Pattern 95,CN
300021 CH Equity,2022-05-07,BUY,大禹节水,135717,0,0,4.95,6.718,100000,0,0,Quant,Pattern 95,CN
300027 CH Equity,2022-05-07,SELL,华谊兄弟,-285872,0,0,2.35,6.718,100000,0,0,Quant,Pattern 95,CN
300052 CH Equity,2022-05-07,BUY,中青宝,37762,0,0,17.79,6.718,100000,0,0,Quant,Pattern 95,CN
300053 CH Equity,2022-05-07,SELL,欧比特,-90295,0,0,7.44,6.718,100000,0,0,Quant,Pattern 95,CN
300061 CH Equity,2022-05-07,BUY,旗天科技,89216,0,0,7.53,6.718,100000,0,0,Quant,Pattern 95,CN
300113 CH Equity,2022-05-07,SELL,顺网科技,-65927,0,0,10.19,6.718,100000,0,0,Quant,Pattern 95,CN
002413 CH Equity,2022-05-07,BUY,雷科防务,143854,0,0,4.67,6.718,100000,0,0,Quant,Pattern 95,CN
002456 CH Equity,2022-05-07,SELL,欧菲光,-125102,0,0,5.37,6.718,100000,0,0,Quant,Pattern 95,CN
002458 CH Equity,2022-05-07,SELL,益生股份,-78025,0,0,8.61,6.718,100000,0,0,Quant,Pattern 95,CN
002472 CH Equity,2022-05-07,SELL,双环传动,-31929,0,0,21.04,6.718,100000,0,0,Quant,Pattern 95,CN
