,date,side,NAME_CHINESE_SIMPLIFIED,shares,price,current,PREV_CLOSE_VAL,fx,notional,pnl_today,pnl_total,Quant,Pattern,country
002175 CH Equity,2022-05-11,SELL,*ST东网,-210846,0,0,3.2,6.7471,100000,0,0,Quant,Pattern 95,CN
002179 CH Equity,2022-05-11,SELL,中航光电,-8412,0,0,80.2,6.7471,100000,0,0,Quant,Pattern 95,CN
002183 CH Equity,2022-05-11,BUY,怡 亚 通,108824,0,0,6.2,6.7471,100000,0,0,Quant,Pattern 95,CN
002185 CH Equity,2022-05-11,SELL,华天科技,-80227,0,0,8.41,6.7471,100000,0,0,Quant,Pattern 95,CN
002186 CH Equity,2022-05-11,BUY,全 聚 德,87624,0,0,7.7,6.7471,100000,0,0,Quant,Pattern 95,CN
300215 CH Equity,2022-05-11,BUY,电科院,111338,0,0,6.06,6.7471,100000,0,0,Quant,Pattern 95,CN
300232 CH Equity,2022-05-11,SELL,洲明科技,-116129,0,0,5.8100000000000005,6.7471,100000,0,0,Quant,Pattern 95,CN
300250 CH Equity,2022-05-11,SELL,初灵信息,-55531,0,0,12.15,6.7471,100000,0,0,Quant,Pattern 95,CN
300255 CH Equity,2022-05-11,SELL,常山药业,-102852,0,0,6.5600000000000005,6.7471,100000,0,0,Quant,Pattern 95,CN
300258 CH Equity,2022-05-11,BUY,精锻科技,79284,0,0,8.51,6.7471,100000,0,0,Quant,Pattern 95,CN
300273 CH Equity,2022-05-11,SELL,和佳医疗,-364708,0,0,1.85,6.7471,100000,0,0,Quant,Pattern 95,CN
300274 CH Equity,2022-05-11,SELL,阳光电源,-10016,0,0,67.36,6.7471,100000,0,0,Quant,Pattern 95,CN
300284 CH Equity,2022-05-11,BUY,苏交科,79005,0,0,8.54,6.7471,100000,0,0,Quant,Pattern 95,CN
300307 CH Equity,2022-05-11,BUY,慈星股份,144477,0,0,4.67,6.7471,100000,0,0,Quant,Pattern 95,CN
300308 CH Equity,2022-05-11,BUY,中际旭创,21144,0,0,31.91,6.7471,100000,0,0,Quant,Pattern 95,CN
000815 CH Equity,2022-05-11,SELL,美利云,-52303,0,0,12.9,6.7471,100000,0,0,Quant,Pattern 95,CN
000826 CH Equity,2022-05-11,SELL,启迪环境,-201405,0,0,3.35,6.7471,100000,0,0,Quant,Pattern 95,CN
000831 CH Equity,2022-05-11,SELL,五矿稀土,-26030,0,0,25.92,6.7471,100000,0,0,Quant,Pattern 95,CN
000837 CH Equity,2022-05-11,BUY,秦川机床,86723,0,0,7.78,6.7471,100000,0,0,Quant,Pattern 95,CN
000839 CH Equity,2022-05-11,SELL,中信国安,-253650,0,0,2.66,6.7471,100000,0,0,Quant,Pattern 95,CN
000869 CH Equity,2022-05-11,BUY,张裕,25035,0,0,26.95,6.7471,100000,0,0,Quant,Pattern 95,CN
000898 CH Equity,2022-05-11,SELL,鞍钢股份,-197283,0,0,3.42,6.7471,100000,0,0,Quant,Pattern 95,CN
000912 CH Equity,2022-05-11,SELL,泸天化,-125644,0,0,5.37,6.7471,100000,0,0,Quant,Pattern 95,CN
000913 CH Equity,2022-05-11,SELL,钱江摩托,-63772,0,0,10.58,6.7471,100000,0,0,Quant,Pattern 95,CN
000926 CH Equity,2022-05-11,SELL,福星股份,-138260,0,0,4.88,6.7471,100000,0,0,Quant,Pattern 95,CN
002628 CH Equity,2022-05-11,SELL,成都路桥,-164965,0,0,4.09,6.7471,100000,0,0,Quant,Pattern 95,CN
002663 CH Equity,2022-05-11,BUY,普邦股份,327529,0,0,2.06,6.7471,100000,0,0,Quant,Pattern 95,CN
002666 CH Equity,2022-05-11,SELL,德联集团,-154395,0,0,4.37,6.7471,100000,0,0,Quant,Pattern 95,CN
002679 CH Equity,2022-05-11,BUY,福建金森,63772,0,0,10.58,6.7471,100000,0,0,Quant,Pattern 95,CN
002686 CH Equity,2022-05-11,BUY,亿利达,127785,0,0,5.28,6.7471,100000,0,0,Quant,Pattern 95,CN
002698 CH Equity,2022-05-11,BUY,博实股份,64319,0,0,10.49,6.7471,100000,0,0,Quant,Pattern 95,CN
002699 CH Equity,2022-05-11,BUY,美盛文化,133341,0,0,5.06,6.7471,100000,0,0,Quant,Pattern 95,CN
002705 CH Equity,2022-05-11,SELL,新宝股份,-37153,0,0,18.16,6.7471,100000,0,0,Quant,Pattern 95,CN
002709 CH Equity,2022-05-11,SELL,天赐材料,-9057,0,0,74.49,6.7471,100000,0,0,Quant,Pattern 95,CN
002713 CH Equity,2022-05-11,BUY,东易日盛,85950,0,0,7.85,6.7471,100000,0,0,Quant,Pattern 95,CN
300657 CH Equity,2022-05-11,SELL,弘信电子,-80036,0,0,8.43,6.7471,100000,0,0,Quant,Pattern 95,CN
300661 CH Equity,2022-05-11,SELL,圣邦股份,-2392,0,0,282.0,6.7471,100000,0,0,Quant,Pattern 95,CN
300665 CH Equity,2022-05-11,SELL,飞鹿股份,-88082,0,0,7.66,6.7471,100000,0,0,Quant,Pattern 95,CN
300672 CH Equity,2022-05-11,BUY,国科微,10847,0,0,62.2,6.7471,100000,0,0,Quant,Pattern 95,CN
300674 CH Equity,2022-05-11,BUY,宇信科技,45805,0,0,14.73,6.7471,100000,0,0,Quant,Pattern 95,CN
300699 CH Equity,2022-05-11,SELL,光威复材,-13144,0,0,51.33,6.7471,100000,0,0,Quant,Pattern 95,CN
300711 CH Equity,2022-05-11,BUY,广哈通信,63353,0,0,10.65,6.7471,100000,0,0,Quant,Pattern 95,CN
300712 CH Equity,2022-05-11,SELL,永福股份,-19086,0,0,35.35,6.7471,100000,0,0,Quant,Pattern 95,CN
300726 CH Equity,2022-05-11,SELL,宏达电子,-12386,0,0,54.47,6.7471,100000,0,0,Quant,Pattern 95,CN
300740 CH Equity,2022-05-11,BUY,水羊集团股份有限公司,57130,0,0,11.81,6.7471,100000,0,0,Quant,Pattern 95,CN
300911 CH Equity,2022-05-11,SELL,亿田智能,-10164,0,0,66.38,6.7471,100000,0,0,Quant,Pattern 95,CN
300915 CH Equity,2022-05-11,SELL,海融科技,-17168,0,0,39.3,6.7471,100000,0,0,Quant,Pattern 95,CN
300916 CH Equity,2022-05-11,SELL,朗特智能,-17256,0,0,39.1,6.7471,100000,0,0,Quant,Pattern 95,CN
300925 CH Equity,2022-05-11,BUY,法本信息,35251,0,0,19.14,6.7471,100000,0,0,Quant,Pattern 95,CN
300943 CH Equity,2022-05-11,SELL,春晖智控,-32406,0,0,20.82,6.7471,100000,0,0,Quant,Pattern 95,CN
300946 CH Equity,2022-05-11,BUY,恒而达,18726,0,0,36.03,6.7471,100000,0,0,Quant,Pattern 95,CN
300948 CH Equity,2022-05-11,BUY,冠中生态,41165,0,0,16.39,6.7471,100000,0,0,Quant,Pattern 95,CN
300949 CH Equity,2022-05-11,BUY,奥雅设计,16320,0,0,41.34,6.7471,100000,0,0,Quant,Pattern 95,CN
300972 CH Equity,2022-05-11,BUY,万辰生物,48892,0,0,13.8,6.7471,100000,0,0,Quant,Pattern 95,CN
300973 CH Equity,2022-05-11,SELL,立高食品,-9877,0,0,68.31,6.7471,100000,0,0,Quant,Pattern 95,CN
300315 CH Equity,2022-05-11,SELL,掌趣科技,-221944,0,0,3.04,6.7471,100000,0,0,Quant,Pattern 95,CN
300316 CH Equity,2022-05-11,BUY,晶盛机电,13389,0,0,50.39,6.7471,100000,0,0,Quant,Pattern 95,CN
300357 CH Equity,2022-05-11,SELL,我武生物,-15528,0,0,43.45,6.7471,100000,0,0,Quant,Pattern 95,CN
300366 CH Equity,2022-05-11,SELL,创意信息,-87624,0,0,7.7,6.7471,100000,0,0,Quant,Pattern 95,CN
300369 CH Equity,2022-05-11,SELL,绿盟科技,-72784,0,0,9.27,6.7471,100000,0,0,Quant,Pattern 95,CN
300373 CH Equity,2022-05-11,SELL,扬杰科技,-9229,0,0,73.1,6.7471,100000,0,0,Quant,Pattern 95,CN
300383 CH Equity,2022-05-11,SELL,光环新网,-68777,0,0,9.81,6.7471,100000,0,0,Quant,Pattern 95,CN
300388 CH Equity,2022-05-11,SELL,节能国祯,-100254,0,0,6.73,6.7471,100000,0,0,Quant,Pattern 95,CN
300393 CH Equity,2022-05-11,BUY,中来股份,42676,0,0,15.81,6.7471,100000,0,0,Quant,Pattern 95,CN
300394 CH Equity,2022-05-11,SELL,天孚通信,-25791,0,0,26.16,6.7471,100000,0,0,Quant,Pattern 95,CN
300395 CH Equity,2022-05-11,BUY,菲利华,12446,0,0,54.21,6.7471,100000,0,0,Quant,Pattern 95,CN
300397 CH Equity,2022-05-11,SELL,天和防务,-67336,0,0,10.02,6.7471,100000,0,0,Quant,Pattern 95,CN
300413 CH Equity,2022-05-11,SELL,芒果超媒,-19902,0,0,33.9,6.7471,100000,0,0,Quant,Pattern 95,CN
300414 CH Equity,2022-05-11,BUY,中光防雷,81094,0,0,8.32,6.7471,100000,0,0,Quant,Pattern 95,CN
300416 CH Equity,2022-05-11,BUY,苏试试验,23891,0,0,28.24,6.7471,100000,0,0,Quant,Pattern 95,CN
300433 CH Equity,2022-05-11,SELL,蓝思科技,-69557,0,0,9.7,6.7471,100000,0,0,Quant,Pattern 95,CN
300444 CH Equity,2022-05-11,SELL,双杰电气,-147962,0,0,4.5600000000000005,6.7471,100000,0,0,Quant,Pattern 95,CN
300450 CH Equity,2022-05-11,SELL,先导智能,-15475,0,0,43.6,6.7471,100000,0,0,Quant,Pattern 95,CN
300470 CH Equity,2022-05-11,SELL,中密控股,-19472,0,0,34.65,6.7471,100000,0,0,Quant,Pattern 95,CN
300481 CH Equity,2022-05-11,BUY,濮阳惠成,32453,0,0,20.79,6.7471,100000,0,0,Quant,Pattern 95,CN
002714 CH Equity,2022-05-11,SELL,牧原股份,-13065,0,0,51.64,6.7471,100000,0,0,Quant,Pattern 95,CN
002729 CH Equity,2022-05-11,SELL,好利科技,-15128,0,0,44.6,6.7471,100000,0,0,Quant,Pattern 95,CN
002780 CH Equity,2022-05-11,BUY,三夫户外,47615,0,0,14.17,6.7471,100000,0,0,Quant,Pattern 95,CN
002793 CH Equity,2022-05-11,SELL,罗欣药业,-69486,0,0,9.71,6.7471,100000,0,0,Quant,Pattern 95,CN
002848 CH Equity,2022-05-11,BUY,高斯贝尔,75895,0,0,8.89,6.7471,100000,0,0,Quant,Pattern 95,CN
002859 CH Equity,2022-05-11,BUY,洁美科技,30256,0,0,22.3,6.7471,100000,0,0,Quant,Pattern 95,CN
002865 CH Equity,2022-05-11,BUY,钧达股份,8710,0,0,77.46,6.7471,100000,0,0,Quant,Pattern 95,CN
002867 CH Equity,2022-05-11,SELL,周大生,-50239,0,0,13.43,6.7471,100000,0,0,Quant,Pattern 95,CN
002878 CH Equity,2022-05-11,SELL,元隆雅图,-38955,0,0,17.32,6.7471,100000,0,0,Quant,Pattern 95,CN
002895 CH Equity,2022-05-11,SELL,川恒股份,-24270,0,0,27.8,6.7471,100000,0,0,Quant,Pattern 95,CN
300832 CH Equity,2022-05-11,BUY,新产业,16520,0,0,40.84,6.7471,100000,0,0,Quant,Pattern 95,CN
300858 CH Equity,2022-05-11,SELL,科拓生物,-29788,0,0,22.65,6.7471,100000,0,0,Quant,Pattern 95,CN
300861 CH Equity,2022-05-11,BUY,美畅股份,8907,0,0,75.75,6.7471,100000,0,0,Quant,Pattern 95,CN
300863 CH Equity,2022-05-11,SELL,卡倍亿,-10525,0,0,64.1,6.7471,100000,0,0,Quant,Pattern 95,CN
300867 CH Equity,2022-05-11,SELL,圣元环保,-31961,0,0,21.11,6.7471,100000,0,0,Quant,Pattern 95,CN
300870 CH Equity,2022-05-11,SELL,深圳欧陆通电子股份有限公司,-17159,0,0,39.32,6.7471,100000,0,0,Quant,Pattern 95,CN
300871 CH Equity,2022-05-11,SELL,回盛生物,-39502,0,0,17.08,6.7471,100000,0,0,Quant,Pattern 95,CN
300883 CH Equity,2022-05-11,SELL,龙利得,-91797,0,0,7.35,6.7471,100000,0,0,Quant,Pattern 95,CN
300887 CH Equity,2022-05-11,BUY,谱尼测试,9890,0,0,68.22,6.7471,100000,0,0,Quant,Pattern 95,CN
300888 CH Equity,2022-05-11,BUY,稳健医疗,11505,0,0,58.64,6.7471,100000,0,0,Quant,Pattern 95,CN
300979 CH Equity,2022-05-11,SELL,中山华利实业集团股份有限公司,-8833,0,0,76.38,6.7471,100000,0,0,Quant,Pattern 95,CN
300980 CH Equity,2022-05-11,SELL,祥源新材,-23338,0,0,28.91,6.7471,100000,0,0,Quant,Pattern 95,CN
300986 CH Equity,2022-05-11,BUY,志特新材,20027,0,0,33.69,6.7471,100000,0,0,Quant,Pattern 95,CN
301010 CH Equity,2022-05-11,BUY,晶雪节能,25654,0,0,26.3,6.7471,100000,0,0,Quant,Pattern 95,CN
301015 CH Equity,2022-05-11,SELL,百洋医药,-31265,0,0,21.58,6.7471,100000,0,0,Quant,Pattern 95,CN
301018 CH Equity,2022-05-11,SELL,申菱环境,-30256,0,0,22.3,6.7471,100000,0,0,Quant,Pattern 95,CN
301021 CH Equity,2022-05-11,BUY,英诺激光,28054,0,0,24.05,6.7471,100000,0,0,Quant,Pattern 95,CN
301040 CH Equity,2022-05-11,SELL,中环海陆,-28077,0,0,24.03,6.7471,100000,0,0,Quant,Pattern 95,CN
301077 CH Equity,2022-05-11,BUY,星华反光,11717,0,0,57.58,6.7471,100000,0,0,Quant,Pattern 95,CN
301089 CH Equity,2022-05-11,SELL,拓新药业,-3917,0,0,172.21,6.7471,100000,0,0,Quant,Pattern 95,CN
000651 CH Equity,2022-05-11,BUY,格力电器,20110,0,0,33.55,6.7471,100000,0,0,Quant,Pattern 95,CN
000661 CH Equity,2022-05-11,SELL,长春高新技术产业(集团)股份有,-4411,0,0,152.94,6.7471,100000,0,0,Quant,Pattern 95,CN
000663 CH Equity,2022-05-11,BUY,永安林业,109176,0,0,6.18,6.7471,100000,0,0,Quant,Pattern 95,CN
000668 CH Equity,2022-05-11,SELL,荣丰控股,-56698,0,0,11.9,6.7471,100000,0,0,Quant,Pattern 95,CN
000671 CH Equity,2022-05-11,BUY,阳光城,256543,0,0,2.63,6.7471,100000,0,0,Quant,Pattern 95,CN
000672 CH Equity,2022-05-11,BUY,上峰水泥,32067,0,0,21.04,6.7471,100000,0,0,Quant,Pattern 95,CN
000700 CH Equity,2022-05-11,SELL,模塑科技,-161413,0,0,4.18,6.7471,100000,0,0,Quant,Pattern 95,CN
000711 CH Equity,2022-05-11,SELL,京蓝科技,-231859,0,0,2.91,6.7471,100000,0,0,Quant,Pattern 95,CN
000719 CH Equity,2022-05-11,SELL,中原传媒,-97501,0,0,6.92,6.7471,100000,0,0,Quant,Pattern 95,CN
000729 CH Equity,2022-05-11,SELL,燕京啤酒,-102539,0,0,6.58,6.7471,100000,0,0,Quant,Pattern 95,CN
000733 CH Equity,2022-05-11,SELL,振华科技,-5928,0,0,113.81,6.7471,100000,0,0,Quant,Pattern 95,CN
000736 CH Equity,2022-05-11,BUY,中交地产,25365,0,0,26.6,6.7471,100000,0,0,Quant,Pattern 95,CN
000738 CH Equity,2022-05-11,SELL,航发控制,-26335,0,0,25.62,6.7471,100000,0,0,Quant,Pattern 95,CN
000761 CH Equity,2022-05-11,BUY,本钢板材,164965,0,0,4.09,6.7471,100000,0,0,Quant,Pattern 95,CN
000767 CH Equity,2022-05-11,BUY,晋能控股山西电力股份有限公司,216948,0,0,3.11,6.7471,100000,0,0,Quant,Pattern 95,CN
000768 CH Equity,2022-05-11,SELL,中航西飞,-28171,0,0,23.95,6.7471,100000,0,0,Quant,Pattern 95,CN
000785 CH Equity,2022-05-11,SELL,居然之家,-167421,0,0,4.03,6.7471,100000,0,0,Quant,Pattern 95,CN
000786 CH Equity,2022-05-11,SELL,北新建材,-22049,0,0,30.6,6.7471,100000,0,0,Quant,Pattern 95,CN
000791 CH Equity,2022-05-11,BUY,甘肃电投,121350,0,0,5.5600000000000005,6.7471,100000,0,0,Quant,Pattern 95,CN
000797 CH Equity,2022-05-11,SELL,中国武夷,-182848,0,0,3.69,6.7471,100000,0,0,Quant,Pattern 95,CN
002192 CH Equity,2022-05-11,SELL,融捷股份,-5830,0,0,115.72,6.7471,100000,0,0,Quant,Pattern 95,CN
002195 CH Equity,2022-05-11,SELL,二三四五,-308086,0,0,2.19,6.7471,100000,0,0,Quant,Pattern 95,CN
002198 CH Equity,2022-05-11,BUY,嘉应制药,127064,0,0,5.31,6.7471,100000,0,0,Quant,Pattern 95,CN
002202 CH Equity,2022-05-11,SELL,金风科技,-58416,0,0,11.55,6.7471,100000,0,0,Quant,Pattern 95,CN
002203 CH Equity,2022-05-11,SELL,海亮股份,-70650,0,0,9.55,6.7471,100000,0,0,Quant,Pattern 95,CN
002205 CH Equity,2022-05-11,BUY,国统股份,48022,0,0,14.05,6.7471,100000,0,0,Quant,Pattern 95,CN
002216 CH Equity,2022-05-11,SELL,三全食品,-30808,0,0,21.9,6.7471,100000,0,0,Quant,Pattern 95,CN
002217 CH Equity,2022-05-11,BUY,合力泰,239258,0,0,2.82,6.7471,100000,0,0,Quant,Pattern 95,CN
002230 CH Equity,2022-05-11,SELL,科大讯飞,-18638,0,0,36.2,6.7471,100000,0,0,Quant,Pattern 95,CN
002236 CH Equity,2022-05-11,SELL,大华股份,-44682,0,0,15.1,6.7471,100000,0,0,Quant,Pattern 95,CN
002304 CH Equity,2022-05-11,SELL,洋河股份,-4293,0,0,157.16,6.7471,100000,0,0,Quant,Pattern 95,CN
002311 CH Equity,2022-05-11,SELL,海大集团,-10743,0,0,62.8,6.7471,100000,0,0,Quant,Pattern 95,CN
002315 CH Equity,2022-05-11,BUY,焦点科技,45191,0,0,14.93,6.7471,100000,0,0,Quant,Pattern 95,CN
002318 CH Equity,2022-05-11,SELL,久立特材,-43222,0,0,15.61,6.7471,100000,0,0,Quant,Pattern 95,CN
002320 CH Equity,2022-05-11,SELL,海峡股份,-134404,0,0,5.02,6.7471,100000,0,0,Quant,Pattern 95,CN
002340 CH Equity,2022-05-11,SELL,格林美,-97220,0,0,6.9399999999999995,6.7471,100000,0,0,Quant,Pattern 95,CN
002349 CH Equity,2022-05-11,BUY,精华制药,34671,0,0,19.46,6.7471,100000,0,0,Quant,Pattern 95,CN
002372 CH Equity,2022-05-11,BUY,伟星新材,34886,0,0,19.34,6.7471,100000,0,0,Quant,Pattern 95,CN
002373 CH Equity,2022-05-11,SELL,千方科技,-79191,0,0,8.52,6.7471,100000,0,0,Quant,Pattern 95,CN
002375 CH Equity,2022-05-11,BUY,亚厦股份,123122,0,0,5.48,6.7471,100000,0,0,Quant,Pattern 95,CN
300486 CH Equity,2022-05-11,BUY,东杰智能,72862,0,0,9.26,6.7471,100000,0,0,Quant,Pattern 95,CN
300487 CH Equity,2022-05-11,BUY,蓝晓科技,9670,0,0,69.77,6.7471,100000,0,0,Quant,Pattern 95,CN
300496 CH Equity,2022-05-11,SELL,中科创达,-7048,0,0,95.73,6.7471,100000,0,0,Quant,Pattern 95,CN
300504 CH Equity,2022-05-11,SELL,天邑股份,-41317,0,0,16.33,6.7471,100000,0,0,Quant,Pattern 95,CN
300514 CH Equity,2022-05-11,SELL,友讯达,-73417,0,0,9.19,6.7471,100000,0,0,Quant,Pattern 95,CN
300548 CH Equity,2022-05-11,BUY,博创科技,28077,0,0,24.03,6.7471,100000,0,0,Quant,Pattern 95,CN
300558 CH Equity,2022-05-11,SELL,贝达药业,-15151,0,0,44.53,6.7471,100000,0,0,Quant,Pattern 95,CN
300587 CH Equity,2022-05-11,SELL,天铁股份,-46692,0,0,14.45,6.7471,100000,0,0,Quant,Pattern 95,CN
300627 CH Equity,2022-05-11,SELL,华测导航,-20255,0,0,33.31,6.7471,100000,0,0,Quant,Pattern 95,CN
300639 CH Equity,2022-05-11,BUY,凯普生物,29145,0,0,23.15,6.7471,100000,0,0,Quant,Pattern 95,CN
002027 CH Equity,2022-05-11,BUY,分众传媒,117340,0,0,5.75,6.7471,100000,0,0,Quant,Pattern 95,CN
002030 CH Equity,2022-05-11,SELL,达安基因,-38162,0,0,17.68,6.7471,100000,0,0,Quant,Pattern 95,CN
002034 CH Equity,2022-05-11,SELL,旺能环境,-34007,0,0,19.84,6.7471,100000,0,0,Quant,Pattern 95,CN
002038 CH Equity,2022-05-11,SELL,双鹭药业,-62822,0,0,10.74,6.7471,100000,0,0,Quant,Pattern 95,CN
002041 CH Equity,2022-05-11,SELL,登海种业,-29933,0,0,22.54,6.7471,100000,0,0,Quant,Pattern 95,CN
002049 CH Equity,2022-05-11,SELL,紫光国微,-3642,0,0,185.22,6.7471,100000,0,0,Quant,Pattern 95,CN
002061 CH Equity,2022-05-11,BUY,浙江交科,89247,0,0,7.5600000000000005,6.7471,100000,0,0,Quant,Pattern 95,CN
002065 CH Equity,2022-05-11,BUY,东华软件,116329,0,0,5.8,6.7471,100000,0,0,Quant,Pattern 95,CN
002067 CH Equity,2022-05-11,BUY,景兴纸业,184852,0,0,3.65,6.7471,100000,0,0,Quant,Pattern 95,CN
002074 CH Equity,2022-05-11,SELL,国轩高科,-23265,0,0,29.0,6.7471,100000,0,0,Quant,Pattern 95,CN
002511 CH Equity,2022-05-11,SELL,中顺洁柔,-63293,0,0,10.66,6.7471,100000,0,0,Quant,Pattern 95,CN
002512 CH Equity,2022-05-11,SELL,达华智能,-252700,0,0,2.67,6.7471,100000,0,0,Quant,Pattern 95,CN
002517 CH Equity,2022-05-11,SELL,恺英网络,-132037,0,0,5.11,6.7471,100000,0,0,Quant,Pattern 95,CN
002527 CH Equity,2022-05-11,BUY,新时达,125410,0,0,5.38,6.7471,100000,0,0,Quant,Pattern 95,CN
002531 CH Equity,2022-05-11,BUY,天顺风能,66018,0,0,10.22,6.7471,100000,0,0,Quant,Pattern 95,CN
002541 CH Equity,2022-05-11,SELL,鸿路钢构,-17774,0,0,37.96,6.7471,100000,0,0,Quant,Pattern 95,CN
002548 CH Equity,2022-05-11,SELL,金新农,-105588,0,0,6.39,6.7471,100000,0,0,Quant,Pattern 95,CN
002550 CH Equity,2022-05-11,SELL,千红制药,-102383,0,0,6.59,6.7471,100000,0,0,Quant,Pattern 95,CN
002555 CH Equity,2022-05-11,SELL,三七互娱网络科技集团股份有限,-30419,0,0,22.18,6.7471,100000,0,0,Quant,Pattern 95,CN
002561 CH Equity,2022-05-11,BUY,徐家汇,46952,0,0,14.37,6.7471,100000,0,0,Quant,Pattern 95,CN
002897 CH Equity,2022-05-11,BUY,意华股份,22580,0,0,29.88,6.7471,100000,0,0,Quant,Pattern 95,CN
002903 CH Equity,2022-05-11,BUY,宇环数控,49904,0,0,13.52,6.7471,100000,0,0,Quant,Pattern 95,CN
002906 CH Equity,2022-05-11,SELL,华阳集团,-20464,0,0,32.97,6.7471,100000,0,0,Quant,Pattern 95,CN
002915 CH Equity,2022-05-11,SELL,中欣氟材,-30242,0,0,22.31,6.7471,100000,0,0,Quant,Pattern 95,CN
002918 CH Equity,2022-05-11,SELL,蒙娜丽莎,-49904,0,0,13.52,6.7471,100000,0,0,Quant,Pattern 95,CN
002923 CH Equity,2022-05-11,BUY,润都股份,35984,0,0,18.75,6.7471,100000,0,0,Quant,Pattern 95,CN
002926 CH Equity,2022-05-11,SELL,华西证券,-96387,0,0,7.0,6.7471,100000,0,0,Quant,Pattern 95,CN
002928 CH Equity,2022-05-11,SELL,华夏航空,-63772,0,0,10.58,6.7471,100000,0,0,Quant,Pattern 95,CN
002937 CH Equity,2022-05-11,BUY,兴瑞科技,49212,0,0,13.71,6.7471,100000,0,0,Quant,Pattern 95,CN
002938 CH Equity,2022-05-11,SELL,鹏鼎控股,-23782,0,0,28.37,6.7471,100000,0,0,Quant,Pattern 95,CN
002094 CH Equity,2022-05-11,SELL,青岛金王,-203225,0,0,3.32,6.7471,100000,0,0,Quant,Pattern 95,CN
002099 CH Equity,2022-05-11,BUY,海翔药业,95432,0,0,7.07,6.7471,100000,0,0,Quant,Pattern 95,CN
002101 CH Equity,2022-05-11,SELL,广东鸿图,-71022,0,0,9.5,6.7471,100000,0,0,Quant,Pattern 95,CN
002123 CH Equity,2022-05-11,SELL,梦网科技,-71701,0,0,9.41,6.7471,100000,0,0,Quant,Pattern 95,CN
002127 CH Equity,2022-05-11,SELL,南极电商,-131011,0,0,5.15,6.7471,100000,0,0,Quant,Pattern 95,CN
002135 CH Equity,2022-05-11,BUY,东南网架,73417,0,0,9.19,6.7471,100000,0,0,Quant,Pattern 95,CN
002140 CH Equity,2022-05-11,SELL,东华科技,-73258,0,0,9.21,6.7471,100000,0,0,Quant,Pattern 95,CN
002142 CH Equity,2022-05-11,SELL,宁波银行,-19670,0,0,34.3,6.7471,100000,0,0,Quant,Pattern 95,CN
002151 CH Equity,2022-05-11,SELL,北斗星通,-23451,0,0,28.77,6.7471,100000,0,0,Quant,Pattern 95,CN
002154 CH Equity,2022-05-11,BUY,报 喜 鸟,166184,0,0,4.06,6.7471,100000,0,0,Quant,Pattern 95,CN
002448 CH Equity,2022-05-11,SELL,中原内配,-106757,0,0,6.32,6.7471,100000,0,0,Quant,Pattern 95,CN
002449 CH Equity,2022-05-11,SELL,国星光电,-103961,0,0,6.49,6.7471,100000,0,0,Quant,Pattern 95,CN
002456 CH Equity,2022-05-11,BUY,欧菲光,123122,0,0,5.48,6.7471,100000,0,0,Quant,Pattern 95,CN
002457 CH Equity,2022-05-11,SELL,青龙管业,-69918,0,0,9.65,6.7471,100000,0,0,Quant,Pattern 95,CN
002459 CH Equity,2022-05-11,SELL,晶澳科技,-7984,0,0,84.5,6.7471,100000,0,0,Quant,Pattern 95,CN
002460 CH Equity,2022-05-11,SELL,赣锋锂业,-6314,0,0,106.85,6.7471,100000,0,0,Quant,Pattern 95,CN
